x,y,objectid,state,ccn,facility_name,street_address,city,zip_code,provider_subtype,days_at_100,percentage_required_fields,required_wed_only,days_total_beds,days_all_adult_hospital_beds,days_inpatient_beds,all_adult_hospital_inpatient,inpatient_beds_used,adult_hospital_inpatient_oc,total_icu_beds,total_staffed_adult_icu_beds_x,icu_beds_used,staffed_adult_icu_bed_occu,total_ventilators,ventilators_used,adult_hospitalized_conf_susp,adult_hospitalized_conf,pediatric_patients_conf_susp,pediatric_patients_conf,inpatient_ventilators_used,icu_adult_patients_conf_susp,icu_adult_patients_conf,hospital_onset_covid,overflow_covid,overflow_ventilators_used,deaths_covid,previous_day_admit_adult_conf,previous_day_admit_adult_susp,previous_day_admit_susp_all,previous_day_admit_conf_all,previous_day_admit_ped_conf,previous_day_admit_ped_susp,previous_day_total_ed_visits,previous_day_covid_ed_visits,previous_day_remdesivir_used,on_hand_supply_remdesivir,critical_staffing_shortage_to,critical_staffing_shortage_an,ppe_supply_management_source,on_hand_ventilator_supplies,n95_respirators_days_availabl,on_hand_supply_of_surgical_m,on_hand_supply_of_eye_protect,on_hand_supply_of_single_use,on_hand_supply_of_gloves,able_to_obtain_ventilator_s,able_to_obtain_ventilator_m,able_to_obtain_n95_masks,able_to_obtain_paprs,able_to_obtain_surgical_masks,able_to_obtain_eye_protect,able_to_obtain_single_use_g,able_to_obtain_gloves,able_to_maintain_ventilator_s,able_to_maintain_ventilator_m,able_to_maintain_n95_masks,able_to_maintain_paprs,able_to_maintain_surgical,able_to_maintain_eye_protect,able_to_maintain_single_use_g,able_to_maintain_gloves,able_to_maintain_lab_nasal_p,able_to_maintain_lab_nasal_s,able_to_maintain_lab_viral,reusable_isolation_gowns_used,reusable_paprs_or_elastomeric,reusable_n95_masks_used,latitude,longitude,last_updated,geometry,hospital,hospital_subtype,week,county,fips,total_beds,total_staffed_adult_icu_beds_y,total_covid_icu_patients,total_available_adult_icu_beds,pct_occupied_adult_icu_beds,total_covid_patients,all_patients,covid_patients_share,region
-117.168434,34.265657,6613,CA,051312,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,92352,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.265657,-117.168434,2020/11/30 21:07:00+00,POINT (-117.168434 34.265657),Mountains Community Hospital,Critical Access Hospitals,2021-03-19,San Bernardino,071,17.0,0.0,0.0,0.0,,0.0,4.0,0.0,Southern California
-118.4063717,35.63528570000001,6614,CA,051314,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,93240,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,35.63528570000001,-118.4063717,2020/11/30 21:07:00+00,POINT (-118.4063717 35.63528570000001),Kern Valley Healthcare District,Critical Access Hospitals,2021-03-19,Kern,029,10.0,0.0,0.0,0.0,,0.0,6.0,0.0,San Joaquin Valley
-122.93965,40.7383800200001,6615,CA,051315,TRINITY HOSPITAL,60 EASTER AVENUE,WEAVERVILLE,96093,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,40.73838002,-122.93965,2020/11/30 21:07:00+00,POINT (-122.93965 40.73838002),Trinity Hospital,Critical Access Hospitals,2021-03-19,Trinity,105,25.0,0.0,0.0,0.0,,0.0,7.0,0.0,Northern California
-122.6458,41.71949,6616,CA,051316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,96097,Critical Access Hospitals,5,0.747,No,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,41.71949,-122.6458,2020/11/30 21:07:00+00,POINT (-122.6458 41.71949),Fairchild Medical Center,Critical Access Hospitals,2021-03-19,Siskiyou,093,25.0,4.0,0.0,1.0,0.75,1.0,14.0,0.07,Northern California
-122.620197,38.935602,6617,CA,051317,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,95422,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,38.935602,-122.620197,2020/11/30 21:07:00+00,POINT (-122.620197 38.935602),Adventist Health Clearlake,Critical Access Hospitals,2021-03-19,Lake,033,37.0,4.0,1.0,0.0,1.0,2.0,18.0,0.11,Northern California
-124.13652,40.58232001,6618,CA,051318,REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,95540,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,40.58232001,-124.13652,2020/11/30 21:07:00+00,POINT (-124.13652 40.58232001),Providence Redwood Memorial Hospital,Critical Access Hospitals,2021-03-19,Humboldt,023,42.0,4.0,0.0,1.0,0.75,0.0,14.0,0.0,Northern California
-122.32306,41.3189900100001,6619,CA,051319,MERCY MEDICAL CENTER MT SHASTA,914 PINE STREET,MOUNT SHASTA,96067,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,41.31899001,-122.32306,2020/11/30 21:07:00+00,POINT (-122.32306 41.31899001),Mercy Medical Center Mt Shasta,Critical Access Hospitals,2021-03-19,Siskiyou,093,31.0,4.0,0.0,3.0,0.25,1.0,8.0,0.12,Northern California
-120.62488590000002,40.4380855200001,6620,CA,051320,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,96130,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,40.43808552,-120.62488590000002,2020/11/30 21:07:00+00,POINT (-120.6248859 40.43808552),Banner LAssen Medical Center,Critical Access Hospitals,2021-03-19,Lassen,035,32.0,0.0,0.0,0.0,,0.0,6.0,0.0,Northern California
-122.864551,38.62703301,6621,CA,051321,HEALDSBURG DISTRICT HOSPITAL,1375 UNIVERSITY AVENUE,HEALDSBURG,95448,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,38.62703301,-122.864551,2020/11/30 21:07:00+00,POINT (-122.864551 38.62703301),Healdsburg District Hospital,Critical Access Hospitals,2021-03-19,Sonoma,097,28.0,5.0,0.0,5.0,0.0,0.0,10.0,0.0,Bay Area
-114.617473,34.8325660200001,6622,CA,051323,COLORADO RIVER MEDICAL CENTER,1401 BAILEY AVE,NEEDLES,92363,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.83256602,-114.617473,2020/11/30 21:07:00+00,POINT (-114.617473 34.83256602),Colorado River Medical Center,Critical Access Hospitals,2021-03-19,San Bernardino,071,25.0,0.0,0.0,0.0,,0.0,2.0,0.0,Southern California
-118.40715,37.36218002,6623,CA,051324,NORTHERN INYO HOSPITAL,150 PIONEER LANE,BISHOP,93514,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.36218002,-118.40715,2020/11/30 21:07:00+00,POINT (-118.40715 37.36218002),Northern Inyo Hospital,Critical Access Hospitals,2021-03-19,Inyo,027,25.0,2.0,0.0,1.0,0.5,2.0,13.0,0.15,Southern California
-123.8007415,39.4325739,6624,CA,051325,MENDOCINO COAST DISTRICT HOSPITAL,700 RIVER DRIVE,FORT BRAGG,95437,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,39.4325739,-123.8007415,2020/11/30 21:07:00+00,POINT (-123.8007415 39.4325739),Adventist Health Mendocino Coast,Critical Access Hospitals,2021-03-19,Mendocino,045,19.0,4.0,0.0,2.0,0.5,0.0,14.0,0.0,Northern California
-120.9621,39.9393199900001,6625,CA,051326,PLUMAS DISTRICT HOSPITAL,1065 BUCKS LAKE ROAD,QUINCY,95971,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,39.93931999,-120.9621,2020/11/30 21:07:00+00,POINT (-120.9621 39.93931999),Plumas District Hospital,Critical Access Hospitals,2021-03-19,Plumas,063,16.0,0.0,0.0,0.0,,0.0,8.0,0.0,Greater Sacramento
-121.233982,40.3054895500001,6626,CA,051327,SENECA DISTRICT HOSPITAL,130 BRENTWOOD DRIVE,CHESTER,96020,Critical Access Hospitals,6,0.759,No,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,40.30548955,-121.233982,2020/11/30 21:07:00+00,POINT (-121.233982 40.30548955),Seneca District Hospital,Critical Access Hospitals,2021-03-19,Plumas,063,10.0,0.0,0.0,0.0,,0.0,1.0,0.0,Greater Sacramento
-120.20094,39.3249399800001,6627,CA,051328,TAHOE FOREST HOSPITAL,10121 PINE AVE,TRUCKEE,96161,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,39.32493998,-120.20094,2020/11/30 21:07:00+00,POINT (-120.20094 39.32493998),Tahoe Forest Hospital,Critical Access Hospitals,2021-03-19,Nevada,057,25.0,6.0,0.0,2.0,0.67,0.0,20.0,0.0,Greater Sacramento
-122.907202,39.1048050100001,6628,CA,051329,SUTTER LAKESIDE HOSPITAL,5176 HILL ROAD EAST,LAKEPORT,95453,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,39.10480501,-122.907202,2020/11/30 21:07:00+00,POINT (-122.907202 39.10480501),Sutter LAkeside Hospital,Critical Access Hospitals,2021-03-19,Lake,033,26.0,4.0,0.0,1.0,0.75,0.0,16.0,0.0,Northern California
-120.5440912,41.4800586100001,6629,CA,051330,MODOC MEDICAL CENTER,228 W MCDOWELL AVE,ALTURAS,96101,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,41.48005861,-120.5440912,2020/11/30 21:07:00+00,POINT (-120.5440912 41.48005861),Modoc Medical Center,Critical Access Hospitals,2021-03-19,Modoc,049,8.0,0.0,0.0,0.0,,0.0,5.0,0.0,Northern California
-120.67,38.19019998,6631,CA,051332,MARK TWAIN MEDICAL CENTER,768 MOUNTAIN RANCH RD,SAN ANDREAS,95249,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,38.19019998,-120.67,2020/11/30 21:07:00+00,POINT (-120.67 38.19019998),Mark Twain Medical Center,Critical Access Hospitals,2021-03-19,Calaveras,009,50.0,12.0,0.0,11.0,0.08,0.0,7.0,0.0,San Joaquin Valley
-117.67118,35.64085,6632,CA,051333,RIDGECREST REGIONAL HOSPITAL,1081 NORTH CHINA LAKE BLVD,RIDGECREST,93555,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,35.64085,-117.67118,2020/11/30 21:07:00+00,POINT (-117.67118 35.64085),Ridgecrest Regional Hospital,Critical Access Hospitals,2021-03-19,Kern,029,25.0,4.0,0.0,0.0,1.0,1.0,21.0,0.05,San Joaquin Valley
-119.264394,34.4428570200001,6633,CA,051334,OJAI VALLEY COMMUNITY HOSPITAL,1306 MARICOPA HWY,OJAI,93023,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.44285702,-119.264394,2020/11/30 21:07:00+00,POINT (-119.264394 34.44285702),Ojai Valley Community Hospital,Critical Access Hospitals,2021-03-19,Ventura,111,19.0,4.0,0.0,2.0,0.5,0.0,11.0,0.0,Southern California
-116.8879,34.246652000000005,6634,CA,051335,BEAR VALLEY COMMUNITY HOSPITAL,41870 GARSTIN DR,BIG BEAR LAKE,92315,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.246652000000005,-116.8879,2020/11/30 21:07:00+00,POINT (-116.8879 34.246652),Bear Valley Community Hospital,Critical Access Hospitals,2021-03-19,San Bernardino,071,20.0,0.0,0.0,0.0,,0.0,5.0,0.0,Southern California
-121.13308899999998,36.20603,6635,CA,051336,GEORGE L MEE MEMORIAL HOSPITAL,300 CANAL STREET,KING CITY,93930,Critical Access Hospitals,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,36.20603,-121.13308899999998,2020/11/30 21:07:00+00,POINT (-121.133089 36.20603),George L Mee Memorial Hospital,Critical Access Hospitals,2021-03-19,Monterey,053,17.0,0.0,0.0,0.0,,0.0,6.0,0.0,Bay Area
-121.38624,36.83492,6636,CA,051337,HAZEL HAWKINS MEMORIAL HOSPITAL,911 SUNSET DRIVE,HOLLISTER,95023,Critical Access Hospitals,0,0.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.83492,-121.38624,2020/11/30 21:07:00+00,POINT (-121.38624 36.83492),Hazel Hawkins Memorial Hospital,Critical Access Hospitals,2021-03-19,San Benito,069,25.0,4.0,1.0,1.0,0.75,1.0,19.0,0.05,San Joaquin Valley
-118.248472,34.0759500200001,6637,CA,052031,BARLOW RESPIRATORY HOSPITAL,2000 STADIUM WAY,LOS ANGELES,90026,Long Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.07595002,-118.248472,2020/11/30 21:07:00+00,POINT (-118.248472 34.07595002),Barlow Respiratory Hospital,Long Term,2021-03-19,Los Angeles,037,80.0,6.0,0.0,5.0,0.17,35.0,70.0,0.5,Southern California
-118.378382,33.989156,6638,CA,052032,KINDRED HOSPITAL - LOS ANGELES,5525  W SLAUSON AVENUE,LOS ANGELES,90056,Long Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.989156,-118.378382,2020/11/30 21:07:00+00,POINT (-118.378382 33.989156),Kindred Hospital - Los Angeles,Long Term,2021-03-19,Los Angeles,037,86.0,5.0,0.0,0.0,1.0,0.0,72.0,0.0,Southern California
-121.1589418,38.6812564200001,6639,CA,052033,VIBRA HOSPITAL OF SACRAMENTO,330 MONTROSE DRIVE,FOLSOM,95630,Long Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,38.68125642,-121.1589418,2020/11/30 21:07:00+00,POINT (-121.1589418 38.68125642),Vibra Hospital of Sacramento,Long Term,2021-03-19,Sacramento,067,58.0,6.0,0.0,0.0,1.0,0.0,52.0,0.0,Greater Sacramento
-122.130799,37.7161160200001,6640,CA,052034,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,2800 BENEDICT DRIVE,SAN LEANDRO,94577,Long Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.71611602,-122.130799,2020/11/30 21:07:00+00,POINT (-122.130799 37.71611602),Kindred Hospital - San Francisco Bay Area,Long Term,2021-03-19,Alameda,001,99.0,10.0,0.0,1.0,0.9,0.0,93.0,0.0,Bay Area
-117.995313,33.76371801,6641,CA,052035,KINDRED HOSPITAL WESTMINSTER,200 HOSPITAL CIRCLE,WESTMINSTER,92683,Long Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.76371801,-117.995313,2020/11/30 21:07:00+00,POINT (-117.995313 33.76371801),Kindred Hospital Westminster,Long Term,2021-03-19,Orange,059,109.0,16.0,0.0,1.0,0.94,0.0,96.0,0.0,Southern California
-117.144658,32.75620302,6642,CA,052036,KINDRED HOSPITAL - SAN DIEGO,1940 EL CAJON BLVD,SAN DIEGO,92104,Long Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,32.75620302,-117.144658,2020/11/30 21:07:00+00,POINT (-117.144658 32.75620302),Kindred Hospital - San Diego,Long Term,2021-03-19,San Diego,073,70.0,8.0,0.0,2.0,0.75,0.0,55.0,0.0,Southern California
-117.6436843,34.0690605200001,6643,CA,052037,KINDRED HOSPITAL ONTARIO,550 NORTH MONTEREY,ONTARIO,91764,Long Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.06906052,-117.6436843,2020/11/30 21:07:00+00,POINT (-117.6436843 34.06906052),Kindred Hospital Ontario,Long Term,2021-03-19,San Bernardino,071,91.0,11.0,0.0,3.0,0.73,0.0,82.0,0.0,Southern California
-118.013395,33.91628201,6644,CA,052038,KINDRED HOSPITAL -- LA MIRADA,14900 E IMPERIAL HWY,LA MIRADA,90638,Long Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.91628201,-118.013395,2020/11/30 21:07:00+00,POINT (-118.013395 33.91628201),Kindred Hospital -- LA Mirada,Long Term,2021-03-19,Los Angeles,037,197.0,19.0,0.0,3.0,0.84,22.0,133.0,0.17,Southern California
-117.894023,33.934468020000104,6645,CA,052039,KINDRED HOSPITAL BREA,875 N BREA BLVD,BREA,92821,Long Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.93446802,-117.894023,2020/11/30 21:07:00+00,POINT (-117.894023 33.93446802),Kindred Hospital Brea,Long Term,2021-03-19,Orange,059,48.0,4.0,0.0,0.0,1.0,0.0,43.0,0.0,Southern California
-122.552415,37.958731,6646,CA,052043,KENTFIELD HOSPITAL,1125 SIR FRANCIS DRAKE BLVD,KENTFIELD,94904,Long Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.958731,-122.552415,2020/11/30 21:07:00+00,POINT (-122.552415 37.958731),Kentfield Hospital,Long Term,2021-03-19,Marin,041,65.0,0.0,0.0,0.0,,0.0,52.0,0.0,Bay Area
