state_code,county_name,county_fips_code,county_population_in_2012,county_income_in_2012,5th_percentile_damages,17th_percentile_damages,median_damages,83rd_percentile_damages,95th_percentile_damages
CO,Gilpin County,08047,5453,38374,-5.695600033,-4.620800018,-3.290499926,-1.857599974,-0.696229994
NY,Fulton County,36035,55013,36131,-7.078000069,-5.475299835,-3.293400049,-0.762619972,1.750399947
OR,Lane County,41039,354480,35391,-6.087500095,-4.869999886,-3.314800024,-0.719980001,1.544199944
AK,Sitka City and Borough,02220,9060,54986,-6.004899979,-5.026800156,-3.318599939,-1.539100051,-0.382759988
MI,Keweenaw County,26083,2207,34717,-10.40100002,-6.974400043,-3.343300104,-0.570550025,2.776000023
MT,Lake County,30047,28999,30416,-7.646800041,-6.06619978,-3.347899914,-0.870540023,1.092800021
MT,Toole County,30101,5231,42909,-7.662700176,-6.308100224,-3.349299908,-0.912310004,2.046900034
VA,Wythe County,51197,29351,31748,-7.395699978,-5.980899811,-3.358299971,-1.134199977,1.757400036
MT,Broadwater County,30007,5762,31602,-7.724100113,-6.374499798,-3.36529994,-0.826099992,1.688699961
AK,Aleutians East Borough,02013,3320,33000,-5.394499779,-4.57679987,-3.370699883,-2.033600092,-1.244199991
ID,Custer County,16037,4338,39807,-6.976200104,-5.681499958,-3.38560009,-1.874300003,-1.005599976
ND,Ramsey County,38071,11555,48927,-9.410200119,-6.566299915,-3.41140008,-1.356600046,0.230049998
NY,Wyoming County,36121,41762,34285,-6.843999863,-5.493100166,-3.439899921,-1.5704,0.113590002
CO,Mineral County,08079,709,46008,-5.734600067,-4.79489994,-3.445800066,-1.686499953,-0.344870001
AK,Southeast Fairbanks Census Area,02240,7149,37988,-6.159900188,-4.915699959,-3.460400105,-1.851999998,-0.713569999
VA,Smyth County,51173,31863,29619,-8.081100464,-6.343500137,-3.462199926,-0.743049979,2.403199911
VT,Orleans County,50019,27159,37927,-7.33949995,-5.714000225,-3.483599901,-1.816799998,-0.503069997
PA,Clearfield County,42033,81503,36933,-7.068600178,-5.622600079,-3.493099928,-1.226199985,1.851600051
OR,Crook County,41013,20636,31339,-7.279099941,-5.536399841,-3.493299961,-1.253499985,0.61443001
ND,Pierce County,38069,4466,43314,-11.44400024,-7.450600147,-3.503799915,0.039512999,2.590399981
WA,Skagit County,53057,118010,40701,-6.504300117,-5.326200008,-3.510999918,-1.184399962,0.510429978
CO,Ouray County,08091,4545,41008,-5.721000195,-4.79129982,-3.522700071,-2.051800013,-1.052800059
CO,San Juan County,08111,695,33239,-5.895800114,-4.936900139,-3.537400007,-1.947600007,-0.961220026
MI,Dickinson County,26043,26228,38865,-9.900400162,-6.922399998,-3.546499968,-0.944760025,2.539000034
ID,Boundary County,16021,10835,27703,-8.515000343,-6.606699944,-3.547800064,-0.979300022,1.448899984
ND,Eddy County,38027,2377,49376,-11.11200047,-7.245800018,-3.549999952,-0.133709997,3.304100037
NY,Franklin County,36033,51813,33749,-7.207600117,-5.625800133,-3.554199934,-1.595900059,-0.026418
WA,Stevens County,53065,43610,30780,-7.863100052,-6.165500164,-3.558700085,-1.709499955,-0.046135001
UT,Kane County,49025,7217,32849,-7.253900051,-5.392700195,-3.594599962,-1.425899982,0.65587002
MI,Cheboygan County,26031,25774,30601,-10.15799999,-7.169400215,-3.599999905,-1.035599947,3.653199911
ME,Knox County,23013,39608,40855,-7.429999828,-5.488399982,-3.638000011,-2.093699932,-0.947130024
MT,Liberty County,30051,2395,33376,-8.310600281,-6.538400173,-3.638200045,-0.850139976,1.992300034
MT,Beaverhead County,30001,9356,35478,-7.187799931,-5.791100025,-3.65260005,-1.670899987,-0.21875
WI,Sawyer County,55113,16540,37774,-12.125,-7.819600105,-3.669300079,-1.351300001,0.470450014
MN,Becker County,27005,33018,39989,-10.07999992,-6.862400055,-3.681299925,-1.700199962,-0.123199999
MI,Clare County,26035,30780,28829,-10.71800041,-7.70870018,-3.68659997,-0.891759992,4.071100235
ID,Caribou County,16029,6785,36917,-8.033499718,-6.040999889,-3.743200064,-1.805400014,-0.209969997
NY,Otsego County,36077,61880,34198,-7.218100071,-5.954999924,-3.794399977,-1.46510005,0.573170006
NY,Cattaraugus County,36009,79342,34318,-7.587200165,-6.255899906,-3.795300007,-1.69630003,0.922020018
MT,Pondera County,30073,6193,39513,-7.98939991,-6.562200069,-3.799499989,-0.756720006,2.145499945
ID,Lewis County,16061,3836,42945,-7.38929987,-6.047100067,-3.819700003,-1.990300059,-0.630389988
MN,Lake of the Woods County,27077,3968,39181,-9.800700188,-7.009399891,-3.825799942,-1.996999979,-0.305339992
NM,McKinley County,35031,72716,23800,-7.589300156,-5.779500008,-3.828500032,-1.808699965,-0.231690004
WY,Lincoln County,56023,17926,38159,-8.577699661,-6.035999775,-3.834800005,-2.422199965,-1.651200056
ID,Lemhi County,16059,7763,33900,-8.14659977,-6.46969986,-3.835999966,-1.325399995,0.824519992
CO,Montrose County,08085,40722,32577,-7.397699833,-5.845799923,-3.840500116,-1.46389997,1.4296
WI,Bayfield County,55007,15090,38661,-10.61900043,-7.319600105,-3.867799997,-1.173599958,0.457670003
CA,Humboldt County,06023,134680,35273,-15.97999954,-10.5909996,-3.90989995,4.292399883,12.47999954
ME,Penobscot County,23019,153610,35030,-7.73390007,-5.841199875,-3.914299965,-2.297100067,-1.263100028
WA,Ferry County,53019,7719,28620,-8.396400452,-6.611899853,-3.924299955,-1.789100051,-0.105049998
WI,Manitowoc County,55071,80816,40611,-8.209799767,-6.827300072,-3.936399937,-2.122900009,-0.267639995
MI,Menominee County,26109,23748,35365,-11.11299992,-7.354700089,-3.936800003,-1.218999982,2.39989996
MI,Gladwin County,26051,25508,28672,-10.2130003,-7.71420002,-3.946199894,-0.919160008,3.682800055
MI,Otsego County,26137,24049,32097,-9.56760025,-7.130199909,-3.96510005,-1.677600026,1.309499979
WI,Kewaunee County,55061,20618,38522,-8.413100243,-6.533599854,-3.967299938,-1.788599968,0.413269997
ME,Oxford County,23017,57496,32685,-8.97480011,-6.588799953,-4.002999783,-1.866799951,-0.414900005
AK,Petersburg Census Area,02195,3853,50923,-8.238400459,-6.569099903,-4.023300171,-1.090800047,0.765349984
MT,Madison County,30057,7725,40599,-8.357500076,-6.788799763,-4.102799892,-2.296499968,-1.10619998
AK,Kenai Peninsula Borough,02122,56958,47731,-6.664299965,-5.621799946,-4.114299774,-1.765599966,-0.174030006
MI,Emmet County,26047,32895,42189,-8.60340023,-6.80880022,-4.120500088,-1.945799947,0.060873002
NM,Rio Arriba County,35039,40260,30980,-7.601399899,-6.195400238,-4.135499954,-2.339600086,-1.126899958
NY,Montgomery County,36057,49891,35196,-8.702400208,-6.794099808,-4.14139986,-1.261199951,1.990100026
ND,Nelson County,38063,3081,54708,-11.59599972,-8.277999878,-4.177400112,-1.314299941,1.372400045
WI,Marinette County,55075,41488,37454,-11.00699997,-7.497000217,-4.191400051,-1.468400002,1.511999965
ID,Fremont County,16043,12979,29009,-8.924200058,-6.879799843,-4.199200153,-2.33920002,-1.346500039
AK,Matanuska-Susitna Borough,02170,93798,42789,-6.963699818,-5.675799847,-4.208899975,-2.199500084,-0.729179978
OR,Harney County,41025,7228,31500,-8.500900269,-6.569499969,-4.215899944,-1.632200003,-0.050333001
MI,Arenac County,26011,15512,31930,-10.3039999,-7.647200108,-4.216599941,-1.66260004,1.662299991
MI,Wexford County,26165,32594,29420,-10.04800034,-7.556300163,-4.230700016,-1.718899965,1.912500024
AK,Bristol Bay Borough,02060,984,52623,-6.890999794,-5.955299854,-4.231800079,-1.776900053,-0.601130009
CA,Sierra County,06091,3076,33752,-8.155200005,-6.119999886,-4.232699871,-1.416000009,0.692250013
WA,Mason County,53045,60751,33779,-7.740300179,-6.462600231,-4.252099991,-1.190199971,1.206799984
OR,Wheeler County,41069,1426,29198,-9.496899605,-7.237400055,-4.256299973,-0.529100001,2.437999964
MI,Lake County,26085,11468,27470,-11.9119997,-9.017100334,-4.270999908,-0.952220023,4.601299763
MN,St. Louis County,27137,200490,39201,-11.06799984,-7.505300045,-4.279799938,-2.144799948,-0.756929994
WI,Iron County,55051,5938,43315,-12.8409996,-8.519399643,-4.290699959,-1.695799947,0.333009988
AK,Yukon-Koyukuk Census Area,02290,5731,52686,-7.381999969,-6.008399963,-4.320400238,-2.272799969,-1.085999966
WI,Price County,55099,13870,37242,-12.03199959,-7.860499859,-4.339099884,-1.422199965,0.935159981
MT,Glacier County,30035,13684,32132,-8.657899857,-7.21239996,-4.371500015,-1.683500051,-0.0036401
AK,North Slope Borough,02185,9655,32361,-8.22840023,-6.525599957,-4.411399841,-2.209899902,-1.121099949
WA,Jefferson County,53031,29823,41935,-7.783199787,-6.569699764,-4.425000191,-1.867200017,0.379180014
WI,Rusk County,55107,14302,30952,-12.91399956,-8.573699951,-4.429800034,-1.378499985,1.049200058
ME,Waldo County,23027,38889,33485,-8.273400307,-6.484499931,-4.439899921,-2.835299969,-1.712599993
MT,Wibaux County,30109,1057,36430,-13.14099979,-9.108599663,-4.456299782,0.612820029,5.222099781
MN,Mahnomen County,27087,5521,33049,-11.50500011,-8.030200005,-4.470099926,-1.887500048,0.336360008
AK,Yakutat City and Borough,02282,651,43300,-7.717700005,-6.355700016,-4.474199772,-2.112099886,-0.772469997
MI,Missaukee County,26113,15037,28504,-10.77999973,-8.11839962,-4.481599808,-2.088399887,1.161599994
WI,Ashland County,55003,15907,33177,-13.99800014,-9.762200356,-4.500899792,-1.619600058,1.491299987
CO,Alamosa County,08003,16113,32139,-7.874599934,-6.157999992,-4.503799915,-2.799400091,-1.560500026
MI,Osceola County,26133,23270,26954,-11.73099995,-8.397500038,-4.549499989,-1.956699967,1.230900049
PA,McKean County,42083,43234,37888,-8.763799667,-7.077600002,-4.559000015,-2.343600035,-0.310490012
MI,Marquette County,26103,67790,34648,-10.97299957,-8.607099533,-4.627999783,-1.872900009,0.555119991
OR,Clatsop County,41007,37343,35508,-12.81799984,-9.003700256,-4.632800102,0.554650009,5.653299809
WI,Vilas County,55125,21281,39916,-13.15699959,-8.166700363,-4.658599854,-1.90320003,-0.10599
MI,Chippewa County,26033,38996,30021,-10.6079998,-8.298100471,-4.696899891,-1.843299985,0.980440021
PA,Susquehanna County,42115,42773,35633,-8.751399994,-7.260000229,-4.76210022,-2.626600027,-1.44780004
VT,Lamoille County,50015,24905,43595,-8.479000092,-6.762199879,-4.799399853,-3.414400101,-2.452399969
UT,Rich County,49033,2279,31111,-9.298899651,-7.194200039,-4.808599949,-2.84800005,-1.953999996
NY,Essex County,36031,39066,37772,-9.043399811,-7.365099907,-4.810500145,-2.851000071,-1.580299973
ID,Adams County,16003,3908,31326,-9.667900085,-7.75369978,-4.815700054,-3.046099901,-1.572399974
MT,Silver Bow County,30093,34493,44798,-9.636799812,-7.78030014,-4.836500168,-2.805799961,-1.52699995
OR,Coos County,41011,62690,33594,-14.48900032,-10.22000027,-4.84800005,2.038599968,8.119000435
AK,Wrangell City and Borough,02275,2398,39936,-10.06599998,-8.016200066,-4.850800037,-1.399700046,1.12440002
CA,Del Norte County,06015,28226,28037,-18.16799927,-11.72200012,-4.859899998,5.298600197,16.1079998
AK,Dillingham Census Area,02070,4968,45598,-7.828400135,-6.822500229,-4.865499973,-2.166100025,-0.607240021
MN,Clearwater County,27029,8682,33267,-13.37199974,-8.766200066,-4.867499828,-2.180299997,-0.166539997
MI,Crawford County,26039,13985,27742,-13.12899971,-9.354100227,-4.897699833,-1.826699972,1.986999989
OR,Linn County,41043,118360,31783,-8.954600334,-7.184999943,-4.904200077,-1.904399991,1.194900036
MI,Houghton County,26061,36850,29649,-12.60999966,-9.355999947,-4.923900127,-1.520799994,1.64349997
NY,Oneida County,36065,233980,37793,-9.773799896,-7.960999966,-4.960499763,-2.92930007,-1.23150003
MT,Fergus County,30027,11439,37326,-10.94200039,-8.846699715,-4.975699902,-1.656100035,0.993969977
NY,Delaware County,36025,47166,33955,-9.386300087,-7.507999897,-4.980400085,-2.479300022,-0.809130013
OR,Tillamook County,41057,25326,33124,-15.23600006,-10.08300018,-4.99669981,2.321000099,8.434200287
AK,Hoonah-Angoon Census Area,02105,2141,42981,-9.581399918,-7.819600105,-5.011300087,-1.795799971,0.394650012
NH,Coos County,33007,31977,37291,-9.582900047,-7.864900112,-5.028999805,-2.980099916,-1.528800011
WA,Grays Harbor County,53027,71705,32280,-12.56400013,-9.494000435,-5.075500011,-0.066303998,4.528299809
ND,Rolette County,38079,14350,31885,-12.43099976,-8.569700241,-5.087200165,-2.918299913,-0.456019998
OR,Columbia County,41009,49208,34568,-8.870499611,-7.176499844,-5.09280014,-2.178900003,-0.017707
MT,Ravalli County,30081,40637,35131,-9.554699898,-8.078800201,-5.20720005,-3.273999929,-1.689800024
WI,Florence County,55037,4472,38255,-13.27000046,-8.676600456,-5.25909996,-2.400399923,-0.333539993
OR,Lincoln County,41041,46152,34280,-12.60499954,-9.554200172,-5.277699947,1.40320003,6.74090004
VT,Franklin County,50011,48253,38855,-9.670900345,-7.511000156,-5.295400143,-3.851900101,-2.835400105
MN,Wadena County,27159,13689,31163,-15.75199986,-9.761099815,-5.323599815,-1.910099983,1.241899967
CO,Jackson County,08057,1347,36506,-9.150400162,-7.251399994,-5.327899933,-3.213399887,-1.553599954
MT,Deer Lodge County,30023,9222,33033,-11.07699966,-9.525600433,-5.334899902,-2.194499969,0.118380003
MN,Aitkin County,27001,15945,32583,-13.33600044,-9.078300476,-5.346099854,-2.472199917,-0.17825
VT,Essex County,50009,6216,31717,-10.15699959,-8.495900154,-5.401000023,-3.493599892,-2.213500023
OR,Baker County,41001,15961,31391,-11.43000031,-8.591500282,-5.402800083,-2.773799896,-1.025500059
ID,Bear Lake County,16007,5889,33674,-11.67700005,-8.696700096,-5.404900074,-2.911000013,-1.278100014
MI,Alpena County,26007,29240,33837,-11.85499954,-9.178600311,-5.423500061,-2.661799908,0.930130005
MN,Cook County,27031,5182,41198,-11.61299992,-8.814200401,-5.452700138,-3.175400019,-1.563799977
CO,Saguache County,08109,6319,28001,-8.789199829,-7.485099792,-5.45510006,-3.422199965,-1.729799986
ID,Nez Perce County,16069,39577,35095,-9.985199928,-8.334600449,-5.504399776,-3.388999939,-1.677099943
MI,Oscoda County,26135,8602,26935,-14.86400032,-10.18999958,-5.514800072,-1.949900031,2.426000118
NY,Hamilton County,36041,4787,43818,-10.4460001,-8.705300331,-5.527400017,-3.619899988,-2.214799881
PA,Wayne County,42127,51685,33603,-10.14400005,-8.394499779,-5.539199829,-3.276299953,-1.795899987
MI,Mackinac County,26097,11129,34977,-12.61800003,-9.225799561,-5.565000057,-2.446899891,1.814299941
OR,Klamath County,41035,66042,31297,-9.350600243,-7.993500233,-5.617099762,-3.345499992,-0.473289996
ME,Franklin County,23007,30627,32464,-10.13500023,-8.276200294,-5.640100002,-3.879199982,-2.759299994
ME,Somerset County,23025,51829,33404,-10.31000042,-8.594599724,-5.677199841,-4.10739994,-3.131599903
CO,Lake County,08065,7274,27880,-9.498999596,-7.660699844,-5.684899807,-3.717700005,-2.129100084
NY,Herkimer County,36043,64572,35136,-10.91899967,-8.801699638,-5.691100121,-3.52489996,-1.952999949
WI,Forest County,55041,9183,32794,-14.83600044,-10.0539999,-5.74450016,-2.495300055,0.264459997
WA,Clallam County,53009,71848,37793,-10.14700031,-8.514399529,-5.747799873,-2.191400051,0.190300003
ME,Washington County,23029,32485,33530,-11.31000042,-8.324999809,-5.786499977,-3.561800003,-2.308900118
MN,Koochiching County,27071,13180,35220,-13.62699986,-10.04699993,-5.820499897,-2.989200115,-0.873189986
WI,Langlade County,55067,19729,37559,-13.74800014,-9.675999641,-5.820600033,-2.886399984,-0.979049981
AK,Prince of Wales-Hyder Census Area,02198,5774,34723,-12.14500046,-9.318900108,-5.910200119,-1.704200029,1.363000035
OR,Polk County,41053,76254,32070,-9.498100281,-8.071200371,-5.949999809,-4.14289999,-2.043900013
MN,Lake County,27075,10830,39683,-14.07999992,-10.09300041,-5.961200237,-3.086899996,-1.162799954
MI,Delta County,26041,36831,33486,-12.11499977,-9.753800392,-5.974500179,-2.874200106,0.61421001
MT,Powell County,30077,7085,30528,-12.56700039,-9.666799545,-6.002299786,-3.144099951,-1.103999972
WA,Wahkiakum County,53069,3984,32730,-12.60499954,-9.835499763,-6.104899883,-0.902610004,3.207999945
MI,Roscommon County,26143,24091,29701,-15.51000023,-11.35099983,-6.335199833,-2.621599913,1.572900057
MI,Alcona County,26001,10599,31322,-14.85599995,-11.4289999,-6.460199833,-2.901400089,1.924999952
OR,Curry County,41015,22249,34293,-20.2840004,-14.26399994,-6.47480011,4.69080019,14.79599953
AK,Bethel Census Area,02050,17687,36331,-10.73900032,-9.034000397,-6.503900051,-3.426800013,-1.649199963
MI,Ogemaw County,26129,21425,27551,-15.71500015,-11.81999969,-6.510399818,-3.219599962,1.321699977
CO,Conejos County,08021,8273,26323,-10.70300007,-9.03880024,-6.527299881,-4.075300217,-2.179699898
MI,Iosco County,26069,25370,30279,-15.52600002,-11.35599995,-6.547800064,-3.208699942,1.179399967
WA,Pacific County,53049,20563,36541,-14.20400047,-10.59700012,-6.638899803,-1.91900003,2.418200016
MI,Presque Isle County,26141,13112,30744,-15.09200001,-11.68599987,-6.667500019,-3.108999968,1.744400024
ME,Aroostook County,23003,70744,34920,-11.64799976,-9.818900108,-6.668900013,-4.53219986,-3.370800018
MT,Wheatland County,30107,2099,32292,-13.56499958,-10.88799953,-6.873099804,-3.638999939,-0.75691998
WV,Pocahontas County,54075,8697,31472,-12.86800003,-10.38300037,-6.918499947,-3.815999985,-1.233500004
ID,Idaho County,16049,16399,28534,-12.20300007,-10.42099953,-6.93599987,-4.461500168,-2.470499992
CO,Rio Grande County,08105,11893,36059,-11.05200005,-9.326600075,-6.962800026,-4.019999981,-1.527500033
CO,Chaffee County,08015,18103,32985,-11.58100033,-9.570199966,-7.04489994,-4.072299957,-1.795600057
MI,Ontonagon County,26131,6404,30091,-17.72500038,-12.45699978,-7.102900028,-2.581599951,2.539799929
AK,Northwest Arctic Borough,02188,7709,41740,-14.24499989,-11.10000038,-7.184700012,-3.512099981,-2.003400087
AK,Lake and Peninsula Borough,02164,1643,46067,-11.43799973,-9.776900291,-7.23239994,-3.625699997,-1.464699984
VA,Highland County,51091,2249,40326,-11.62800026,-9.682600021,-7.234899998,-4.436999798,-2.331899881
MT,Meagher County,30059,1897,37407,-14.80799961,-11.49600029,-7.402500153,-4.370999813,-2.763099909
ME,Piscataquis County,23021,17260,32029,-13.75300026,-11.55500031,-7.673600197,-5.460499763,-4.125699997
CO,Costilla County,08023,3605,26624,-12.94200039,-10.43400002,-7.685200214,-4.887599945,-2.537400007
MI,Baraga County,26013,8706,28006,-18.78100014,-12.93900013,-7.785999775,-3.685499907,-0.724849999
MI,Gogebic County,26053,16050,30960,-21.21899986,-13.80099964,-7.924300194,-3.326800108,0.513109982
NC,Yancey County,37199,17633,28591,-16.34199905,-12.21100044,-8.079400063,-3.135200024,1.011299968
AK,Nome Census Area,02180,9873,42088,-17.12599945,-12.92199993,-8.283699989,-3.975300074,-2.273200035
MI,Schoolcraft County,26153,8355,32176,-17.16399956,-13.60999966,-8.513600349,-3.915699959,-0.085127003
CO,Fremont County,08043,47114,27129,-15.00500011,-11.43700027,-8.532400131,-4.94990015,-2.21449995
MI,Montmorency County,26119,9492,28951,-19.91600037,-14.90100002,-8.804900169,-4.296299934,-0.379480004
MI,Iron County,26071,11586,33545,-22.7329998,-14.86200047,-8.901499748,-4.203800201,-0.676440001
MI,Alger County,26003,9494,26064,-19.60000038,-15.42399979,-9.732600212,-4.441699982,-1.096699953
AK,Wade Hampton Census Area,02270,7795,27588,-15.81000042,-13.56499958,-9.866200447,-5.185800076,-2.734100103
