store_code,sku,item_title,primary_image,primary_image_url,sales_size,sales_uom_description,final_price,retail_price,fun_tags,item_characteristics,category_hierarchy,name,store_number,drop,prod_cat,prod_cat_type,prod_cat_desc
199,071007,Candy Coated Chocolates,/content/dam/trjo/products/m21002/71007.png,/content/dam/trjo/products/m21002/71007.png,6.0,Oz,2.99,2.99,Backpack Ready,Kosher,Products > Food > Snacks & Sweets > Candies & Cookies,Trader Joe's Chico ,199,Products , Food , Snacks & Sweets , Candies & Cookies
199,071006,Candy Coated Chocolate Peanuts,/content/dam/trjo/products/m21002/71006.png,/content/dam/trjo/products/m21002/71006.png,6.0,Oz,2.99,2.99,Backpack Ready,Kosher,Products > Food > Snacks & Sweets > Candies & Cookies,Trader Joe's Chico ,199,Products , Food , Snacks & Sweets , Candies & Cookies
199,067004,Belgian Butter Waffle Cookies,/content/dam/trjo/products/m21002/67004.png,/content/dam/trjo/products/m21002/67004.png,8.8,Oz,2.99,2.99,Date Night,,Products > Food > Snacks & Sweets > Candies & Cookies,Trader Joe's Chico ,199,Products , Food , Snacks & Sweets , Candies & Cookies
199,095003,Sunscreen Spray SPF 50+,/content/dam/trjo/products/m502/95003.png,/content/dam/trjo/products/m502/95003.png,6.0,Oz,5.99,5.99,Heat Wave,,Products > Everything Else > For the Face & Body,Trader Joe's Chico ,199,Products , Everything Else , For the Face & Body,None
199,091749,Ridge Cut Potato Chips with Sea Salt,/content/dam/trjo/products/m21001/91749.png,/content/dam/trjo/products/m21001/91749.png,16.0,Oz,3.99,3.99,,Gluten Free,"Products > Food > Snacks & Sweets > Chips, Crackers & Crunchy Bites",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Chips, Crackers & Crunchy Bites"
199,056831,White Rum of the Gods,/content/dam/trjo/products/m306/liquor/56831.png,/content/dam/trjo/products/m306/liquor/56831.png,750.0,mL,7.99,7.99,"A Long Finish, Bibulous, Glass Half Full, Yes!",,"Products > Beverages > Wine, Beer & Liquor",Trader Joe's Chico ,199,Products , Beverages ," Wine, Beer & Liquor",None
199,070379,Organic Canola Oil Spray,/content/dam/trjo/products/m20904/70379.png,/content/dam/trjo/products/m20904/70379.png,5.0,Oz,2.99,2.99,Rain or Shine,"Kosher, Organic",Products > Food > For the Pantry > Oils & Vinegars,Trader Joe's Chico ,199,Products , Food , For the Pantry , Oils & Vinegars
199,069347,TX Vodka,/content/dam/trjo/products/m306/liquor/69347.png,/content/dam/trjo/products/m306/liquor/69347.png,750.0,mL,9.99,9.99,"A Long Finish, Bibulous, Glass Half Full",,"Products > Beverages > Wine, Beer & Liquor",Trader Joe's Chico ,199,Products , Beverages ," Wine, Beer & Liquor",None
199,060047,Mexican Style Corn & Quinoa Salad,/content/dam/trjo/products/m20501/60047.png,/content/dam/trjo/products/m20501/60047.png,14.0,Oz,4.99,4.99,"Picnic, Time-pressed, Alfresco Dining",,"Products > Food > Fresh Prepared Foods > Salads, Soups & Sides",Trader Joe's Chico ,199,Products , Food , Fresh Prepared Foods ," Salads, Soups & Sides"
199,062839,Mini French Baguettes,/content/dam/trjo/products/m20601/62839.png,/content/dam/trjo/products/m20601/62839.png,9.5,Oz,4.49,4.49,"Dinner Hack, Effortless Entertaining, Rain or Shine, Welcoming",,Products > Food > From The Freezer > Appetizers,Trader Joe's Chico ,199,Products , Food , From The Freezer , Appetizers
199,048085,Madras Lentils,/content/dam/trjo/products/m20908/48085.png,/content/dam/trjo/products/m20908/48085.png,10.0,Oz,2.49,2.49,"Dinner Hack, Feeling Adventurous",Kosher,"Products > Food > For the Pantry > Soup, Chili & Meals",Trader Joe's Chico ,199,Products , Food , For the Pantry ," Soup, Chili & Meals"
199,056278,Giant Baked Beans in Tomato Sauce,/content/dam/trjo/products/m20902/56278.png,/content/dam/trjo/products/m20902/56278.png,9.6,Oz,1.99,1.99,Dinner Hack,,"Products > Food > For the Pantry > Packaged Fish, Meat, Fruit & Veg",Trader Joe's Chico ,199,Products , Food , For the Pantry ," Packaged Fish, Meat, Fruit & Veg"
199,079172,Organic Basmati Rice,/content/dam/trjo/products/m20901/79172.png,/content/dam/trjo/products/m20901/79172.png,2.0,Lb,3.99,3.99,Family Style,"Organic, Kosher",Products > Food > For the Pantry > Pastas & Grains,Trader Joe's Chico ,199,Products , Food , For the Pantry , Pastas & Grains
199,077677,Tandoori Naan,/content/dam/trjo/products/m20602/77677.png,/content/dam/trjo/products/m20602/77677.png,12.0,Oz,2.99,2.99,Finger Food,,Products > Food > From The Freezer > Appetizers,Trader Joe's Chico ,199,Products , Food , From The Freezer , Appetizers
199,053835,Organic French Baguette,/content/dam/trjo/products/m20102/53835.png,/content/dam/trjo/products/m20102/53835.png,11.5,Oz,1.99,1.99,"Alfresco Dining, Family Style","Kosher, Organic","Products > Food > Bakery > Loaves, Rolls, Buns",Trader Joe's Chico ,199,Products , Food , Bakery ," Loaves, Rolls, Buns"
199,088649,Italian Truffle Cheese,/content/dam/trjo/products/m20203/88649.png,/content/dam/trjo/products/m20203/88649.png,1.0,Lb,13.99,13.99,Cheese Board,,"Products > Food > Cheese > Wedges, Wheels, Loaves, Logs",Trader Joe's Chico ,199,Products , Food , Cheese ," Wedges, Wheels, Loaves, Logs"
199,004062,New Zealand Sharp Cheddar Cheese,/content/dam/trjo/products/m20203/04062.png,/content/dam/trjo/products/m20203/04062.png,1.0,Lb,6.99,6.99,"Cheese Board, Picnic",Grass Fed,"Products > Food > Cheese > Wedges, Wheels, Loaves, Logs",Trader Joe's Chico ,199,Products , Food , Cheese ," Wedges, Wheels, Loaves, Logs"
199,048838,Villa Cerrina Montepulciano D'Abruzzo,/content/dam/trjo/products/m306/wine/48838.png,/content/dam/trjo/products/m306/wine/48838.png,750.0,mL,5.99,5.99,"Bibulous, Glass Half Full",,"Products > Beverages > Wine, Beer & Liquor",Trader Joe's Chico ,199,Products , Beverages ," Wine, Beer & Liquor",None
199,060389,Thai Lime & Chili Cashews,/content/dam/trjo/products/m21003/60389.png,/content/dam/trjo/products/m21003/60389.png,1.0,Lb,7.99,7.99,"Backpack Ready, Crack a Beer",,"Products > Food > Snacks & Sweets > Nuts, Dried Fruits, Seeds",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Nuts, Dried Fruits, Seeds"
199,060942,Organic Italian Artisan Gigli Pasta,/content/dam/trjo/products/m20901/60942.png,/content/dam/trjo/products/m20901/60942.png,17.6,Oz,2.99,2.99,"Date Night, Family Style, Rain or Shine","Organic, Kosher",Products > Food > For the Pantry > Pastas & Grains,Trader Joe's Chico ,199,Products , Food , For the Pantry , Pastas & Grains
199,050304,Spicy Thai Shrimp Fried Rice,/content/dam/trjo/products/m20602/50304.png,/content/dam/trjo/products/m20602/50304.png,16.0,Oz,5.99,5.99,Dinner Hack,,Products > Food > From The Freezer > Appetizers,Trader Joe's Chico ,199,Products , Food , From The Freezer , Appetizers
199,061403,Tikka Vegetables,/content/dam/trjo/products/m20908/61403.png,/content/dam/trjo/products/m20908/61403.png,10.0,Oz,2.49,2.49,"Dinner Hack, Feeling Adventurous",Kosher,"Products > Food > For the Pantry > Soup, Chili & Meals",Trader Joe's Chico ,199,Products , Food , For the Pantry ," Soup, Chili & Meals"
199,094404,Vegetable Pad Thai,/content/dam/trjo/products/m20602/94404.png,/content/dam/trjo/products/m20602/94404.png,10.5,Oz,3.49,3.49,Feeling Adventurous,Vegan,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's Chico ,199,Products , Food , From The Freezer , Entrées & Sides
199,055248,Greek Spanakopita,/content/dam/trjo/products/m20601/55248.png,/content/dam/trjo/products/m20601/55248.png,14.1,Oz,4.49,4.49,Effortless Entertaining,,Products > Food > From The Freezer > Appetizers,Trader Joe's Chico ,199,Products , Food , From The Freezer , Appetizers
199,053425,Ricotta & Lemon Zest Ravioli,/content/dam/trjo/products/m20503/53425.png,/content/dam/trjo/products/m20503/53425.png,8.8,Oz,3.99,3.99,"Dinner Hack, Feeling Fancy",,Products > Food > Fresh Prepared Foods > Entrées & Center of Plate,Trader Joe's Chico ,199,Products , Food , Fresh Prepared Foods , Entrées & Center of Plate
199,053720,Cultured Salted Butter,/content/dam/trjo/products/m20302/53720.png,/content/dam/trjo/products/m20302/53720.png,8.8,Oz,4.69,4.69,"Feeling Fancy, Gild The Lily, Stuff of Dreams, Yes!",,Products > Food > Dairy & Eggs > Butter,Trader Joe's Chico ,199,Products , Food , Dairy & Eggs , Butter
199,070961,Cauliflower Pizza Crusts,/content/dam/trjo/products/m20502/70961.png,/content/dam/trjo/products/m20502/70961.png,5.0,Oz,4.99,4.99,"Dinner Hack, Feeling Adventurous, Pair With Wine, Put An Egg On It, The ""X"" Factor, Unexpected",Gluten Free,Products > Food > Fresh Prepared Foods > Entrées & Center of Plate,Trader Joe's Chico ,199,Products , Food , Fresh Prepared Foods , Entrées & Center of Plate
199,074688,Saint André Triple Crème Brie,/content/dam/trjo/products/m20203/74688.png,/content/dam/trjo/products/m20203/74688.png,1.0,Lb,13.99,13.99,Cheese Board,,"Products > Food > Cheese > Wedges, Wheels, Loaves, Logs",Trader Joe's Chico ,199,Products , Food , Cheese ," Wedges, Wheels, Loaves, Logs"
199,061404,Yellow Tadka Dal,/content/dam/trjo/products/m20908/61404.png,/content/dam/trjo/products/m20908/61404.png,10.0,Oz,2.49,2.49,"Dinner Hack, Feeling Adventurous",Kosher,"Products > Food > For the Pantry > Soup, Chili & Meals",Trader Joe's Chico ,199,Products , Food , For the Pantry ," Soup, Chili & Meals"
199,087390,La Ferme Julien Rosé,/content/dam/trjo/products/m306/wine/87390.png,/content/dam/trjo/products/m306/wine/87390.png,750.0,mL,5.99,5.99,Glass Half Full,,"Products > Beverages > Wine, Beer & Liquor",Trader Joe's Chico ,199,Products , Beverages ," Wine, Beer & Liquor",None
199,056661,Marshmallows,/content/dam/trjo/products/m20905/56661.png,/content/dam/trjo/products/m20905/56661.png,10.0,Oz,2.99,2.99,Family Style,"Gluten Free, Kosher, Vegan",Products > Food > For the Pantry > For Baking & Cooking,Trader Joe's Chico ,199,Products , Food , For the Pantry , For Baking & Cooking
199,064822,Large Assorted Succulents,/content/dam/trjo/products/m4/64822.png,/content/dam/trjo/products/m4/64822.png,1.0,Each,4.99,4.99,"Giftable, Treat Yourself",,Products > Plants,Trader Joe's Chico ,199,Products , Plants,,None
199,058635,Mini Asst Succulents in Terra Cotta,/content/dam/trjo/products/m4/58635.png,/content/dam/trjo/products/m4/58635.png,1.0,Each,2.99,2.99,Giftable,,Products > Plants,Trader Joe's Chico ,199,Products , Plants,,None
199,062834,Chocolate Chip Hold the Cone,/content/dam/trjo/products/m20604/62834.png,/content/dam/trjo/products/m20604/62834.png,7.9,Oz,3.99,3.99,,Kosher,Products > Food > From The Freezer > Cool Desserts,Trader Joe's Chico ,199,Products , Food , From The Freezer , Cool Desserts
199,069341,Branzino Fillets European Sea Bass,/content/dam/trjo/products/m20803/69341.png,/content/dam/trjo/products/m20803/69341.png,1.0,Lb,10.99,9.99,"Fire Up The Grill, In Lieu of Pizza",,"Products > Food > Meat, Seafood & Plant-based > Fish & Seafood",Trader Joe's Chico ,199,Products , Food ," Meat, Seafood & Plant-based ", Fish & Seafood
199,070176,Tangy Turtles,/content/dam/trjo/products/m21002/70176.png,/content/dam/trjo/products/m21002/70176.png,6.35,Oz,1.99,1.99,Desk Drawer,,Products > Food > Snacks & Sweets > Candies & Cookies,Trader Joe's Chico ,199,Products , Food , Snacks & Sweets , Candies & Cookies
199,070780,"Love, Olivia Peach Wine",/content/dam/trjo/products/m306/wine/70780.png,/content/dam/trjo/products/m306/wine/70780.png,750.0,mL,3.99,3.99,"Bibulous, Glass Half Full",,"Products > Beverages > Wine, Beer & Liquor",Trader Joe's Chico ,199,Products , Beverages ," Wine, Beer & Liquor",None
199,070782,"Love, Olivia Watermelon Wine",/content/dam/trjo/products/m306/wine/70782.png,/content/dam/trjo/products/m306/wine/70782.png,750.0,mL,3.99,3.99,"Bibulous, Glass Half Full",,"Products > Beverages > Wine, Beer & Liquor",Trader Joe's Chico ,199,Products , Beverages ," Wine, Beer & Liquor",None
199,085218,Banana Bread Mix,/content/dam/trjo/products/m20905/85218.png,/content/dam/trjo/products/m20905/85218.png,15.0,Oz,2.99,2.99,"Family Style, Rise & Shine, Welcoming",,Products > Food > For the Pantry > For Baking & Cooking,Trader Joe's Chico ,199,Products , Food , For the Pantry , For Baking & Cooking
199,062039,Grain Free Dog Treats with Peanut Butter & Banana,/content/dam/trjo/products/m503/62039.png,/content/dam/trjo/products/m503/62039.png,10.6,Oz,2.99,2.99,,,Products > Everything Else > Pet Stuff,Trader Joe's Chico ,199,Products , Everything Else , Pet Stuff,None
199,035784,Madeleine Cookies,/content/dam/trjo/products/m20105/35784.png,/content/dam/trjo/products/m20105/35784.png,3.6,Oz,2.99,2.99,"Desk Drawer, Finger Food",,Products > Food > Bakery > Sweet Stuff,Trader Joe's Chico ,199,Products , Food , Bakery , Sweet Stuff
199,062144,Gluten Free Hamburger Buns,/content/dam/trjo/products/m20102/62144.png,/content/dam/trjo/products/m20102/62144.png,11.08,Oz,3.99,3.99,"Fire Up The Grill, Picnic","Gluten Free, Kosher","Products > Food > Bakery > Loaves, Rolls, Buns",Trader Joe's Chico ,199,Products , Food , Bakery ," Loaves, Rolls, Buns"
199,070625,Persian Cucumbers,/content/dam/trjo/products/m20702/70625.png,/content/dam/trjo/products/m20702/70625.png,1.0,Lb,2.49,2.49,"Alfresco Dining, Finger Food",,Products > Food > Fresh Fruits & Veggies > Veggies,Trader Joe's Chico ,199,Products , Food , Fresh Fruits & Veggies , Veggies
199,065256,Single Origin Organic Coconut Water,/content/dam/trjo/products/m302/65256.png,/content/dam/trjo/products/m302/65256.png,10.0,Fl Oz,2.29,2.29,"Backpack Ready, Heat Wave","Kosher, Organic",Products > Beverages > Water (Sparkling & Still),Trader Joe's Chico ,199,Products , Beverages , Water (Sparkling & Still),None
199,068172,Fresh Squeezed Lemonade,/content/dam/trjo/products/m301/68172.png,/content/dam/trjo/products/m301/68172.png,52.0,Fl Oz,3.99,3.99,"Glass Half Full, Heat Wave",Kosher,Products > Beverages > Juices & More,Trader Joe's Chico ,199,Products , Beverages , Juices & More,None
199,070634,Vegan Tzatziki Dip,/content/dam/trjo/products/m20404/70634.png,/content/dam/trjo/products/m20404/70634.png,8.0,Oz,4.29,4.29,"Make It Meatless, Yes!","Dairy Free, Vegan","Products > Food > Dips, Sauces & Dressings > Dip/Spread",Trader Joe's Chico ,199,Products , Food ," Dips, Sauces & Dressings ", Dip/Spread
199,066293,Lemony Arugula Basil Salad Kit,/content/dam/trjo/products/m20501/66293.png,/content/dam/trjo/products/m20501/66293.png,9.75,Oz,3.99,3.99,"Dinner Hack, Alfresco Dining",,"Products > Food > Fresh Prepared Foods > Salads, Soups & Sides",Trader Joe's Chico ,199,Products , Food , Fresh Prepared Foods ," Salads, Soups & Sides"
199,075977,Carne Asada Autentica,/content/dam/trjo/products/m20801/75977.png,/content/dam/trjo/products/m20801/75977.png,1.0,Lb,10.99,11.99,Fire Up The Grill,,"Products > Food > Meat, Seafood & Plant-based > Beef, Pork & Lamb",Trader Joe's Chico ,199,Products , Food ," Meat, Seafood & Plant-based "," Beef, Pork & Lamb"
199,099272,Parmesan Pastry Pups,/content/dam/trjo/products/m20601/99272.png,/content/dam/trjo/products/m20601/99272.png,10.5,Oz,4.99,4.99,"Family Style, Picnic",,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's Chico ,199,Products , Food , From The Freezer , Entrées & Sides
199,061046,All Natural Bone-In Skin-On Chicken Thighs,/content/dam/trjo/products/m20802/61046.png,/content/dam/trjo/products/m20802/61046.png,1.0,Lb,1.99,1.99,Fire Up The Grill,Antibiotic Free,"Products > Food > Meat, Seafood & Plant-based > Chicken & Turkey",Trader Joe's Chico ,199,Products , Food ," Meat, Seafood & Plant-based ", Chicken & Turkey
199,068620,Zinc Oxide Mineral Sunscreen Spray SPF 30,/content/dam/trjo/products/m502/68620.png,/content/dam/trjo/products/m502/68620.png,6.0,Oz,9.99,9.99,"Time-pressed, Yes!",,Products > Everything Else > For the Face & Body,Trader Joe's Chico ,199,Products , Everything Else , For the Face & Body,None
199,062093,Tequila Blanco,/content/dam/trjo/products/m306/liquor/62093.png,/content/dam/trjo/products/m306/liquor/62093.png,750.0,mL,19.99,19.99,Bibulous,,"Products > Beverages > Wine, Beer & Liquor",Trader Joe's Chico ,199,Products , Beverages ," Wine, Beer & Liquor",None
199,053094,Sauerkraut with Pickled Persian Cucumbers,/content/dam/trjo/products/m20501/53094.png,/content/dam/trjo/products/m20501/53094.png,18.0,Oz,4.49,4.49,"Cut The Mustard, Feeling Adventurous",Kosher,Products > Snacks & Sweets,Trader Joe's Chico ,199,Products , Snacks & Sweets,,None
199,066915,Everything But the Bagel Nut Duo,/content/dam/trjo/products/m21003/66915.png,/content/dam/trjo/products/m21003/66915.png,8.0,Oz,3.99,3.99,Desk Drawer,Kosher,Products > Food > For the Pantry > Nut Butters & Fruit Spreads,Trader Joe's Chico ,199,Products , Food , For the Pantry , Nut Butters & Fruit Spreads
199,068388,Grainless Granola,/content/dam/trjo/products/m20907/68388.png,/content/dam/trjo/products/m20907/68388.png,10.0,Oz,4.29,4.29,,"Gluten Free, Kosher, Vegan",Products > Food > For the Pantry > Cereals,Trader Joe's Chico ,199,Products , Food , For the Pantry , Cereals
199,060335,Organic Sweet Italian Chicken Sausage,/content/dam/trjo/products/m20802/60335.png,/content/dam/trjo/products/m20802/60335.png,12.0,Oz,5.99,5.99,Fire Up The Grill,"Antibiotic Free, Organic","Products > Food > Meat, Seafood & Plant-based > Chicken & Turkey",Trader Joe's Chico ,199,Products , Food ," Meat, Seafood & Plant-based ", Chicken & Turkey
199,060185,Organic Oven Roasted Turkey Breast,/content/dam/trjo/products/m20802/60185.png,/content/dam/trjo/products/m20802/60185.png,6.0,Oz,5.99,5.99,Cut The Mustard,"Antibiotic Free, Gluten Free, Organic","Products > Food > Meat, Seafood & Plant-based > Chicken & Turkey",Trader Joe's Chico ,199,Products , Food ," Meat, Seafood & Plant-based ", Chicken & Turkey
199,058373,Bamba Peanut Snacks,/content/dam/trjo/products/m21001/58373.png,/content/dam/trjo/products/m21001/58373.png,3.5,Oz,1.79,1.79,Game Night,Kosher,"Products > Food > Snacks & Sweets > Chips, Crackers & Crunchy Bites",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Chips, Crackers & Crunchy Bites"
199,061202,Buffalo Style Chicken Poppers,/content/dam/trjo/products/m20601/61202.png,/content/dam/trjo/products/m20601/61202.png,9.5,Oz,5.49,5.49,"Game Night, Crack a Beer",,Products > Food > From The Freezer > Appetizers,Trader Joe's Chico ,199,Products , Food , From The Freezer , Appetizers
199,061302,Mediterranean Style Orzo Pasta Salad,/content/dam/trjo/products/m20501/61302.png,/content/dam/trjo/products/m20501/61302.png,12.0,Oz,4.99,4.99,"Alfresco Dining, Heat Wave, Picnic",,"Products > Food > Fresh Prepared Foods > Salads, Soups & Sides",Trader Joe's Chico ,199,Products , Food , Fresh Prepared Foods ," Salads, Soups & Sides"
199,058024,Soft Black Licorice Twists,/content/dam/trjo/products/m21002/58024.png,/content/dam/trjo/products/m21002/58024.png,8.0,Oz,2.99,2.99,"Desk Drawer, Midday Snacks, Backpack Ready",Kosher,Products > Food > Snacks & Sweets > Candies & Cookies,Trader Joe's Chico ,199,Products , Food , Snacks & Sweets , Candies & Cookies
