doc_seq_no,expenditure_type,gub_account_type,gub_elec_type,page_no,expense_id,detail_id,doc_stmnt_year,doc_type_desc,com_legal_name,common_name,cfr_com_id,com_type,schedule_desc,exp_desc,purpose,extra_desc,f_name,lname_or_org,address,city,state,zip,exp_date,amount,state_loc,supp_opp,can_or_ballot,,county,debt_payment,vend_name,vend_addr,vend_city,vend_state,vend_zip,gotv_ink_ind,fundraiser,RUNTIME: 04-07-2022 07:37:39
519869,1B, , ,0,391,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,STEPHENS FOR OHIO                   ,4679 WINTERSET DRIVE,COLUMBUS            ,OH,43220-8113,12/7/21,500,,,,,,,,,,,,,,
519869,1B, , ,0,392,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,ROMANCHUK FOR OHIO                  ,4679 WINTERSET DR,COLUMBUS            ,OH,43220-0000,12/7/21,500,1,,SEN. MARK J. ROMANCHUK,STATE SENATE OH022,,,,,,,,,,
519869,1B, , ,0,393,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,FRIENDS OF EDDIE MELTON             ,1123 N WAYNE ST,GARY                ,IN,46403-1633,12/7/21,500,,,,,,,,,,,,,,
519869,1B, , ,0,394,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,COMMITTEE TO ELECT RODNEY POL JR.   ,605 SHANNON DR.,CHESTERTON          ,IN,46304-3158,12/7/21,500,,,,,,,,,,,,,,
519869,1B, , ,0,395,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,COMMITTEE TO ELECT ATTORNEY LONNIE M,1919 E. COLUMBUS DR,EAST CHICAGO        ,IN,46312-2827,12/7/21,500,,,,,,,,,,,,,,
519869,1B, , ,0,396,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,WALBERG FOR CONGRESS                ,PO BOX 1362,JACKSON             ,MI,49204-1362,12/8/21,1000,,,REP. TIM WALBERG,MI007,,,,,,,,,,
519869,1B, , ,0,397,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,FRIENDS OF DAVE JOYCE               ,5827 COLFAX AVE,ALEXANDRIA          ,VA,22311-1013,12/8/21,2500,,,REP. DAVE JOYCE,OH014,,,,,,,,,,
519869,1B, , ,0,398,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,COMMITTEE TO ELECT ED MCBROOM       ,N470 THALER DR,VULCAN              ,MI,49892-8318,12/8/21,1000,,,,,,,,,,,,,,
519869,1B, , ,0,399,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,SYLVIA SANTANA FOR SENATE           ,5700 BRACE STREET,DETROIT             ,MI,48228-4751,12/8/21,500,,,,,,,,,,,,,,
519869,1B, , ,0,400,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,FRIENDS OF CHRIS GEBHARD            ,P.O. BOX 792,HARRISBURG          ,PA,17108-0792,12/8/21,500,,,,,,,,,,,,,,
519869,1B, , ,0,401,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,RODRIC D. BRAY FOR STATE SENATE     ,489 N. JEFFERSON STREET,MARTINSVILLE        ,IN,46151-1141,12/8/21,1000,,,,,,,,,,,,,,
519869,1B, , ,0,402,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,TODD HUSTON FOR STATE REPRESENTATIVE,PO BOX 1461,INDIANAPOLIS        ,IN,46206-1461,12/8/21,1000,,,,,,,,,,,,,,
519869,1B, , ,0,403,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,ERIC KOCH FOR STATE SENATE          ,PO BOX 371,BEDFORD             ,IN,47421-0371,12/8/21,500,,,,,,,,,,,,,,
519869,1B, , ,0,404,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,MARKMESSMER.COM                     ,795 E SCHERLE LN,JASPER              ,IN,47546-8213,12/8/21,1000,,,,,,,,,,,,,,
519869,1B, , ,0,405,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,COMMITTEE TO ELECT EARL L. HARRIS JR,4114 BUTTERNUT STREET,EAST CHICAGO        ,IN,46312-2943,12/8/21,500,,,,,,,,,,,,,,
519869,1B, , ,0,406,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,COMMITTEE TO ELECT CHARLES CHUCK MOS,6566 O'HARE AVENUE,PORTAGE             ,IN,46368-3131,12/8/21,500,,,,,,,,,,,,,,
519869,1B, , ,0,407,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,RYAN DVORAK FOR STATE REPRESENTATIVE,215 W NORTH SHORE DRIVE,SOUTH BEND          ,IN,46617-1142,12/8/21,500,,,,,,,,,,,,,,
519869,1B, , ,0,408,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,COMMITTEE TO ELECT BOHACEK FOR SENAT,220 POKAGON TRAIL,MICHIANA SHORES     ,IN,46360-1237,12/8/21,500,,,,,,,,,,,,,,
519869,1B, , ,0,409,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,COMMITTEE TO ELECT RAGEN HATCHER    ,PO BOX 64105,GARY                ,IN,46401-0105,12/8/21,500,,,,,,,,,,,,,,
519869,1B, , ,0,410,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,LEDBETTER FOR STATE REPRESENTATIVE  ,7277 MARYWOOD DRIVE,NEWBURGH            ,IN,47630-2947,12/8/21,500,,,,,,,,,,,,,,
519869,1B, , ,0,411,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,FRIENDS OF RYAN LAUER               ,742 CHESTNUT STREET,COLUMBUS            ,IN,47201-6346,12/8/21,500,,,,,,,,,,,,,,
519869,1B, , ,0,412,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,MATT LEHMAN FOR STATE REPRESENTATIVE,663 LEHMAN,BERNE               ,IN,46711-2334,12/8/21,500,,,,,,,,,,,,,,
519869,1B, , ,0,413,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,BALDERSON FOR CONGRESS              ,5827 COLFAX AVE,ALEXANDRIA          ,VA,22311-1013,12/14/21,2000,,,REP. TROY BALDERSON,OH012,,,,,,,,,,
519869,1B, , ,0,420,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,CTE JOHN DAMOOSE FOR STATE REP.     ,PO BOX 95,HARBOR SPRINGS      ,MI,49740-0095,10/27/21,500,,,,,,,,,,,,,,
519869,1B, , ,0,421,0,2022,JANUARY QUARTERLY CS,CLEVELAND-CLIFFS INC. PAC,CLEVELAND-CLIFFS INC. PAC,519990,IND,DIRECT,,CONTRIBUTION TO COMMITTEE,,,GRETCHEN WHITMER FOR GOVERNOR       ,PO BOX 15282,LANSING             ,MI,48901-5282,10/27/21,2000,,,,,,,,,,,,,,
519871,1B, , ,0,2480,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,GRETCHEN WHITMER FOR GOVERNOR       ,PO BOX 15282,LANSING             ,MI,48901-0000,12/7/21,5500,1,,GOV. GRETCHEN E. WHITMER,GOVERNOR MI,,,,,,,,,,
519871,1B, , ,0,2481,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,HOUSE REPUBLICAN CAMPAIGN COMMITTEE ,P.O. BOX 15035,LANSING             ,MI,48901-0000,12/10/21,11500,,,,,,,,,,,,,,
519871,1B, , ,0,2482,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,SENATE REPUBLICAN CAMPAIGN COMMITTEE,PO BOX 12023,LANSING             ,MI,48901-2023,12/10/21,2000,,,,,,,,,,,,,,
519871,1B, , ,0,2483,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,MICHIGAN SENATE DEMOCRATIC FUND     ,PO BOX 11111,LANSING             ,MI,48901-0000,12/10/21,4500,,,,,,,,,,,,,,
519871,1B, , ,0,2484,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,NESBITT MAJORITY FUND               ,PO BOX 419,PAW PAW             ,MI,49079-0419,12/10/21,3000,,,,,,,,,,,,,,
519871,1B, , ,0,2485,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,COMMITTEE TO ELECT LANA THEIS       ,1355 ROBERTA COURT,HOWELL              ,MI,48843-8456,12/10/21,3000,1,,SEN. LANA THEIS,STATE SENATE MI022,,,,,,,,,,
519871,1B, , ,0,2486,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,VANDERWALL MAJORITY FUND            ,106 W. ALLEGAN ST. STE. 200,LANSING             ,MI,48933-1720,12/10/21,3000,,,,,,,,,,,,,,
519871,1B, , ,0,2487,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,KEEP IMPROVING MICHIGAN PAC         ,PO BOX 495,SAINT JOSEPH        ,MI,49085-0495,12/10/21,500,,,,,,,,,,,,,,
519871,1B, , ,0,2488,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,CTE DAN LAUWERS                     ,12401 SPEAKER ROAD,BROCKWAY            ,MI,48097-0000,12/10/21,500,,,,,,,,,,,,,,
519871,1B, , ,0,2489,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,COMMITTEE TO ELECT RICK OUTMAN FOR S,PO BOX 812,STANTON             ,MI,48888-0812,12/10/21,500,1,,SEN. RICK OUTMAN,STATE SENATE MI033,,,,,,,,,,
519871,1B, , ,0,2490,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,ANGELA WITWER FOR STATE REPRESENTATI,PO BOX 80221,LANSING             ,MI,48908-0000,12/10/21,250,1,,REP. ANGELA WITWER,STATE REPRESENTATIVE MI071,,,,,,,,,,
519871,1B, , ,0,2491,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,FRIENDS TO ELECT ADAM HOLLIER       ,31 ARDEN PARK,DETRIOT             ,MI,48202-0000,12/10/21,1000,,,,,,,,,,,,,,
519871,1B, , ,0,2492,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,ANANICH FUTURE FUND                 ,PO BOX 16053,LANSING             ,MI,48901-0000,12/10/21,1000,,,,,,,,,,,,,,
519871,1B, , ,0,2493,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,FRIENDS TO ELECT MARSHALL BULLOCK   ,PO BOX 211118,DETROIT             ,MI,48221-0000,12/10/21,500,1,,SEN. MARSHALL BULLOCK,STATE SENATE MI004,,,,,,,,,,
519871,1B, , ,0,2494,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,MALLORY MCMORROW FOR MICHIGAN       ,PO BOX 2136,ROYAL OAK           ,MI,48068-0000,12/10/21,500,1,,SEN. MALLORY MCMORROW,STATE SENATE MI013,,,,,,,,,,
519871,1B, , ,0,2495,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,FRIENDS OF ERIKA GEISS              ,PO BOX 854,TAYLOR              ,MI,48180-0000,12/10/21,750,1,,SEN. ERIKA GEISS,STATE SENATE MI006,,,,,,,,,,
519871,1B, , ,0,2496,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,BRINKS FOR MICHIGAN                 ,2060 OSCEOLA DR. SE,GRAND RAPIDS        ,MI,49506-5331,12/10/21,1000,1,,SEN. WINNIE BRINKS,STATE SENATE MI029,,,,,,,,,,
519871,1B, , ,0,2497,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,CURTIS HERTEL JR. FOR STATE SENATE  ,PO BOX 16037,LANSING             ,MI,48901-0000,12/10/21,500,1,,SEN. CURTIS HERTEL JR.,STATE SENATE MI023,,,,,,,,,,
519871,1B, , ,0,2498,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,BAYER FOR MI                        ,17928 DUNBLANE AVE,BEVERLY HILLS       ,MI,48025-4116,12/10/21,250,1,,SEN. ROSEMARY BAYER,STATE SENATE MI012,,,,,,,,,,
519871,1B, , ,0,2499,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,SANTANA FOR MICHIGAN                ,5700 BRACE ST,DETROIT             ,MI,48228-0000,12/10/21,500,,,,,,,,,,,,,,
519871,1B, , ,0,2500,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,DAYNA POLEHANKI FOR STATE SENATE    ,PO BOX 51843,LIVONIA             ,MI,48151-0000,12/10/21,1000,1,,SEN. DAYNA POLEHANKI,STATE SENATE MI007,,,,,,,,,,
519871,1B, , ,0,2501,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,STEPHANIE'S CHANGEMAKER FUND        ,PO BOX 12175,LANSING             ,MI,48901-0000,12/10/21,500,,,,,,,,,,,,,,
519871,1B, , ,0,2502,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,COMMITTEE TO ELECT JASON WENTWORTH  ,PO BOX 354,CLARE               ,MI,48617-0000,12/10/21,1000,1,,REP. JASON WENTWORTH,STATE REPRESENTATIVE MI097,,,,,,,,,,
519871,1B, , ,0,2503,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,FIGHTING FOR MICHIGAN FUND          ,PO BOX 102,LAKE ANN            ,MI,49650-0000,12/10/21,500,,,,,,,,,,,,,,
519871,1B, , ,0,2504,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,FRIENDS OF GREG VANWOERKOM          ,6490 BOULDER DRIVE,NORTON SHORES       ,MI,49442-0000,12/10/21,500,1,,REP. GREG VANWOERKOM,STATE REPRESENTATIVE MI091,,,,,,,,,,
519871,1B, , ,0,2505,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,COMMITTEE TO ELECT DAIRE RENDON     ,PO BOX 809,LAKE CITY           ,MI,49651-0000,12/10/21,250,1,,REP. DAIRE RENDON,STATE REPRESENTATIVE MI103,,,,,,,,,,
519871,1B, , ,0,2506,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,COMMITTEE TO ELECT TOMMY BRANN      ,4335 56TH STREET SW,WYOMING             ,MI,49418-0000,12/10/21,250,1,,REP. TOMMY BRANN,STATE REPRESENTATIVE MI077,,,,,,,,,,
519871,1B, , ,0,2507,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,BRADLEY SLAGH FOR MICHIGAN          ,PO BOX 453,ZEELAND             ,MI,49464-0000,12/10/21,250,1,,REP. BRADLEY SLAGH,STATE REPRESENTATIVE MI090,,,,,,,,,,
519871,1B, , ,0,2508,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,MATT HALL MAJORITY FUND             ,127 HEATHER DRIVE,MARSHALL            ,MI,49068-9582,12/10/21,1000,,,,,,,,,,,,,,
519871,1B, , ,0,2509,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,ELECT RYAN BERMAN                   ,2325 S. TELEGRAPH RD. SUITE 100,BLOOMFIELD HILLS    ,MI,48302-0000,12/10/21,250,1,,REP. RYAN BERMAN,STATE REPRESENTATIVE MI039,,,,,,,,,,
519871,1B, , ,0,2513,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,COMMITTEE TO ELECT DAVID MARTIN STAT,805 S STATE RD #122,DAVISON             ,MI,48423-0000,12/13/21,150,1,,REP. DAVID W. MARTIN,STATE REPRESENTATIVE MI048,,,,,,,,,,
519871,1B, , ,0,2539,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,CONTRIBUTION TO STATE COMMITTEE,,,CITIZENS TO ELECT HELENA SCOTT      ,PO BOX 21835,DETROIT             ,MI,48221-0835,11/3/21,500,,,,,,,,,,,,,,
519871,1B, , ,0,2550,0,2022,JANUARY QUARTERLY CS,MICHIGAN BANKERS ASSOCIATION MIBANKPAC - STATE,MICHIGAN BANKERS ASSOCIATION MIBANKP,569,IND,DIRECT,,MERCHANT FEE,,,AMERICAN EXPRESS MERCHANT SERVICES  ,PO BOX 53773,PHOENIX             ,AZ,85072-3773,12/6/21,36.28,,,,,,,,,,,,,,
519872,1B, , ,0,2719,0,2022,JANUARY QUARTERLY CS,MICHIGAN EDUCATION ASSOCIATION PAC,MICHIGAN EDUCATION ASSOCIATION PAC,421,IND,DIRECT,,DIRECT CONTRIBUTION,,,FRIENDS OF RACHEL WILLIS            ,1906 BYRNES RD,LANSING             ,MI,48906-3401,11/1/21,750,,,RACHEL WILLIS,,,,,,,,,,,
519872,1B, , ,0,2720,0,2022,JANUARY QUARTERLY CS,MICHIGAN EDUCATION ASSOCIATION PAC,MICHIGAN EDUCATION ASSOCIATION PAC,421,IND,DIRECT,,MERCHANT FEE,,,AUTHORIZE.NET                       ,1216 KENDALE BLVD,EAST LANSING        ,MI,48823-2008,10/21/21,0.69,,,,,,,,,,,,,,
519872,1B, , ,0,2721,0,2022,JANUARY QUARTERLY CS,MICHIGAN EDUCATION ASSOCIATION PAC,MICHIGAN EDUCATION ASSOCIATION PAC,421,IND,DIRECT,,MERCHANT FEE,,,AUTHORIZE.NET                       ,1216 KENDALE BLVD,EAST LANSING        ,MI,48823-2008,10/27/21,26.08,,,,,,,,,,,,,,
519872,1B, , ,0,2722,0,2022,JANUARY QUARTERLY CS,MICHIGAN EDUCATION ASSOCIATION PAC,MICHIGAN EDUCATION ASSOCIATION PAC,421,IND,DIRECT,,MERCHANT FEE,,,AUTHORIZE.NET                       ,1216 KENDALE BLVD,EAST LANSING        ,MI,48823-2008,10/27/21,2.09,,,,,,,,,,,,,,
519872,1B, , ,0,2723,0,2022,JANUARY QUARTERLY CS,MICHIGAN EDUCATION ASSOCIATION PAC,MICHIGAN EDUCATION ASSOCIATION PAC,421,IND,DIRECT,,MERCHANT FEE,,,AUTHORIZE.NET                       ,1216 KENDALE BLVD,EAST LANSING        ,MI,48823-2008,10/27/21,10.28,,,,,,,,,,,,,,
519872,1B, , ,0,2724,0,2022,JANUARY QUARTERLY CS,MICHIGAN EDUCATION ASSOCIATION PAC,MICHIGAN EDUCATION ASSOCIATION PAC,421,IND,DIRECT,,MERCHANT FEE,,,AUTHORIZE.NET                       ,1216 KENDALE BLVD,EAST LANSING        ,MI,48823-2008,10/27/21,0.86,,,,,,,,,,,,,,
519872,1B, , ,0,2725,0,2022,JANUARY QUARTERLY CS,MICHIGAN EDUCATION ASSOCIATION PAC,MICHIGAN EDUCATION ASSOCIATION PAC,421,IND,DIRECT,,MERCHANT FEE,,,AUTHORIZE.NET                       ,1216 KENDALE BLVD,EAST LANSING        ,MI,48823-2008,10/28/21,4.51,,,,,,,,,,,,,,
519872,1B, , ,0,2726,0,2022,JANUARY QUARTERLY CS,MICHIGAN EDUCATION ASSOCIATION PAC,MICHIGAN EDUCATION ASSOCIATION PAC,421,IND,DIRECT,,MERCHANT FEE,,,AUTHORIZE.NET                       ,1216 KENDALE BLVD,EAST LANSING        ,MI,48823-2008,10/29/21,1.81,,,,,,,,,,,,,,
519872,1B, , ,0,2727,0,2022,JANUARY QUARTERLY CS,MICHIGAN EDUCATION ASSOCIATION PAC,MICHIGAN EDUCATION ASSOCIATION PAC,421,IND,DIRECT,,BANK SERVICE CHARGE,,,AMALGAMATED BANK                    ,275 7TH AVE,NEW YORK            ,NY,10001-6708,10/29/21,150,,,,,,,,,,,,,,
519872,1B, , ,0,2729,0,2022,JANUARY QUARTERLY CS,MICHIGAN EDUCATION ASSOCIATION PAC,MICHIGAN EDUCATION ASSOCIATION PAC,421,IND,DIRECT,,DIRECT CONTRIBUTION,,,FRIENDS OF DANA NESSEL              ,PO BOX 11141,LANSING             ,MI,48901-1141,12/13/21,20000,1,,HON. DANA NESSEL,ATTORNEY GENERAL MI,,,,,,,,,,
