Country ID,Country Code,Country Name,Region ID,Region Name,Income Group ID,Income Group Name,Income Group Acronym,Managing Agency ID,Managing Agency Acronym,Managing Agency Name,Managing Sub-agency or Bureau ID,Managing Sub-agency or Bureau Acronym,Managing Sub-agency or Bureau Name,Implementing Partner Category ID,Implementing Partner Category Name,Implementing Partner Sub-category ID,Implementing Partner Sub-category Name,Implementing Partner ID,Implementing Partner Name,International Category ID,International Category Name,International Sector Code,International Sector Name,International Purpose Code,International Purpose Name,US Category ID,US Category Name,US Sector ID,US Sector Name,Submission ID,Funding Acount ID,Funding Account Name,Funding Agency ID,Funding Agency Name,Funding Agency Acronym,Foreign Assistance Objective ID,Foreign Assistance Objective Name,Aid Type Group ID,Aid Type Group Name,Activity ID,Activity Name,Activity Description,Activity Project Number,Activity Start Date,Activity End Date,Transaction Type ID,Transaction Type Name,Fiscal Year,Current Dollar Amount,Constant Dollar Amount
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,115,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853185,Ministry of Defense Advisors Program,The Ministry of Defense Advisors (MoDA) program partners senior Department of Defense (DoD) civilian experts with foreign counterparts to improve ministerial capacity. A MoDA is assisting the Ukrainian Ministry of Defense with strategic communications reform initiatives. Long-term defense capacity building objectives are being achieved.,,2017-10-01,2018-12-31,2,Obligations,2018,413047,426481
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,115,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853173,Ministry of Defense Advisors Program,The Ministry of Defense Advisors (MoDA) program partners senior Department of Defense (DoD) civilian experts with foreign counterparts to improve ministerial capacity. A MoDA is assisting the Ukrainian Ministry of Defense with defense institution reform initiatives. Long-term defense capacity building objectives are being achieved.,,2017-10-01,2018-12-31,2,Obligations,2018,370886,382949
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,8,ARMY,Department of the Army,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000014,U.S. Government - Department of the Army,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,19,97xDEDA,Excess Defense Articles,7,Department of Defense,DOD,2,Military,3,Project-Type,22742,The FA.gov team redacted this field with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,The FA.gov team redacted this field with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2018,250935,259097
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,8,ARMY,Department of the Army,999,,not applicable,1,Government,Government - United States,1,1000014,U.S. Government - Department of the Army,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,112,21x2020,"Department of the Army, Operations and Maintenance",8,Department of the Army,ARMY,2,Military,3,Project-Type,853105,Service Academy Foreign Student Program - U.S. Military Academy,"The U.S. Department of Defense's three service academies' (the U.S. Military Academy, the U.S. Naval Academy, the U.S. Air Force Academy) Foreign Student Program allows up to 60 foreign students to attend each Service Academy at any one time as actual members of an Academy class (e.g., as full-time, four-year degree candidates).  These activities expose future foreign leaders, at the beginning of their careers, to their U.S. peers in an environment that is designed to promote military professionalism and appreciation of democratic values and civil society.",,2017-10-01,2018-09-30,2,Obligations,2018,159682,164876
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,110,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,852880,The FA.gov team redacted this field with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,The FA.gov team redacted this field with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,2017-10-01,2018-09-30,2,Obligations,2018,159522,164711
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,115,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853178,Ministry of Defense Advisors Program,The Ministry of Defense Advisors (MoDA) program partners senior Department of Defense (DoD) civilian experts with foreign counterparts to improve ministerial capacity. A MoDA is assisting the Ukrainian Ministry of Defense with military medical reform initiatives.,,,2018-09-30,2,Obligations,2018,154480,159504
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,110,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,852880,The FA.gov team redacted this field with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,The FA.gov team redacted this field with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,2017-10-01,2018-09-30,2,Obligations,2018,80734,83360
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,31,NAVY,Department of the Navy,999,,not applicable,1,Government,Government - United States,1,1000021,U.S. Government - Department of the Navy,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,112,17x1804,"Department of the Navy, Operation and Maintenance",31,Department of the Navy,NAVY,2,Military,3,Project-Type,853110,Service Academy Foreign Student Program - U.S. Naval Academy,"The U.S. Department of Defense's three service academies' (the U.S. Military Academy, the U.S. Naval Academy, the U.S. Air Force Academy) Foreign Student Program allows up to 60 foreign students to attend each Service Academy at any one time as actual members of an Academy class (e.g., as full-time, four-year degree candidates).  These activities expose future foreign leaders, at the beginning of their careers, to their U.S. peers in an environment that is designed to promote military professionalism and appreciation of democratic values and civil society.",,2017-10-01,2018-09-30,2,Obligations,2018,79841,82438
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,115,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853177,Ministry of Defense Advisors Program,The Ministry of Defense Advisors (MoDA) program partners senior Department of Defense (DoD) civilian experts with foreign counterparts to improve ministerial capacity. A MoDA is assisting the Ukrainian Ministry of Defense with military medical reform initiatives.,,,2018-06-30,2,Obligations,2018,73048,75424
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,19,97xDEDA,Excess Defense Articles,7,Department of Defense,DOD,2,Military,3,Project-Type,24232,"DoD Excess Defense Articles, Grant Authority","DoD Excess Defense Articles, Grant Authority. TRUCK WRECKER, M984A1, Quantity Delivered: 1.",,,,2,Obligations,2018,49138,50736
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,8,ARMY,Department of the Army,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000014,U.S. Government - Department of the Army,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,19,97xDEDA,Excess Defense Articles,7,Department of Defense,DOD,2,Military,3,Project-Type,22887,"DoD Excess Defense Articles, Grant Authority","DoD Excess Defense Articles, Grant Authority. MK244-0 ARMOR PIERCING DISCARDING SABOT, LINKED, Quantity Delivered: 600.",,,,2,Obligations,2018,48360,49933
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,115,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853176,Ministry of Defense Advisors Program,The Ministry of Defense Advisors (MoDA) program partners senior Department of Defense (DoD) civilian experts with foreign counterparts to improve ministerial capacity. A MoDA is assisting the Ukrainian Ministry of Defense with military medical reform initiatives.,,2017-10-01,2018-12-31,2,Obligations,2018,20000,20650
792,TUR,Turkey,2,Europe and Eurasia,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,110,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,852880,The FA.gov team redacted this field with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,The FA.gov team redacted this field with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,2017-10-01,2018-09-30,2,Obligations,2018,14760,15240
376,ISR,Israel,3,Middle East and North Africa,4,High Income Country,HIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,19,97xDEDA,Excess Defense Articles,7,Department of Defense,DOD,2,Military,3,Project-Type,23770,"DoD Excess Defense Articles, Grant Authority","DoD Excess Defense Articles, Grant Authority. TRAILER, CARGO M1102, Quantity Delivered: 2.",,,,2,Obligations,2018,3582,3698
792,TUR,Turkey,2,Europe and Eurasia,3,Upper Middle Income Country,UMIC,2,STATE,Department of State,126,CSO,Conflict and Stabilization Operations,8,Enterprises,Enterprises - Non United States,20,3990007,Enterprise - Non United States Other,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,105,11x1032,Peace Keeping Operations,2,Department of State,STATE,2,Military,3,Project-Type,837612,U.S. Department of State: BureauofConflictandStabilization Operations (CSO) - Stabilization Operations and Security Sector Reform: SMC Support Program,U.S. Department of State: BureauofConflictandStabilization Operations (CSO) - Stabilization Operations and Security Sector Reform. Peacekeeping Operations. This is a Closeout action.,106630P326,,,2,Obligations,2018,-49217,-50818
