title,day,start,end,format,zip_code,address,virtual,details,tags,type,url
Principles Before Personalities Big Book Study,Thursday,7:30PM,8:30PM,Hybrid,91403,"4849 Van Nuys Blvd Suite 103 Sherman Oaks, CA 91403",ID:  872 0528 1971PH: PW: PBPBBS,This meeting meets at an Alano Club in the Radford Room.  Enter off Huston St.  Entrance to the lobby for Radford is in between the parking structure and the brick building off Huston St.  *Entry for the main building is for disability access only.,Big Book; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14803
"No Blame Game, Own That S***",Sunday,3:00PM,4:00PM,Hybrid,91403,"4849 Van Nuys Blvd Suite 103 Sherman Oaks, CA 91403",ID: 897 5455 7391PH: PW: forgive,,Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14805
Great Fact People'S Stag,Thursday,7:30PM,9:00PM,Person,90046,"7377 Santa Monica Blvd  West Hollywood, CA 90046",,"This meeting meets in the Main Building at Plummer Park, Room 2.",Closed; Cross Talk Permitted; Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=14806
Let The Healing Begin! 9Th Step & Promises Stories,Sunday,12:00PM,1:00PM,Person,91403,"4849 Van Nuys Blvd Suite 103 Sherman Oaks, CA 91403",,This meeting meets in an alano club in the Radford Room. Enter off Huston St. Entrance to the lobby for Radford is in between the parking structure and the brick building off Huston St. *Entry for the main building is for disability access only,Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=14810
Casa,Tuesday,8:30AM,9:30AM,Person,90057,"161 S Alvarado St  Los Angeles, CA 90057",,,Discussion; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=14824
Casa,Thursday,8:30AM,9:30AM,Person,90057,"161 S Alvarado St  Los Angeles, CA 90057",,,Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=14825
Big Book Bang,Sunday,11:30AM,12:30PM,Person,91335,"17751 Sherman Way  Reseda, CA 91335",,This meeting is in a store front,Big Book,Newcomer,https://lacoaa.org/meeting-details.php?id=14826
Saturday Steps,Saturday,5:00PM,6:00PM,Person,90230,"4117 Overland Ave  Culver City, CA 90230",,,Closed; Discussion; Speaker; Step Meeting,No Types Set,https://lacoaa.org/meeting-details.php?id=14829
How: Honesty Openmindedness Willingness,Saturday,10:00AM,11:00AM,Person,90660,"5465 Citronell Ave  Pico Rivera, CA 90660",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14830
Avenue 50 Candle Light,Monday,7:30PM,8:30PM,Person,90042,"131 N Ave 50   Los Angeles, CA 90042",,,Candlelight; Open; Tag Participation,No Types Set,https://lacoaa.org/meeting-details.php?id=14832
Western Group,Thursday,7:30PM,8:30PM,Person,91423,"14401 Dickens Street  Sherman Oaks, CA 91423",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14833
Rum Radio & Rebellion,Friday,10:30AM,11:30AM,Person,90026,"2930 Hyperion Ave  Los Angeles, CA 90026",,,Daily Reflections; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=14834
Grass Is Green,Sunday,8:00PM,9:00PM,Person,90404,"1458 26th St  Santa Monica, CA 90404",,,Speaker,LGBTQNewcomerYoung People,https://lacoaa.org/meeting-details.php?id=14838
Living The Design,Wednesday,3:00PM,4:00PM,Person,91403,"4849 Van Nuys Blvd Suite 103 Sherman Oaks, CA 91403",,"Speaker/Participation/Topic Discussion 
This meeting is in the Serenity Room. 
Enter off Huston St. 
Entrance to the lobby for Radford is in between the parking structure and the brick building off Huston St.
*Entry for the main building is for disability access only",12 Steps & 12 Traditions; Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=14839
Miracle On Palm Book Study,Saturday,6:00PM,7:00PM,Person,91016,"223 S Encinitas Ave  Monrovia, CA 91016",,This meeting is held in a church.,Big Book; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14840
Friday Night Candlelight Big Book,Friday,7:00PM,8:00PM,Person,91016,"223 S Encinitas Ave  Monrovia, CA 91016",,,Big Book; Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14841
Weekend Participation,Sunday,7:00PM,8:00PM,Person,91016,"223 S Encinitas Ave  Monrovia, CA 91016",,This meeting is held in the church basement.,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=14842
Spiritual 12 Step,Tuesday,7:00PM,8:00PM,Person,90008,"2400 W Vernon Ave  Los Angeles, CA 90008",,This meeting is in a classroom in the church.,Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=14845
Back To Basics,Saturday,10:30AM,11:30AM,Person,91351,"18916 Soledad Canyon Rd  Santa Clarita, CA 91351",,,Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14847
Guest Panel Meeting,Saturday,7:00PM,8:30PM,Person,91351,"18916 Soledad Canyon Road  Santa Clarita, CA 91351",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14848
Happy Joyouse & Free In Sobriety,Tuesday,5:00PM,6:00PM,Person,91403,"4849 Van Nuys Blvd Suite 103 Sherman Oaks, CA 91403",,,Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14849
10Th Step - Into Action,Friday,5:00PM,6:00PM,Person,91321,"24508 Lyons Ave. #100   Santa Clarita, CA 91321",,,Step Meeting; Tag Participation,No Types Set,https://lacoaa.org/meeting-details.php?id=14850
Big Book Crosstalk,Thursday,7:00PM,8:30PM,Person,91321,"24508 Lyons Ave  Santa Clarita, CA 91321",,,Big Book; Cross Talk Permitted; Discussion; Literature; Open; Tag Participation,No Types Set,https://lacoaa.org/meeting-details.php?id=14851
Daybreakers,Monday,7:00AM,8:30AM,Person,91321,"24508 Lyons Ave  Newhall, CA 91321",,,Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=14852
Gratitude,Saturday,7:00PM,8:30PM,Person,91321,"24508 Lyons Ave. #100  Santa Clarita, CA 91321",,,Discussion; Tag Participation,No Types Set,https://lacoaa.org/meeting-details.php?id=14853
Zombies By Day,Friday,12:00PM,1:00PM,Hybrid,91403,"4849 Van Nuys Blvd Suite 103 Sherman Oaks, CA 91403",ID: 893 8991 9893PH: PW: AAvillage,Located in the Radford Room. This meeting is held in an Alano Club. Enter off Huston St. The entrance to the lobby for Radford is in between the parking structure and the brick building off Huston St. *Entry to the main building is for disability access only.,Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=14854
Zombies By Day,Thursday,12:00PM,1:00PM,Hybrid,91403,"4849 Van Nuys Blvd Suite 103 Sherman Oaks, CA 91403",ID: 893 8991 9893PH: PW: AAvillage,Located in the Radford Room. This meeting is held in an Alano Club. Enter off Huston St. The entrance to the lobby for Radford is in between the parking structure and the brick building off Huston St. *Entry to the main building is for disability access only.,Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=14855
11Th Step Prayer & Meditation,Sunday,8:00AM,9:00AM,Hybrid,91403,"4849 Van Nuys Blvd Suite 103 Sherman Oaks, CA 91403",ID: 831 9861 7086PH: PW: 11thstep,Located in the Radford Room. This meeting is held in an Alano Club. Enter off Huston St. The entrance to the lobby for Radford is in between the parking structure and the brick building off Huston St. *Entry to the main building is for disability access only.,Discussion; Meditation; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=14857
Eleven Step Brown Bag Lunch,Monday,1:00PM,2:00PM,Person,90211,"8730 Wilshire Blvd  Suite 350 Beverly Hills, CA 90211",,"This meeting takes place in the lounge of a workspace. Please be mindful that there are non-AA work and staff people around. Meeting is closed New Year's Monday, President's Day, Memorial Day, July 4th, Labor Day, Monday between Christmas and New Years.",Meditation; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=14863
Tens Only: A 10Th Step Meeting,Wednesday,6:00PM,7:00PM,Person,91403,"4849 Van Nuys Blvd Suite 103 Sherman Oaks, CA 91403",,,Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=14868
Technical Difficulties Men'S Stag,Monday,8:00PM,9:00PM,Hybrid,91775,"535 W Roses Rd  San Gabriel, CA 91775",ID: 302 200 4446PH: 1(669) 900-9128PW: No PW,This meeting is held at a church.,No Formats Set,Men,https://lacoaa.org/meeting-details.php?id=14870
To Thine Own Self Be True,Wednesday,4:30PM,6:00PM,Person,90640,"2518 W Beverly Blvd  Montebello, CA 90640",,,Discussion; Open,GayLesbianLGBTQTransgender,https://lacoaa.org/meeting-details.php?id=14872
Book Study,Thursday,7:00PM,8:00PM,Person,91030,"920 Fremont Ave  South Pasadena, CA 91030",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14873
Hope & Gratitude,Sunday,9:00AM,10:00AM,Person,90405,"3301 Pico Blvd  Santa Monica, CA 90405",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14895
Dark Secrets (Newcomers Meeting),Wednesday,7:30PM,8:30PM,Person,90027,"4607 Prospect Ave  Los Angeles, CA 90027",,,Open; Speaker; Step Meeting,Newcomer,https://lacoaa.org/meeting-details.php?id=14896
Men'S Meditation,Friday,8:30AM,9:30AM,Person,90027,"4607 Prospect Ave  Los Angeles, CA 90027",,,Meditation,Men,https://lacoaa.org/meeting-details.php?id=14897
Bring Your Own Big Book - Lgbtqia2S+,Tuesday,7:00PM,8:00PM,Person,90026,"1773 Griffith Park Blvd  Los Angeles, CA 90026",,,Big Book; Discussion,GayLesbianLGBTQ,https://lacoaa.org/meeting-details.php?id=14898
Hilltop Sunday Meditation,Sunday,10:30AM,11:30AM,Person,90026,"1350 Elysian Park Dr  Los Angeles, CA 90026",,,Big Book; Meditation,Newcomer,https://lacoaa.org/meeting-details.php?id=14902
Saturday Social Meeting,Saturday,6:30PM,7:30PM,Person,90210,"504 N Camden Drive  Beverly Hills, CA 90210",,,Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=14908
Fat Spiritual Lines Young People'S,Thursday,7:30PM,8:30PM,Person,91321,"23857 The Old Rd  Newhall, CA 91321",,This meeting is held at a church.,Open,Young People,https://lacoaa.org/meeting-details.php?id=14909
Stories Topic Discussion,Friday,8:00PM,9:00PM,Person,90027,"4607 Prospect Ave   Los Angeles, CA 90027",,,Literature; Speaker; Tag Participation,No Types Set,https://lacoaa.org/meeting-details.php?id=14910
The 12 Steps Speaker Participation,Tuesday,7:00PM,8:00PM,Person,91403,"4849 Van Nuys Blvd Suite 103 Sherman Oaks, CA 91403",,,Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=14911
Casa Monday Noon,Monday,12:00PM,1:00PM,Person,91101,"160 N El Molino Ave  Pasadena, CA 91101",,,Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14924
Questions & Answers,Monday,12:00PM,,Person,90008,"4058 S Victoria Ave  Los Angeles, CA 90008",,,No Formats Set,No Types Set,https://lacoaa.org/meeting-details.php?id=14926
What Makes Me Happy,Wednesday,7:00AM,,Person,90008,"4058 S Victoria Ave  Los Angeles, CA 90008",,,No Formats Set,No Types Set,https://lacoaa.org/meeting-details.php?id=14927
Surrender To Win,Saturday,12:30PM,,Person,90008,"4058 S Victoria Ave  Los Angeles, CA 90008",,,No Formats Set,No Types Set,https://lacoaa.org/meeting-details.php?id=14928
What It'S Like Now Men'S Step Study,Saturday,10:00AM,11:00AM,Person,91604,"4032 Whitsett Ave  Studio City, CA 91604",,,12 Steps & 12 Traditions; Step Meeting,Men,https://lacoaa.org/meeting-details.php?id=14929
Junior Not High,Monday,8:00PM,9:00PM,Person,91204,"603 S Brand Ave  Glendale, CA 91204",,"This meeting takes place at an art space and prioritizes the safety of women, queer and trans folks, and BIPOC.",Discussion; Speaker,GayIndigenousLesbianLGBTQPeople of ColorTransgenderWomen,https://lacoaa.org/meeting-details.php?id=14932
As Bill Sees It,Friday,9:00AM,10:00AM,Person,91604,"4032 Whitsett Ave  Studio City, CA 91604",,,As Bill Sees It; Birthday; Closed; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=14937
Grounded At Grand Central,Sunday,8:15AM,9:00AM,Person,90013,"316 W 3rd St  Los Angeles, CA 90013",,,Daily Reflections,No Types Set,https://lacoaa.org/meeting-details.php?id=14938
The Get Down Epic Speaker,Saturday,8:00PM,9:00PM,Person,91403,"4849 Van Nuys Blvd Suite 103 Sherman Oaks, CA 91403",,,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=14939
F.I.T.S. F* It Friday Night,Friday,8:00PM,9:30PM,Person,91303,"7552 Remmet Ave  Canoga Park, CA 91303",,,Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=14940
Central Park Group,Wednesday,12:00PM,1:00PM,Person,91350,"27150 Bouquet Canyon Rd  Santa Clarita, CA 91350",,,Daily Reflections; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14942
Central Park Group,Wednesday,5:00PM,6:00PM,Person,91350,"27150 Bouquet Canyon Rd  Santa Clarita, CA 91350",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14943
Central Park Group,Thursday,12:00PM,1:00PM,Person,91350,"27150 Bouquet Canyon Rd  Santa Clarita, CA 91350",,,Daily Reflections; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14944
Central Park Group,Thursday,5:00PM,6:00PM,Person,91350,"27150 Bouquet Canyon Rd  Santa Clarita, CA 91350",,,Big Book; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14945
Central Park Group,Friday,12:00PM,1:00PM,Person,91350,"27150 Bouquet Canyon Rd  Santa Clarita, CA 91350",,,Daily Reflections; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14946
Central Park Group,Friday,5:00PM,6:00PM,Person,91350,"27150 Bouquet Canyon Rd  Santa Clarita, CA 91350",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14947
Central Park Group,Saturday,12:00PM,1:00PM,Person,91350,"27150 Bouquet Canyon Rd  Santa Clarita, CA 91350",,,Daily Reflections; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14948
Central Park Group,Sunday,12:00PM,1:00PM,Person,91350,"27150 Bouquet Canyon Rd  Santa Clarita, CA 91350",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14949
Central Park Group,Sunday,5:00PM,6:00PM,Person,91350,"27150 Bouquet Canyon Rd  Santa Clarita, CA 91350",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14950
Basket Case,Monday,5:30PM,6:30PM,Person,90291,"11313 W Washington Blvd  Culver City, CA 90291",,,Discussion; Open; Speaker,Newcomer,https://lacoaa.org/meeting-details.php?id=14951
As Bill Sees It,Saturday,12:30PM,,Hybrid,90039,"3367 Glendale Blvd  Atwater Village, CA 90039",ID: 851 9627 8888 PH: PW: 554198,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14953
Aa Spiritual Discussion,Tuesday,6:45AM,,Person,91303,"21520 Sherman Way   Canoga Park, CA 91303",,,Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14957
Aa Spiritual Discussion,Friday,6:45AM,,Person,91303,"21520 Sherman Way   Canoga Park, CA 91303",,,Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14958
Speaker Meeting,Saturday,6:00PM,7:30PM,Person,91303,"21520 Sherman Way   Canoga Park, CA 91303",,,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=14959
Aa Fifth Tradition,Sunday,2:00PM,,Person,91303,"21520 Sherman Way   Canoga Park, CA 91303",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14960
Big Book Study,Wednesday,7:00PM,,Person,91723,"510 S 2nd Ave  Covina, CA 91723",,,Big Book; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14961
Keep It Simple,Tuesday,6:30PM,,Person,91204,"123 W Windsor Rd  Glendale, CA 91204",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14962
Primary Purpose,Sunday,3:30PM,,Person,91204,"123 W Windsor Rd  Glendale, CA 91204",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14966
Discussion,Monday,12:00PM,1:00PM,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14967
Book Study,Monday,1:30PM,2:30PM,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Big Book; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14968
Men'S Stag,Monday,7:00PM,8:00PM,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,No Formats Set,Men,https://lacoaa.org/meeting-details.php?id=14970
Men'S Stag,Tuesday,11:00AM,12:00PM,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,No Formats Set,Men,https://lacoaa.org/meeting-details.php?id=14972
Book Study,Tuesday,1:30PM,2:30PM,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Big Book; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14973
Sapphire Beach Men'S,Tuesday,7:00PM,8:00PM,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Big Book,Men,https://lacoaa.org/meeting-details.php?id=14974
Young People'S Disco Ball ,Tuesday,9:00PM,10:30PM,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Open,Young People,https://lacoaa.org/meeting-details.php?id=14975
Outdoor Attitude,Wednesday,6:45AM,7:45AM,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14978
Reflections,Wednesday,9:30AM,10:30AM,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14979
Men'S Stag,Wednesday,11:00AM,12:00PM,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,No Formats Set,Men,https://lacoaa.org/meeting-details.php?id=14981
Discussion,Wednesday,12:00PM,1:00PM,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14982
Book Study,Wednesday,1:30PM,2:30PM,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Big Book; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14983
Outdoor Attitude,Thursday,6:45AM,7:45AM,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14984
12 Steps & 12 Traditions Study,Thursday,9:30AM,10:30AM,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Open; Step Meeting; Tradition Study,No Types Set,https://lacoaa.org/meeting-details.php?id=14985
Men'S Stag,Thursday,11:00AM,12:00PM,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,No Formats Set,Men,https://lacoaa.org/meeting-details.php?id=14987
F* The Stories Big Book Tropical,Tuesday,8:30AM,9:30AM,Person,90026,"1226 N. Alvarado St  Los Angeles, CA 90026",,,Big Book,No Types Set,https://lacoaa.org/meeting-details.php?id=14988
Book Study,Thursday,1:30PM,2:30PM,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Big Book; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14989
Outdoor Attitude,Friday,6:45AM,7:45AM,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14991
Book Study,Friday,1:30PM,2:30PM,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Big Book,No Types Set,https://lacoaa.org/meeting-details.php?id=14994
Outdoor Attitude,Saturday,7:00AM,8:00AM,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=14997
