assessor_identification_number,taxrate_area,administrative_region_number,common_area_key,year_sold_to_state,recording_date,land_value,improvement_value,gross_personal_property_key,filler,fixture_value,real_estate_exemption,personal_property_exemption,fixture_exemption_value,homeowner's_exemption,first_owner_assessee_name,first_owner_assessee_name_overflow,second_owner_assessee_name,special_name_assessee,situs_address_key,situs_address_date_of_last_change,situs_address_postal_city_code,situs_address_house_number,situs_address_fraction,situs_address_direction,situs_address_unit,situs_address_zip_code,situs_address_street_name,situs_address_city_and_state,mail_address_key,mail_address_date_of_last_change,mail_address_postal_city_code,mail_address_house_number,mail_address_fraction,mail_address_direction,mail_address_unit,mail_address_zip_code,mail_address_street_name,mail_address_city_and_state,legal_description_-_last_line_narrative,legal_description_-_last_line_lot,legal_description_-_last_line_division,legal_description_-_last_line_region,legal_description_line_one,legal_description_line_two,legal_description_line_three,legal_description_line_four,legal_description_line_five,zoning_code,use_code,effective_year,year_built,building_-_square_feet_-_main
3134007048,4852,24,0,0,20111108,245101,0,Ã¿,0,0,245101,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,B,0,0,0,,,,0,VIC/JACKMAN ST/CEDAR AVE,LANCASTER CA,F,20120626,0,3424,,,,900100000,WILSHIRE BLVD,LOS ANGELES CA,LOT 2,,,,P M 370-31-35 THAT POR IN TRA 4852 OF,,,,,LRHDR*,2700,0,0,0
3134007049,5835,24,0,0,20111108,617935,1419677,Ã¿,0,0,2037612,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,D,20130305,0,565,,W,,935340000,KETTERING ST,LANCASTER CA,F,20120626,0,3424,,,,900100000,WILSHIRE BLVD,LOS ANGELES CA,LOT 2,,,,P M 370-31-35 THAT POR IN TRA 5835 OF,,,,,LRHDR*,2700,0,0,0
3175011018,4857,A1,0,0,19841207,37510,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,B,0,0,0,,,,0,VAC/16 STE/VIC AVE F12,ROOSEVELT CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,PG 4 TO 6 OF R S,48,,,RECORD OF SURVEY AS PER BK 76,,,,,LCM1,010V,0,0,0
3203010003,2417,A1,0,0,19670145,49122,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,OUR LADY OF BRIGHT MOUNT NO 21,,B,0,0,0,,,,0,VAC/70 STW(PAV)/VIC LANCASTER BL,DEL SUR CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,15,7N,13,S 1/2 OF SW 1/4 OF NW 1/4 EX OF ST OF,,,,,LCA22*,580V,0,0,0
3204007020,2417,A1,0,0,19601003,46176,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,REAL ESTATE DEPT,B,0,0,0,,,,0,VAC/AVE L/VIC 75 STW,DEL SUR CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,28,7N,13,W 1/2 OF SW 1/4 OF SE 1/4 EX OF ST OF,,,,,LCA210*,530V,0,0,0
3204007022,2417,A1,0,0,20010502,271451,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,B,0,0,0,,,,0,VAC/AVE L VIC 72 STW,DEL SUR CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,28,7N,13,9.25 MORE OR LESS ACS BEING EX OF ST,SW 1/4 OF SE 1/4 OF SE 1/4 OF,,,,LCA210*,530V,0,0,0
3204007029,2417,A1,0,0,20010502,856131,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,B,0,0,0,,,,0,VAC/COR AVE L/70 STW,DEL SUR CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,28,7N,13,27.79 MORE OR LESS ACS BEING EX OF STS,E 1/2 OF SE 1/4 OF SE 1/4 AND NW 1/4 OF,SE 1/4 OF SE 1/4 OF,,,LCA210*,530V,0,0,0
3204016076,8563,A1,0,0,19750101,38247,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,B,0,0,0,,,,0,VAC/COR AVE M(PAV)/60TH STW(PAV),QUARTZ HILL CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,(EX OF ST) OF,34,7N,13,S 1/2 OF SE 1/4 OF SE 1/4 OF SE 1/4,,,,,LCA210,010V,0,0,0
3204016096,8563,24,0,2017,19610320,108805,4882915,Ã¿,0,0,4950918,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19930701,42,42121,,,,935360000,60TH ST W,LANCASTER CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,"1/4,SE 1/4 EX OF STS SEC 34 T7N R13W",,,,"NE 1/4,SE 1/4,SE 1/4 AND N 1/2,SE 1/4,SE",,,,,LCA210,7100,2002,2002,20939
3204042030,10669,A1,0,0,19880429,70717,208472,Ã¿,0,0,279189,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,D,19930701,42,6122,,,,935360000,AZALEA DR,LANCASTER CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TR=44863,15,,,,,,,,LCR11OOOO*,0100,1988,1988,2639
3217020002,8922,A1,0,0,20010402,522028,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,B,0,0,0,,,,0,VAC/CROWN VALLEY RD/VIC SIERRA H,ACTON CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,24,5N,13,THAT PART EX OF ST S OF S LINE OF N,350 FT OF SE 1/4 OF SW 1/4 OF,,,,LCA110000*,580V,0,0,0
3219017002,2418,A1,0,0,19891113,106213,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,B,0,0,0,,,,0,VAC/90 STW/VIC AVE G12,ANTELOPE ACRES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,6,7N,13,N 1/2 OF N 1/2 OF NE 1/4 OF SE 1/4 OF,SE 1/4 (EX OF ST) OF,,,,LCA21*,580V,0,0,0
3219017003,2418,A1,0,0,19891113,106213,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,B,0,0,0,,,,0,VAC/90 STW/VIC AVE G12,ANTELOPE ACRES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,6,7N,13,S 1/2 OF N 1/2 OF NE 1/4 OF SE 1/4 OF,SE 1/4 (EX OF ST) OF,,,,LCA21*,580V,0,0,0
3219017004,2418,A1,0,0,19891113,106213,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,B,0,0,0,,,,0,VAC/VIC AVE G12/90 STW,ANTELOPE ACRES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,OF,6,7N,13,NE 1/4 OF NW 1/4 OF SE 1/4 OF SE 1/4,,,,,LCA21*,580V,0,0,0
3219017005,2418,A1,0,0,19891113,106213,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF LA,,,,B,0,0,0,,,,0,VAC/VIC AVE G12/90 STW,ANTELOPE ACRES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,OF,6,7N,13,NW 1/4 OF NW 1/4 OF SE 1/4 OF SE 1/4,,,,,LCA21*,580V,0,0,0
3224002092,4492,24,0,0,19590729,16801,116734,Ã¿,0,0,133535,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,L A CH,,,D,20070201,39,13845,,,,935320000,JOHNSON RD,LAKE HUGHES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,SW 1/4 EX OF STS OF SEC 28 T7N R14W,,,,S 466.7 FT OF W 466.7 FT OF SW 1/4 OF,,,,,LCA11*,7100,1942,1942,3950
3238010053,9601,A1,0,0,19901231,199948,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,B,0,0,0,,,,0,VAC/AVE E/VIC 187 STW,FAIRMONT CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,OF NW 1/4 OF,27,8N,15,NE 1/4 AND E 1/2 OF NW 1/4 OF NW 1/4,,,,,LCA25*,500V,0,0,0
3244107015,9865,B1,0,0,19980603,36573,146324,Ã¿,0,0,182897,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,D,20011218,61,28142,,,NO 68,913900000,SECO CANYON RD,SANTA CLARITA CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TR=46686 LOT 1 CONDO UNIT 68,,,,,,,,,SCUR2,010C,1989,1989,1131
3244108018,14960,24,0,0,20030822,4685002,14189914,Ã¿,0,0,18874916,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF LOS,ANGELES,,,D,20051212,61,22508,,,,913500000,COPPER HILL DR,SANTA CLARITA CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,MAPS POR OF LOT 1,,,,P M 261-81-83 FOR DESC SEE ASSESSOR'S,,,,,SCUR2,7100,0,0,0
3244108019,965,B1,0,0,20030822,5243,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF LOS,ANGELES,,,,0,0,0,,,,0,,,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,POR OF LOT 208,,,,TR=31426 FOR DESC SEE ASSESSOR'S MAPS,,,,,SCUR2,010V,0,0,0
3247026049,2640,B1,0,0,20000503,1604527,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP,OF LOS ANGELES,,,D,19981222,16,30910,,,,913840000,SLOAN CANYON RD,CASTAIC CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,17W,,,,POR OF W 1/2 OF SE 1/4 OF SEC 27 T5N R,,,,,LCA22*,070P,0,0,0
3247032041,2642,B1,0,0,19870528,1097415,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,,0,0,0,,,,0,,,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,OF SEC 3 T4N R17W,,,,POR SW OF HASLEY RD OF NE 1/4 OF SE 1/4,,,,,LCA22*,590V,0,0,0
3247042006,10690,24,0,0,20000503,1675526,56786,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP,OF LOS ANGELES,,,D,19981222,16,30910,,,,913840000,SLOAN CANYON RD,CASTAIC CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,34,5N,17,NW 1/4 OF NE 1/4 AND E 1/2 OF NE 1/4 OF,,,,,LCA22*,6800,0,0,0
3252014016,16774,A1,0,0,19910109,1458077,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,B,0,0,0,,,,0,VAC/VIC LANCASTER RD/1-3/4 MI E,GORMAN CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TO BEG  PART OF,23,8N,18,LOT COM AT SE COR OF SEC 23 T 8N R 18W,TH N TO A LINE PARALLEL WITH AND DIST,N AT R/A 700 FT FROM S LINE OF SD SEC,TH W ON SD PARALLEL LINE TO A PT W,THEREON 2812.05 FT FROM INTERSECTION,LCA25*,500V,0,0,0
3261012005,9561,A1,0,0,19971223,14740,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,B,0,0,0,,,,0,VAC/COR 120 STW/VIC AVE C3,ANTELOPE ACRES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT NO 29201,106,,,,,,,,LCA22*,580V,0,0,0
3263016018,9610,A1,0,0,19971223,23588,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,B,0,0,0,,,,0,VAC/VIC AVE E6/135 STW,ANTELOPE ACRES CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,28,8N,14,2.5 MORE OR LESS ACS SW 1/4 OF NW 1/4 OF,SE 1/4 OF NW 1/4 OF,,,,LCA12*,580V,0,0,0
3318009087,3435,A1,0,0,19821230,36092,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,B,0,0,0,,,,0,VAC/VIC AVE B8/210 STE,HI VISTA CA,F,20120410,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,8,8N,8,NE 1/4 OF NW 1/4 OF SW 1/4 OF,,,,,LCA22*,580V,0,0,0
3318009093,3435,A1,0,0,19821230,17547,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,B,0,0,0,,,,0,VAC/VIC AVE B8/210 STE,HI VISTA CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,8,8N,8,"LAND DES IN DOC 3274, 74-6-18  NW 1/4",OF SE 1/4 OF NW 1/4 OF SW 1/4 OF,,,,LCA22*,580V,0,0,0
3318009094,3435,A1,0,0,19821230,26914,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,B,0,0,0,,,,0,VAC/VIC AVE B8/210 STE,HI VISTA CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,OF,8,8N,8,SW 1/4 OF SE 1/4 OF NW 1/4 OF SW 1/4,AND E 1/2 OF SE 1/4 OF NW 1/4 OF SW 1/4,,,,LCA22*,580V,0,0,0
3322018014,3450,A1,0,0,19971223,14296,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,B,0,0,0,,,,0,VAC/COR AVE F12/(228) BIG SANDY,HI VISTA CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT NO 30670,175,,,,,,,,LCA11*,580V,0,0,0
3322022008,3447,A1,0,0,19971223,9870,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP,OF LOS ANGELES,,,B,0,0,0,,,,0,VAC/COR 230 STE/AVE D2,HI VISTA CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT NO 29427,216,,,,,,,,LCA12*,580V,0,0,0
3334026023,3450,A1,0,0,19971223,9870,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,B,0,0,0,,,,0,VAC/COR AVE G8/236 STE,HI VISTA CA,F,20120402,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT NO 30751,23,,,,,,,,LCA11*,580V,0,0,0
3336008001,9821,A1,0,0,19670145,14237,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,B,0,0,0,,,,0,VAC/AVE K/250 STE,BUTTE VALLEY CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,25,7N,8,18.18 ACS W 600 FT OF N 1/2 OF NW 1/4 OF,,,,,LCA11*,580V,0,0,0
3342009013,3450,A1,0,0,19971223,12380,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,B,0,0,0,,,,0,VAC/207 STE/VIC AVE G2,HI VISTA CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,4,,,TRACT NO 30732   NW 1/4 OF,,,,,LCA11*,580V,0,0,0
3344010068,9821,A1,0,0,20151118,2952,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP,OF LOS ANGELES,,,B,0,0,0,,,,0,VAC/VIC 211 STE/AVE K14,BUTTE VALLEY CA,F,20160202,0,3424,,,6TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,OF,29,7N,8,*SW 1/4 OF NE 1/4 OF SW 1/4 OF SW 1/4,,,,,,010V,0,0,0
3368010027,3447,A1,0,0,19971223,21969,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,B,0,0,0,,,,0,VAC/138 STE/VIC AVE I3,ROOSEVELT CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT NO 29112,59,,,,,,,,LCA21*,580V,0,0,0
4006004003,6612,25,0,0,19751120,14239,5515,Ã¿,0,0,19754,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,D,19670924,50,3416,,W,,900430000,60TH ST,LOS ANGELES CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,86,,,HYDE PARK W 45 FT OF,,,,,LAC2,2700,1981,1981,2700
4006004029,6612,25,0,0,19670145,104163,1368120,Ã¿,0,0,1470491,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19950605,50,6028,,S,,900430000,VICTORIA AVE,LOS ANGELES CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,93,,,HYDE PARK LOT COM W ON S LINE OF,"LOT 93, 73.7 FT FROM SE COR OF SD LOT",TH W ON SD S LINE TO E LINE OF,VICTORIA AVE TH N THEREON TO S LINE OF,60TH ST TH E THEREON 116 FT TH S TO BEG,LAR3,71T0,0,0,0
4006004031,6612,25,0,0,19660302,559427,1293297,4,0,0,1852724,60000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST JOHN,,D,19950605,50,6103,,,,900430000,CRENSHAW BLVD,LOS ANGELES CA,F,20120411,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,96,,,HYDE PARK THAT PART E OF W 45 FT EX OF,"ST OF LOT 86 AND E 73.7 FT OF LOTS 85,","88,89,92 AND 93 AND EX OF ST LOTS 87,","90,91,94 AND 95 AND ALL OF",,LAC2,7200,0,0,0
4006005006,212,25,0,0,19670145,135877,177373,4,0,0,313250,15000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,,,D,20040327,50,6021,,S,,900430000,VICTORIA AVE,LOS ANGELES CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,119,,,"HYDE PARK LOTS 114,115,118 AND",,,,,LAR3,7200,1956,1956,1302
4008019005,212,09,0,0,20151112,275596,68898,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP,OF LOS ANGELES,,C/O ROMAN CATHOLIC ARCHDIOCESE,D,19981222,50,7040,,,,900430000,ARLINGTON AVE,LOS ANGELES CA,F,20151208,0,3424,,,,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT NO 5721,10,10,,,,,,,LAR1,0100,1934,1925,1785
4008019006,212,25,0,0,19670145,206553,573052,Ã¿,0,0,0,0,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST ANSELM,,D,19950605,50,7019,,S,,900470000,VAN NESS AVE,LOS ANGELES CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,23 AND,24,10,,"TRACT # 5721 LOTS 11,12,13,14,21,22,",,,,,LAR1,7200,1949,1949,19035
4008019009,212,25,0,0,19670145,103485,953599,Ã¿,0,0,1057084,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19670924,50,7001,,S,,900470000,VAN NESS AVE,LOS ANGELES CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,20,10,,"TRACT # 5721 E 40 FT OF LOTS 15,16 AND","17 AND ALL OF LOTS 18,19 AND",,,,LAR1,7100,1957,1957,11365
4008019012,212,25,0,0,19670145,63162,144032,Ã¿,0,0,207194,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19950605,50,2222,,W,,900430000,70TH ST,LOS ANGELES CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,17,10,,"TRACT NO 5721 W 80 FT OF LOTS 15,16 AND",,,,,LAR1,7500,1949,1949,5761
4015023010,4569,25,0,0,19670145,77437,4718,Ã¿,0,0,82155,0,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST JOHN CHRYSOSTOM,,D,19670923,35,540,,E,REAR,903010000,FLORENCE AVE,INGLEWOOD CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,,301,,INGLEWOOD LOT COM AT INTERSECTION OF N,LINE OF GRACE AVE WITH C/L OF COLLEGE,AVE VAC TH W ON SD N LINE 105.65 FT TH,"N 29Â20'25"" W 158.95 FT TH N 60Â39'35""","E TO SD C/L TH S 0Â33'15"" E TO BEG PART",INR1YY,7110,1958,1958,23000
4015023012,4569,25,0,0,19640302,75849,184352,4,0,0,260201,10000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST JOHN CHRYSOSTOM,,D,19950605,35,550,,E,,903010000,FLORENCE AVE,INGLEWOOD CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,PART OF,,301,,"INGLEWOOD  LOT COM S 0Â33'15"" E 52.47 FT",FROM INTERSECTION OF SE LINE OF FLORENCE,AVE WITH C/L OF COLLEGE AVE VAC TH S 0Â,"33'15"" E 172.28 FT TH N 89Â26'45"" E TO","A PT S 60Â39'35"" W 179 FT AND S 29Â20'",INR3VV,7100,1955,1953,6902
4015023015,4569,25,0,0,19610221,466592,926593,4,0,0,1393185,30000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST JOHN CHRYSOSTOM,,D,19950605,35,530,,E,,903010000,FLORENCE AVE,INGLEWOOD CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,,301,,INGLEWOOD  LOT ON N LINE OF GRACE AVE,COM W THEREON 154.38 FT FROM C/L OF,"COLLEGE AVE VAC TH N 29Â20'25"" W","388.01 FT TH S 60Â39'35"" W 225.5 FT TH","N 29Â20'25"" W TO SE LINE OF FLORENCE AVE",INR3VV,7100,0,0,0
4015023016,4569,25,0,0,19660000,244607,2057783,Ã¿,0,0,2302390,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,ST JOHN CHRYSOSTOM CHURCH,,D,19670923,35,540,,E,,903010000,FLORENCE AVE,INGLEWOOD CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,,301,,INGLEWOOD  LOT ON N LINE OF GRACE AVE,COM W THEREON 105.65 FT FROM C/L OF,COLLEGE AVE VAC TH W ON SD N LINE,"48.73 FT TH N 29Â20'25"" W 388.01 FT TH","S 60Â39'35"" W 225.5 FT TH N 29Â20'25"" W",INR3VV,7100,0,0,0
4047017003,10788,14,0,0,19690508,37798,0,Ã¿,0,0,37798,0,0,0,ARCHDIOCESE OF L A EDUCATION AND,WELFARE CORPORATION ST JOSEPH,,,D,19670924,32,11821,,,,902500000,ACACIA AVE,HAWTHORNE CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,1,,,TRACT NO 716 S 50 FT OF E 132.5 FT OF,,,,,HAR3YY,010V,0,0,0
4047017010,4259,26,0,0,20010131,167042,252267,Ã¿,0,0,0,0,0,0,ARCHDIOCESE OF LOS ANGELES,EDUCATION AND WELFARE CORP,,,D,19730913,32,11868,,,,902500000,HAWTHORNE BLVD,HAWTHORNE CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,3,,,TRACT NO 716 S 50 FT OF W 132.5 FT OF,,,,,HAC2YY,1200,1980,1949,3000
4047017011,10788,14,0,0,19670145,199754,1619556,Ã¿,0,0,1819310,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,ST JOSEPH,,,D,19670924,32,4353,,W,,902500000,119TH ST,HAWTHORNE CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,4,,,TRACT # 716 S 75 FT OF E 132.5 FT OF,LOT 3 AND E 132.5 FT OF,,,,HAR3YY,7100,1957,1957,16401
4047017013,4259,26,0,0,19750101,45276,0,Ã¿,0,0,45276,0,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP-ST JOSEPH,,,D,0,0,0,,,,0,,,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,2,,,TR=716*S 50 FT OF W 132.5 FT OF,,,,,HAC2*,100V,0,0,0
4047017014,4253,14,0,0,19750101,203835,12887,Ã¿,0,0,216722,0,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP-ST JOSEPH,,,D,20131117,32,11821,,,,902500000,ACACIA AVE,HAWTHORNE CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,OF E 132.5 FT OF LOT 3,,,,TR=716*E 132.5 FT OF LOT 2 AND N 75 FT,,,,,HAR3*,7110,1953,1951,27550
4047018013,4260,14,0,0,19920103,200771,289790,Ã¿,0,0,490561,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19670924,32,11851,,,,902500000,BIRCH AVE,HAWTHORNE CA,F,20120404,0,3424,,,4YH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,7,,,TRACT NO 716 N 50 FT OF E 132.5 FT OF,,,,,HAR2YY,0100,1981,1977,2486
4047018014,4260,14,0,0,19670145,31685,201722,Ã¿,0,0,233407,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19950605,32,11854,,,,902500000,ACACIA AVE,HAWTHORNE CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,7,,,TRACT NO 716 N 50 FT OF W 132.5 FT OF,,,,,HAR2YY,7100,1955,1951,5550
4047018015,4260,14,0,0,19670223,289902,887223,4,0,0,1177125,40000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP ST JOSEPH,,,D,19950605,32,4311,,W,,902500000,119TH ST,HAWTHORNE CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,215 FT OF,8,,,TRACT NO 716 S 100 FT OF LOT 7 AND W,,,,,HAR2YY,7200,1940,1928,35337
4047018016,4260,14,0,0,19670145,42096,223470,4,0,0,265566,10000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST JOSEPH,,D,20020806,32,4311,,W,,902500000,119TH ST,HAWTHORNE CA,F,20120404,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,8,,,TRACT NO 716 E 50 FT OF,,,,,HAR2YY,7100,1950,1948,7744
