NAME,B01003_001E,B01003_001EA,B01003_001M,B01003_001MA,state,county
"San Juan County, Washington",16473.0,,-555555555.0,*****,53,055
"Skagit County, Washington",123907.0,,-555555555.0,*****,53,057
"Skamania County, Washington",11620.0,,-555555555.0,*****,53,059
"Snohomish County, Washington",786620.0,,-555555555.0,*****,53,061
"Spokane County, Washington",497875.0,,-555555555.0,*****,53,063
"Stevens County, Washington",44214.0,,-555555555.0,*****,53,065
"Thurston County, Washington",274684.0,,-555555555.0,*****,53,067
"Wahkiakum County, Washington",4189.0,,-555555555.0,*****,53,069
"Walla Walla County, Washington",60236.0,,-555555555.0,*****,53,071
"Whatcom County, Washington",216812.0,,-555555555.0,*****,53,073
"Whitman County, Washington",48593.0,,-555555555.0,*****,53,075
"Yakima County, Washington",249325.0,,-555555555.0,*****,53,077
"Barbour County, West Virginia",16730.0,,-555555555.0,*****,54,001
"Berkeley County, West Virginia",113495.0,,-555555555.0,*****,54,003
"Boone County, West Virginia",22817.0,,-555555555.0,*****,54,005
"Braxton County, West Virginia",14282.0,,-555555555.0,*****,54,007
"Brooke County, West Virginia",22772.0,,-555555555.0,*****,54,009
"Cabell County, West Virginia",95318.0,,-555555555.0,*****,54,011
"Calhoun County, West Virginia",7396.0,,-555555555.0,*****,54,013
"Clay County, West Virginia",8785.0,,-555555555.0,*****,54,015
"Doddridge County, West Virginia",8536.0,,-555555555.0,*****,54,017
"Fayette County, West Virginia",44126.0,,-555555555.0,*****,54,019
"Gilmer County, West Virginia",8205.0,,-555555555.0,*****,54,021
"Grant County, West Virginia",11641.0,,-555555555.0,*****,54,023
"Greenbrier County, West Virginia",35347.0,,-555555555.0,*****,54,025
"Hampshire County, West Virginia",23363.0,,-555555555.0,*****,54,027
"Hancock County, West Virginia",29680.0,,-555555555.0,*****,54,029
"Hardy County, West Virginia",13842.0,,-555555555.0,*****,54,031
"Harrison County, West Virginia",68209.0,,-555555555.0,*****,54,033
"Jackson County, West Virginia",29018.0,,-555555555.0,*****,54,035
"Jefferson County, West Virginia",56179.0,,-555555555.0,*****,54,037
"Kanawha County, West Virginia",185710.0,,-555555555.0,*****,54,039
"Lewis County, West Virginia",16276.0,,-555555555.0,*****,54,041
"Lincoln County, West Virginia",21078.0,,-555555555.0,*****,54,043
"Logan County, West Virginia",33801.0,,-555555555.0,*****,54,045
"McDowell County, West Virginia",19217.0,,-555555555.0,*****,54,047
"Marion County, West Virginia",56497.0,,-555555555.0,*****,54,049
"Marshall County, West Virginia",31645.0,,-555555555.0,*****,54,051
"Mason County, West Virginia",26939.0,,-555555555.0,*****,54,053
"Mercer County, West Virginia",60486.0,,-555555555.0,*****,54,055
"Mineral County, West Virginia",27278.0,,-555555555.0,*****,54,057
"Mingo County, West Virginia",24741.0,,-555555555.0,*****,54,059
"Monongalia County, West Virginia",105252.0,,-555555555.0,*****,54,061
"Monroe County, West Virginia",13467.0,,-555555555.0,*****,54,063
"Morgan County, West Virginia",17624.0,,-555555555.0,*****,54,065
"Nicholas County, West Virginia",25324.0,,-555555555.0,*****,54,067
"Ohio County, West Virginia",42547.0,,-555555555.0,*****,54,069
"Pendleton County, West Virginia",7056.0,,-555555555.0,*****,54,071
"Pleasants County, West Virginia",7507.0,,-555555555.0,*****,54,073
"Pocahontas County, West Virginia",8531.0,,-555555555.0,*****,54,075
"Preston County, West Virginia",33837.0,,-555555555.0,*****,54,077
"Putnam County, West Virginia",56652.0,,-555555555.0,*****,54,079
"Raleigh County, West Virginia",76232.0,,-555555555.0,*****,54,081
"Randolph County, West Virginia",29065.0,,-555555555.0,*****,54,083
"Ritchie County, West Virginia",9932.0,,-555555555.0,*****,54,085
"Roane County, West Virginia",14205.0,,-555555555.0,*****,54,087
"Summers County, West Virginia",13018.0,,-555555555.0,*****,54,089
"Taylor County, West Virginia",16951.0,,-555555555.0,*****,54,091
"Tucker County, West Virginia",7027.0,,-555555555.0,*****,54,093
"Tyler County, West Virginia",8909.0,,-555555555.0,*****,54,095
"Upshur County, West Virginia",24605.0,,-555555555.0,*****,54,097
"Wayne County, West Virginia",40708.0,,-555555555.0,*****,54,099
"Webster County, West Virginia",8518.0,,-555555555.0,*****,54,101
"Wetzel County, West Virginia",15614.0,,-555555555.0,*****,54,103
"Wirt County, West Virginia",5797.0,,-555555555.0,*****,54,105
"Wood County, West Virginia",85556.0,,-555555555.0,*****,54,107
"Wyoming County, West Virginia",21711.0,,-555555555.0,*****,54,109
"Adams County, Wisconsin",20073.0,,-555555555.0,*****,55,001
"Ashland County, Wisconsin",15712.0,,-555555555.0,*****,55,003
"Barron County, Wisconsin",45252.0,,-555555555.0,*****,55,005
"Bayfield County, Wisconsin",14992.0,,-555555555.0,*****,55,007
"Brown County, Wisconsin",259786.0,,-555555555.0,*****,55,009
"Buffalo County, Wisconsin",13167.0,,-555555555.0,*****,55,011
"Burnett County, Wisconsin",15258.0,,-555555555.0,*****,55,013
"Calumet County, Wisconsin",49807.0,,-555555555.0,*****,55,015
"Chippewa County, Wisconsin",63635.0,,-555555555.0,*****,55,017
"Clark County, Wisconsin",34491.0,,-555555555.0,*****,55,019
"Columbia County, Wisconsin",56954.0,,-555555555.0,*****,55,021
"Crawford County, Wisconsin",16288.0,,-555555555.0,*****,55,023
"Dane County, Wisconsin",529843.0,,-555555555.0,*****,55,025
"Dodge County, Wisconsin",87776.0,,-555555555.0,*****,55,027
"Door County, Wisconsin",27439.0,,-555555555.0,*****,55,029
"Douglas County, Wisconsin",43402.0,,-555555555.0,*****,55,031
"Dunn County, Wisconsin",44498.0,,-555555555.0,*****,55,033
"Eau Claire County, Wisconsin",102991.0,,-555555555.0,*****,55,035
"Florence County, Wisconsin",4337.0,,-555555555.0,*****,55,037
"Fond du Lac County, Wisconsin",102315.0,,-555555555.0,*****,55,039
"Forest County, Wisconsin",9018.0,,-555555555.0,*****,55,041
"Grant County, Wisconsin",51828.0,,-555555555.0,*****,55,043
"Green County, Wisconsin",36864.0,,-555555555.0,*****,55,045
"Green Lake County, Wisconsin",18757.0,,-555555555.0,*****,55,047
"Iowa County, Wisconsin",23620.0,,-555555555.0,*****,55,049
"Iron County, Wisconsin",5715.0,,-555555555.0,*****,55,051
"Jackson County, Wisconsin",20506.0,,-555555555.0,*****,55,053
"Jefferson County, Wisconsin",84652.0,,-555555555.0,*****,55,055
"Juneau County, Wisconsin",26419.0,,-555555555.0,*****,55,057
"Kenosha County, Wisconsin",168330.0,,-555555555.0,*****,55,059
"Kewaunee County, Wisconsin",20360.0,,-555555555.0,*****,55,061
"La Crosse County, Wisconsin",117850.0,,-555555555.0,*****,55,063
"Lafayette County, Wisconsin",16735.0,,-555555555.0,*****,55,065
"Langlade County, Wisconsin",19164.0,,-555555555.0,*****,55,067
"Lincoln County, Wisconsin",27848.0,,-555555555.0,*****,55,069
"Manitowoc County, Wisconsin",79407.0,,-555555555.0,*****,55,071
"Marathon County, Wisconsin",135264.0,,-555555555.0,*****,55,073
"Marinette County, Wisconsin",40537.0,,-555555555.0,*****,55,075
"Marquette County, Wisconsin",15207.0,,-555555555.0,*****,55,077
"Menominee County, Wisconsin",4579.0,,-555555555.0,*****,55,078
"Milwaukee County, Wisconsin",954209.0,,-555555555.0,*****,55,079
"Monroe County, Wisconsin",45502.0,,-555555555.0,*****,55,081
"Oconto County, Wisconsin",37556.0,,-555555555.0,*****,55,083
"Oneida County, Wisconsin",35345.0,,-555555555.0,*****,55,085
"Outagamie County, Wisconsin",184754.0,,-555555555.0,*****,55,087
"Ozaukee County, Wisconsin",88284.0,,-555555555.0,*****,55,089
"Pepin County, Wisconsin",7262.0,,-555555555.0,*****,55,091
"Pierce County, Wisconsin",41603.0,,-555555555.0,*****,55,093
"Polk County, Wisconsin",43349.0,,-555555555.0,*****,55,095
"Portage County, Wisconsin",70599.0,,-555555555.0,*****,55,097
"Price County, Wisconsin",13490.0,,-555555555.0,*****,55,099
"Racine County, Wisconsin",195398.0,,-555555555.0,*****,55,101
"Richland County, Wisconsin",17539.0,,-555555555.0,*****,55,103
"Rock County, Wisconsin",161769.0,,-555555555.0,*****,55,105
"Rusk County, Wisconsin",14183.0,,-555555555.0,*****,55,107
"St. Croix County, Wisconsin",87917.0,,-555555555.0,*****,55,109
"Sauk County, Wisconsin",63596.0,,-555555555.0,*****,55,111
"Sawyer County, Wisconsin",16370.0,,-555555555.0,*****,55,113
"Shawano County, Wisconsin",41009.0,,-555555555.0,*****,55,115
"Sheboygan County, Wisconsin",115205.0,,-555555555.0,*****,55,117
"Taylor County, Wisconsin",20356.0,,-555555555.0,*****,55,119
"Trempealeau County, Wisconsin",29438.0,,-555555555.0,*****,55,121
"Vernon County, Wisconsin",30516.0,,-555555555.0,*****,55,123
"Vilas County, Wisconsin",21593.0,,-555555555.0,*****,55,125
"Walworth County, Wisconsin",103013.0,,-555555555.0,*****,55,127
"Washburn County, Wisconsin",15689.0,,-555555555.0,*****,55,129
"Washington County, Wisconsin",134535.0,,-555555555.0,*****,55,131
"Waukesha County, Wisconsin",398879.0,,-555555555.0,*****,55,133
"Waupaca County, Wisconsin",51444.0,,-555555555.0,*****,55,135
"Waushara County, Wisconsin",24116.0,,-555555555.0,*****,55,137
"Winnebago County, Wisconsin",169926.0,,-555555555.0,*****,55,139
"Wood County, Wisconsin",73274.0,,-555555555.0,*****,55,141
"Albany County, Wyoming",38102.0,,-555555555.0,*****,56,001
"Big Horn County, Wyoming",11901.0,,-555555555.0,*****,56,003
"Campbell County, Wyoming",47708.0,,-555555555.0,*****,56,005
"Carbon County, Wyoming",15477.0,,-555555555.0,*****,56,007
"Converse County, Wyoming",13997.0,,-555555555.0,*****,56,009
"Crook County, Wyoming",7410.0,,-555555555.0,*****,56,011
"Fremont County, Wyoming",40076.0,,-555555555.0,*****,56,013
"Goshen County, Wyoming",13438.0,,-555555555.0,*****,56,015
"Hot Springs County, Wyoming",4680.0,,-555555555.0,*****,56,017
"Johnson County, Wyoming",8515.0,,-555555555.0,*****,56,019
"Laramie County, Wyoming",97692.0,,-555555555.0,*****,56,021
"Lincoln County, Wyoming",19011.0,,-555555555.0,*****,56,023
"Natrona County, Wyoming",80610.0,,-555555555.0,*****,56,025
"Niobrara County, Wyoming",2448.0,,-555555555.0,*****,56,027
"Park County, Wyoming",29121.0,,-555555555.0,*****,56,029
"Platte County, Wyoming",8673.0,,-555555555.0,*****,56,031
"Sheridan County, Wyoming",30012.0,,-555555555.0,*****,56,033
"Sublette County, Wyoming",9951.0,,-555555555.0,*****,56,035
"Sweetwater County, Wyoming",44117.0,,-555555555.0,*****,56,037
"Teton County, Wyoming",23059.0,,-555555555.0,*****,56,039
"Uinta County, Wyoming",20609.0,,-555555555.0,*****,56,041
"Washakie County, Wyoming",8129.0,,-555555555.0,*****,56,043
"Weston County, Wyoming",7100.0,,-555555555.0,*****,56,045
"Adjuntas Municipio, Puerto Rico",18181.0,,-555555555.0,*****,72,001
"Aguada Municipio, Puerto Rico",38643.0,,-555555555.0,*****,72,003
"Aguadilla Municipio, Puerto Rico",54166.0,,-555555555.0,*****,72,005
"Aguas Buenas Municipio, Puerto Rico",26275.0,,-555555555.0,*****,72,007
"Aibonito Municipio, Puerto Rico",23457.0,,-555555555.0,*****,72,009
"A�asco Municipio, Puerto Rico",27368.0,,-555555555.0,*****,72,011
"Arecibo Municipio, Puerto Rico",87242.0,,-555555555.0,*****,72,013
"Arroyo Municipio, Puerto Rico",18111.0,,-555555555.0,*****,72,015
"Barceloneta Municipio, Puerto Rico",24299.0,,-555555555.0,*****,72,017
"Barranquitas Municipio, Puerto Rico",28755.0,,-555555555.0,*****,72,019
"Bayam�n Municipio, Puerto Rico",182955.0,,-555555555.0,*****,72,021
"Cabo Rojo Municipio, Puerto Rico",49005.0,,-555555555.0,*****,72,023
"Caguas Municipio, Puerto Rico",131363.0,,-555555555.0,*****,72,025
"Camuy Municipio, Puerto Rico",32222.0,,-555555555.0,*****,72,027
"Can�vanas Municipio, Puerto Rico",46108.0,,-555555555.0,*****,72,029
"Carolina Municipio, Puerto Rico",157453.0,,-555555555.0,*****,72,031
"Cata�o Municipio, Puerto Rico",24888.0,,-555555555.0,*****,72,033
"Cayey Municipio, Puerto Rico",44530.0,,-555555555.0,*****,72,035
"Ceiba Municipio, Puerto Rico",11853.0,,-555555555.0,*****,72,037
"Ciales Municipio, Puerto Rico",16912.0,,-555555555.0,*****,72,039
"Cidra Municipio, Puerto Rico",40343.0,,-555555555.0,*****,72,041
"Coamo Municipio, Puerto Rico",39265.0,,-555555555.0,*****,72,043
"Comer�o Municipio, Puerto Rico",19539.0,,-555555555.0,*****,72,045
"Corozal Municipio, Puerto Rico",34165.0,,-555555555.0,*****,72,047
"Dorado Municipio, Puerto Rico",37208.0,,-555555555.0,*****,72,051
"Fajardo Municipio, Puerto Rico",32001.0,,-555555555.0,*****,72,053
"Florida Municipio, Puerto Rico",11910.0,,-555555555.0,*****,72,054
"Gu�nica Municipio, Puerto Rico",16783.0,,-555555555.0,*****,72,055
"Guayama Municipio, Puerto Rico",41706.0,,-555555555.0,*****,72,057
"Guayanilla Municipio, Puerto Rico",19008.0,,-555555555.0,*****,72,059
"Guaynabo Municipio, Puerto Rico",88663.0,,-555555555.0,*****,72,061
"Gurabo Municipio, Puerto Rico",46894.0,,-555555555.0,*****,72,063
"Hatillo Municipio, Puerto Rico",40390.0,,-555555555.0,*****,72,065
"Hormigueros Municipio, Puerto Rico",16180.0,,-555555555.0,*****,72,067
"Humacao Municipio, Puerto Rico",53466.0,,-555555555.0,*****,72,069
"Isabela Municipio, Puerto Rico",42420.0,,-555555555.0,*****,72,071
"Jayuya Municipio, Puerto Rico",14906.0,,-555555555.0,*****,72,073
"Juana D�az Municipio, Puerto Rico",46960.0,,-555555555.0,*****,72,075
"Juncos Municipio, Puerto Rico",39128.0,,-555555555.0,*****,72,077
"Lajas Municipio, Puerto Rico",23315.0,,-555555555.0,*****,72,079
"Lares Municipio, Puerto Rico",26451.0,,-555555555.0,*****,72,081
"Las Mar�as Municipio, Puerto Rico",8599.0,,-555555555.0,*****,72,083
"Las Piedras Municipio, Puerto Rico",37768.0,,-555555555.0,*****,72,085
"Lo�za Municipio, Puerto Rico",26463.0,,-555555555.0,*****,72,087
"Luquillo Municipio, Puerto Rico",18547.0,,-555555555.0,*****,72,089
"Manat� Municipio, Puerto Rico",39692.0,,-555555555.0,*****,72,091
"Maunabo Municipio, Puerto Rico",11023.0,,-555555555.0,*****,72,095
"Mayag�ez Municipio, Puerto Rico",77255.0,,-555555555.0,*****,72,097
"Moca Municipio, Puerto Rico",36872.0,,-555555555.0,*****,72,099
"Morovis Municipio, Puerto Rico",31320.0,,-555555555.0,*****,72,101
"Naguabo Municipio, Puerto Rico",26266.0,,-555555555.0,*****,72,103
"Naranjito Municipio, Puerto Rico",28557.0,,-555555555.0,*****,72,105
"Orocovis Municipio, Puerto Rico",21407.0,,-555555555.0,*****,72,107
"Patillas Municipio, Puerto Rico",17334.0,,-555555555.0,*****,72,109
"Pe�uelas Municipio, Puerto Rico",20984.0,,-555555555.0,*****,72,111
"Ponce Municipio, Puerto Rico",143926.0,,-555555555.0,*****,72,113
"Quebradillas Municipio, Puerto Rico",24036.0,,-555555555.0,*****,72,115
"Rinc�n Municipio, Puerto Rico",14269.0,,-555555555.0,*****,72,117
"R�o Grande Municipio, Puerto Rico",50550.0,,-555555555.0,*****,72,119
"Sabana Grande Municipio, Puerto Rico",23054.0,,-555555555.0,*****,72,121
"Salinas Municipio, Puerto Rico",28633.0,,-555555555.0,*****,72,123
"San Germ�n Municipio, Puerto Rico",32114.0,,-555555555.0,*****,72,125
"San Juan Municipio, Puerto Rico",344606.0,,-555555555.0,*****,72,127
"San Lorenzo Municipio, Puerto Rico",37873.0,,-555555555.0,*****,72,129
"San Sebasti�n Municipio, Puerto Rico",37964.0,,-555555555.0,*****,72,131
"Santa Isabel Municipio, Puerto Rico",22066.0,,-555555555.0,*****,72,133
"Toa Alta Municipio, Puerto Rico",73405.0,,-555555555.0,*****,72,135
"Toa Baja Municipio, Puerto Rico",79726.0,,-555555555.0,*****,72,137
"Trujillo Alto Municipio, Puerto Rico",67780.0,,-555555555.0,*****,72,139
"Utuado Municipio, Puerto Rico",29402.0,,-555555555.0,*****,72,141
"Vega Alta Municipio, Puerto Rico",37724.0,,-555555555.0,*****,72,143
"Vega Baja Municipio, Puerto Rico",53371.0,,-555555555.0,*****,72,145
"Vieques Municipio, Puerto Rico",8771.0,,-555555555.0,*****,72,147
"Villalba Municipio, Puerto Rico",22993.0,,-555555555.0,*****,72,149
"Yabucoa Municipio, Puerto Rico",34149.0,,-555555555.0,*****,72,151
"Yauco Municipio, Puerto Rico",36439.0,,-555555555.0,*****,72,153
"Daniels County, Montana",1753.0,,157.0,,30,019
"Prairie County, Montana",1342.0,,116.0,,30,079
"King County, Texas",228.0,,69.0,,48,269
"Wibaux County, Montana",1175.0,,145.0,,30,109
"Issaquena County, Mississippi",1328.0,,195.0,,28,055
"Taliaferro County, Georgia",1665.0,,152.0,,13,265
"Borden County, Texas",665.0,,119.0,,48,033
"Keya Paha County, Nebraska",792.0,,104.0,,31,103
"Skagway Municipality, Alaska",1061.0,,123.0,,02,230
"Golden Valley County, North Dakota",1882.0,,100.0,,38,033
"Briscoe County, Texas",1546.0,,128.0,,48,045
"Hayes County, Nebraska",943.0,,74.0,,31,085
"Billings County, North Dakota",946.0,,90.0,,38,007
"McCone County, Montana",1630.0,,118.0,,30,055
"Garza County, Texas",6288.0,,188.0,,48,169
"Irion County, Texas",1524.0,,153.0,,48,235
"Barber County, Kansas",4733.0,,149.0,,20,007
"Musselshell County, Montana",4807.0,,108.0,,30,065
"Blaine County, Nebraska",480.0,,55.0,,31,009
"Kenedy County, Texas",595.0,,181.0,,48,261
"Quitman County, Georgia",2276.0,,152.0,,13,239
"Rush County, Kansas",3102.0,,132.0,,20,165
"Denali Borough, Alaska",2232.0,,380.0,,02,068
"Fallon County, Montana",2838.0,,157.0,,30,025
"Sierra County, California",2930.0,,161.0,,06,091
"Daggett County, Utah",612.0,,168.0,,49,009
"Eureka County, Nevada",1830.0,,167.0,,32,011
"Loup County, Nebraska",585.0,,61.0,,31,115
"Brown County, Nebraska",2988.0,,104.0,,31,017
"Potter County, South Dakota",2326.0,,104.0,,46,107
"Esmeralda County, Nevada",981.0,,167.0,,32,009
"Hinsdale County, Colorado",878.0,,108.0,,08,053
"Jackson County, Colorado",1296.0,,118.0,,08,057
"Meagher County, Montana",1968.0,,201.0,,30,059
"Cheyenne County, Colorado",2039.0,,170.0,,08,017
"San Juan County, Colorado",544.0,,97.0,,08,111
"Valley County, Nebraska",4224.0,,61.0,,31,175
"Yakutat City and Borough, Alaska",689.0,,79.0,,02,282
"McPherson County, Nebraska",454.0,,89.0,,31,117
"Treasure County, Montana",777.0,,88.0,,30,103
"Piute County, Utah",1904.0,,168.0,,49,031
"Hodgeman County, Kansas",1842.0,,132.0,,20,083
"Harding County, South Dakota",1311.0,,95.0,,46,063
"Roberts County, Texas",885.0,,125.0,,48,393
"Wallace County, Kansas",1575.0,,112.0,,20,199
"Terrell County, Texas",862.0,,187.0,,48,443
"Glasscock County, Texas",1430.0,,146.0,,48,173
"Greeley County, Kansas",1200.0,,112.0,,20,071
"Golden Valley County, Montana",724.0,,100.0,,30,037
"Kiowa County, Colorado",1449.0,,118.0,,08,061
"Maricao Municipio, Puerto Rico",6202.0,,218.0,,72,093
"Dolores County, Colorado",1841.0,,170.0,,08,033
"Sheridan County, North Dakota",1405.0,,92.0,,38,083
"Banner County, Nebraska",696.0,,72.0,,31,007
"Sioux County, Nebraska",1266.0,,72.0,,31,165
