"year","state_abbr","state_name","population","violent_crime","homicide","rape_legacy","rape_revised","robbery","aggravated_assault","property_crime","burglary","larceny","motor_vehicle_theft","caveats"
2016,"PA","Pennsylvania",12787085,40389,674,3250,4459,12314,22942,222394,35178,174147,13069,""
2016,"RI","Rhode Island",1057566,2529,29,330,445,541,1514,18910,3650,14157,1103,""
2016,"SC","South Carolina",4959822,25137,358,1786,2491,4071,18217,161534,33149,114455,13930,""
2016,"SD","South Dakota",861542,3636,28,386,526,274,2808,17207,3002,12705,1500,""
2016,"TN","Tennessee",6649404,42459,495,2056,2803,7829,31332,191199,40607,135353,15239,""
2016,"TX","Texas",27904862,121064,1478,9905,13446,33298,72842,769892,148796,552106,68990,""
2016,"UT","Utah",3044321,7406,74,1146,1560,1528,4244,90561,12938,68261,9362,""
2016,"VA","Virginia",8414380,18495,482,2032,2830,4826,10357,157292,20159,127285,9848,""
2016,"VT","Vermont",623354,851,14,120,170,78,589,9705,1884,7637,184,""
2016,"WA","Washington",7280934,22101,195,2302,3133,5649,13124,254994,49249,173423,32322,""
2016,"WI","Wisconsin",5772917,17716,232,1475,2005,4707,10772,111911,19498,82455,9958,""
2016,"WV","West Virginia",1828637,6633,85,488,684,720,5144,37282,9127,25657,2498,""
2016,"WY","Wyoming",584910,1431,20,152,206,59,1146,11460,1771,8889,800,""
2017,"AK","Alaska",739786,6338,62,,1074,952,4250,26203,4167,17782,4254,""
2017,"AL","Alabama",4875120,25469,419,,2001,4233,18816,143774,31270,99707,12797,""
2017,"AR","Arkansas",3002997,16996,249,,2140,1998,12609,94419,22369,64795,7255,""
2017,"AZ","Arizona",7048876,35647,422,,3622,7440,24163,204999,37722,148251,19026,""
2017,"CA","California",39399349,178597,1830,,14724,56625,105418,987063,176679,642019,168365,""
2017,"CO","Colorado",5615902,20901,222,,4021,3868,12790,152032,22618,107470,21944,""
2017,"CT","Connecticut",3573880,8190,105,,850,2813,4422,63646,8906,47418,7322,""
2017,"DC","District of Columbia",695691,6976,116,,444,2625,3791,29736,1809,25340,2587,""
2017,"DE","Delaware",957078,4377,51,,351,1082,2893,23430,3960,18108,1362,""
2017,"FL","Florida",20976812,85606,1057,,7936,18597,58016,527125,88835,395375,42915,""
2017,"GA","Georgia",10413055,37118,681,,2646,9844,23947,297651,55363,216252,26036,""
2017,"HI","Hawaii",1424203,3577,39,,567,1077,1894,40392,5549,29574,5269,""
2017,"IA","Iowa",3143637,9038,98,,1305,1269,6366,65652,14711,45441,5500,""
2017,"ID","Idaho",1718904,4111,42,,755,222,3092,28557,5837,20570,2150,""
2017,"IL","Illinois",12786196,55777,983,,5424,17731,31639,255108,43355,190860,20893,""
2017,"IN","Indiana",6660082,26307,413,,2612,7035,16247,158932,29799,114395,14738,""
2017,"KS","Kansas",2910689,11654,134,,1504,1633,8383,79387,13102,58891,7394,""
2017,"KY","Kentucky",4453874,10292,265,,1817,2967,5243,95899,20535,65006,10358,""
2017,"LA","Louisiana",4670818,25986,576,,1850,5385,18175,157272,34135,112042,11095,""
2017,"MA","Massachusetts",6863246,24318,172,,2199,4874,17073,97977,16916,73573,7488,""
2017,"MD","Maryland",6024891,30321,558,,1712,11189,16862,134705,23526,97657,13522,""
2017,"ME","Maine",1335063,1610,23,,470,249,868,20142,3337,16012,793,""
2017,"MI","Michigan",9976447,44883,569,,7110,6508,30696,179839,35833,124410,19596,""
2017,"MN","Minnesota",5568155,13345,114,,2405,3627,7199,122430,18828,93602,10000,""
2017,"MO","Missouri",6108612,32450,599,,2737,6362,22752,173380,30086,123356,19938,""
2017,"MS","Mississippi",2989663,7661,190,,658,2492,4321,82764,22449,55968,4347,""
2017,"MT","Montana",1053090,3937,41,,639,234,3023,27294,3623,21073,2598,""
2017,"NC","North Carolina",10270800,38043,622,,1944,9884,25593,265483,65247,184119,16117,""
2017,"ND","North Dakota",755176,2133,10,,406,183,1534,16653,2947,11944,1762,""
2017,"NE","Nebraska",1917575,5979,42,,1191,1020,3726,43856,6513,32064,5279,""
2017,"NH","New Hampshire",1349767,2642,13,,619,441,1569,18550,2554,15087,909,""
2017,"NJ","New Jersey",8888543,20604,324,,1505,7895,10880,140086,23891,104025,12170,""
2017,"NM","New Mexico",2093395,16300,144,,1244,3732,11180,81865,17872,52284,11709,""
2017,"NV","Nevada",2972405,16663,266,,1896,4841,9660,78320,20049,45459,12812,""
2017,"NY","New York",19590719,70746,550,,6297,20122,43777,293390,34928,245093,13369,""
2017,"OH","Ohio",11664129,34621,741,,5833,11224,16823,280557,57521,202320,20716,""
2017,"OK","Oklahoma",3932640,17989,243,,2220,3007,12519,113611,28749,72546,12316,""
2017,"OR","Oregon",4146592,11629,105,,1992,2474,7058,122524,17415,88091,17018,""
2017,"PA","Pennsylvania",12790447,40030,742,,4216,11777,23295,210316,31925,165434,12957,""
2017,"RI","Rhode Island",1056486,2474,21,,454,474,1525,18585,3219,13882,1484,""
2017,"SC","South Carolina",5021219,25412,380,,2576,3884,18572,160368,31165,114931,14272,""
2017,"SD","South Dakota",873286,3753,27,,575,264,2887,16588,2835,12285,1468,""
2017,"TN","Tennessee",6708794,43940,538,,3028,7867,32507,198028,38819,140636,18573,""
2017,"TX","Texas",28322717,123984,1405,,14536,32120,75923,723143,133458,521767,67918,""
2017,"UT","Utah",3103118,7515,74,,1758,1498,4185,86201,11780,64955,9466,""
2017,"VA","Virginia",8465207,17811,470,,3026,4331,9984,152515,18524,123812,10179,""
2017,"VT","Vermont",624525,1082,17,,254,100,711,9339,1945,7169,225,""
2017,"WA","Washington",7425432,22483,226,,3300,5386,13571,235206,43687,162154,29365,""
2017,"WI","Wisconsin",5792051,18638,192,,2177,4370,11899,104908,17570,77868,9470,""
2017,"WV","West Virginia",1817048,6564,98,,793,673,5000,32560,7557,21917,3086,""
2017,"WY","Wyoming",578934,1358,14,,253,98,993,10528,1556,8211,761,""
2017,"","",325147121,1283875,17294,,135666,320596,810319,7682988,1397045,5513000,772943,""
2018,"AK","Alaska",735139,6555,47,,1212,896,4400,24345,3985,16364,3996,""
2018,"AL","Alabama",4887681,25567,383,,2032,4047,19105,138702,29101,96328,13273,""
2018,"AR","Arkansas",3009733,16904,222,,2341,1593,12748,89177,19520,62350,7307,""
2018,"AZ","Arizona",7158024,34053,383,,3605,6509,23556,192730,31787,141789,19154,""
2018,"CA","California",39461588,176604,1739,,15506,54328,105031,941644,164645,621779,155220,""
2018,"CO","Colorado",5691287,22851,215,,4328,3781,14527,154292,21757,110518,22017,""
2018,"CT","Connecticut",3571520,7485,86,,873,2205,4321,59356,7983,44181,7192,""
2018,"DC","District of Columbia",701547,6995,160,,450,2415,3970,30726,1788,26345,2593,""
2018,"DE","Delaware",965479,4079,46,,334,861,2838,22405,3154,17780,1471,""
2018,"FL","Florida",21244317,81980,1107,,8438,16884,55551,486017,71933,372919,41165,""
2018,"GA","Georgia",10511131,35619,647,,2798,8499,23675,277803,46816,205631,25356,""
2018,"HI","Hawaii",1420593,3622,40,,709,951,1922,41027,5709,29600,5718,""
2018,"IA","Iowa",3148618,8303,70,,1126,989,6118,57024,12433,39498,5093,""
2018,"ID","Idaho",1750536,4196,34,,927,195,3040,25822,4990,18876,1956,""
2018,"IL","Illinois",12723071,52343,902,,6106,14251,31084,246679,39317,187517,19845,""
2018,"IN","Indiana",6695497,25009,418,,2486,5737,16368,146948,25894,105861,15193,""
2018,"KS","Kansas",2911359,12861,122,,1664,1420,9655,77449,12792,56726,7931,""
2018,"KY","Kentucky",4461153,9719,250,,1875,2469,5125,89235,17462,61313,10460,""
2018,"LA","Louisiana",4659690,25314,533,,2105,4600,18076,152996,31291,110066,11639,""
2018,"MA","Massachusetts",6882635,23424,138,,2465,4084,16737,87658,14095,66968,6595,""
2018,"MD","Maryland",6035802,28330,491,,1991,9716,16132,122945,18910,91887,12148,""
2018,"ME","Maine",1339057,1500,23,,447,228,802,18201,2712,14712,777,""
2018,"MI","Michigan",9984072,45176,555,,7901,5638,31082,166186,31834,116876,17476,""
2018,"MN","Minnesota",5606249,12403,107,,2475,2946,6875,112186,16206,85849,10131,""
2018,"MO","Missouri",6121623,30696,599,,2935,5206,21956,162698,27345,115506,19847,""
2018,"MS","Mississippi",2981020,7929,214,,596,1700,5419,71701,20355,46201,5145,""
2018,"MT","Montana",1060665,4040,37,,569,270,3164,26787,3329,20641,2817,""
2018,"NC","North Carolina",10381615,36980,574,,2633,7573,26200,243323,57450,169376,16497,""
2018,"ND","North Dakota",758080,2154,18,,409,158,1569,15621,2742,11088,1791,""
2018,"NE","Nebraska",1925614,5583,44,,1290,736,3513,40193,5308,29987,4898,""
2018,"NH","New Hampshire",1353465,2404,21,,578,342,1463,17201,1908,14396,897,""
2018,"NJ","New Jersey",8886025,18536,285,,1424,6364,10463,125155,19232,94886,11037,""
2018,"NM","New Mexico",2092741,17637,153,,1302,2646,13536,70722,16102,44592,10028,""
2018,"NV","Nevada",3027341,16715,202,,2329,3862,10322,73998,17741,44341,11916,""
2018,"NY","New York",19530351,68512,562,,6577,18191,43182,281543,31158,237243,13142,""
2018,"OH","Ohio",11676341,34426,596,,5852,9608,18370,257848,49456,188433,19959,""
2018,"OK","Oklahoma",3940235,18701,215,,2431,2805,13250,114395,27178,73799,13418,""
2018,"OR","Oregon",4181886,12146,86,,2114,2515,7431,122401,16515,89191,16695,""
2018,"PA","Pennsylvania",12800922,39099,784,,4490,9854,23971,190633,27054,150441,13138,""
2018,"RI","Rhode Island",1058287,2326,16,,494,453,1363,17625,2817,13270,1538,""
2018,"SC","South Carolina",5084156,25463,411,,2650,3592,18810,156330,29957,111427,14946,""
2018,"SD","South Dakota",878698,3483,12,,617,222,2632,15191,2502,11237,1452,""
2018,"TN","Tennessee",6771631,42687,508,,3011,7222,31946,192897,33538,138710,20649,""
2018,"TX","Texas",28628666,118197,1327,,15098,28339,73433,681143,117897,493238,70008,""
2018,"UT","Utah",3153550,7551,63,,1854,1237,4397,76294,10079,58406,7809,""
2018,"VA","Virginia",8501286,17357,417,,3072,3610,10258,142931,15659,116496,10776,""
2018,"VT","Vermont",624358,1155,11,,326,73,745,8211,1496,6451,264,""
2018,"WA","Washington",7523869,23719,236,,3610,5557,14316,223256,40434,154941,27881,""
2018,"WI","Wisconsin",5807406,17365,175,,2333,3493,11364,91238,14180,68380,8678,""
2018,"WV","West Virginia",1804291,5411,76,,716,333,4286,27888,5916,19783,2189,""
2018,"WY","Wyoming",577601,1235,14,,261,75,885,10308,1551,7974,783,""
2018,"","",326687501,1252399,16374,,143765,281278,810982,7219084,1235013,5232167,751904,""
2019,"AK","     Alaska",733603,6346,69,,1102,826,4349,21293,3558,15118,2617,""
2019,"AL","     Alabama",4907965,24769,390,,2119,3922,18338,128726,24805,91225,12696,""
2019,"AR","     Arkansas",3020985,17547,237,,2420,1576,13314,86029,17706,60843,7480,""
2019,"AZ","     Arizona",7291843,32603,397,,3650,6305,22251,177628,29170,130427,18031,""
2019,"CA","     California",39437610,174341,1690,,14801,52306,105544,921177,152551,626865,141761,""
2019,"CO","     Colorado",5758486,22149,229,,4087,3716,14117,150564,20266,108575,21723,""
2019,"CT","     Connecticut",3566022,6583,107,,797,1942,3737,51076,6468,38616,5992,""
2019,"DC","     District of Columbia",708253,7403,166,,345,2714,4178,30819,1843,26643,2333,""
2019,"DE","     Delaware",976668,4128,47,,329,789,2963,21932,2984,17343,1605,""
2019,"FL","     Florida",21492056,81291,1122,,8463,16234,55472,460966,63338,358537,39091,""
2019,"GA","     Georgia",10628020,34666,605,,3005,7488,23568,294817,37476,234850,22491,""
2019,"HI","     Hawaii",1415615,3745,37,,625,1079,2004,40617,5534,29878,5205,""
2019,"IA","     Iowa",3159596,9086,70,,1365,919,6732,58446,12406,40479,5561,""
2019,"ID","     Idaho",1789060,4162,28,,918,161,3055,22244,4045,16591,1608,""
2019,"IL","     Illinois",12667017,52601,851,,6161,12660,32929,235033,34789,181225,19019,""
2019,"IN","     Indiana",6731010,25006,373,,2553,5335,16745,131097,21586,95745,13766,""
2019,"KS","     Kansas",2912635,11811,95,,1500,1157,9059,66306,9996,49420,6890,""
2019,"KY","     Kentucky",4472345,9872,229,,1673,2162,5808,85387,15567,59535,10285,""
2019,"LA","     Louisiana",4658285,26072,547,,2282,4129,19114,148429,27440,110123,10866,""
2019,"MA","     Massachusetts",6894883,22662,153,,2244,3625,16640,81399,12323,62944,6132,""
2019,"MD","     Maryland",6054954,27511,545,,1944,9215,15807,118091,16872,89938,11281,""
2019,"ME","     Maine",1345770,1562,22,,520,192,828,16791,2360,13705,726,""
2019,"MI","     Michigan",9984795,43793,576,,7356,5352,30509,158317,28574,111900,17843,""
2019,"MN","     Minnesota",5640053,13395,127,,2499,3155,7614,117971,16026,90685,11260,""
2019,"MO","     Missouri",6140475,30680,576,,3019,4995,22090,163223,26617,115324,21282,""
2019,"MS","     Mississippi",2978227,7779,298,,924,1620,4937,69727,18341,45665,5721,""
2019,"MT","     Montana",1070123,4472,32,,679,209,3552,23929,2968,18547,2414,""
2019,"NC","     North Carolina",10501384,39773,653,,3364,7700,28056,251135,54033,178332,18770,""
2019,"ND","     North Dakota",763724,2302,25,,464,184,1629,15270,2646,10785,1839,""
2019,"NE","     Nebraska",1932571,5887,45,,1284,795,3763,39553,4763,29817,4973,""
2019,"NH","     New Hampshire",1360783,2152,33,,606,327,1186,16552,1783,13826,943,""
2019,"NJ","     New Jersey",8891258,18382,263,,1537,5730,10852,118637,16399,91902,10336,""
2019,"NM","     New Mexico",2099634,17302,185,,1355,2477,13285,66744,14640,42749,9355,""
2019,"NV","     Nevada",3090771,15334,144,,2155,3289,9746,72028,15630,45127,11271,""
2019,"NY","     New York",19463131,70260,565,,6642,18165,44888,269787,28065,228672,13050,""
2019,"OH","     Ohio",11696507,34618,584,,5850,8861,19323,240540,44232,177610,18698,""
2019,"OK","     Oklahoma",3960676,17279,275,,2363,2383,12258,113504,26820,73199,13485,""
2019,"OR","     Oregon",4216116,12382,117,,1886,2329,8050,117567,15127,86922,15518,""
2019,"PA","     Pennsylvania",12798883,39160,676,,4345,9749,24390,179670,23324,143937,12409,""
2019,"RI","     Rhode Island",1058158,2357,26,,498,421,1412,16312,2321,12628,1363,""
2019,"SC","     South Carolina",5157702,26307,455,,2528,3325,19999,151970,27439,109366,15165,""
2019,"SD","     South Dakota",887127,3523,16,,647,190,2670,15686,2662,11265,1759,""
2019,"TN","     Tennessee",6830325,40908,515,,2943,6164,31286,181801,29969,132540,19292,""
2019,"TX","     Texas",28986794,122263,1432,,15303,29126,76402,697305,114494,504461,78350,""
2019,"UT","     Utah",3203383,7588,77,,1865,1130,4516,69469,8658,54078,6733,""
2019,"VA","     Virginia",8556642,17916,447,,2915,3520,11034,140944,13972,116656,10316,""
2019,"VT","     Vermont",624046,1293,11,,298,71,913,8968,1286,7378,304,""
2019,"WA","     Washington",7614024,23095,205,,3497,5356,14037,207539,34976,147778,24785,""
2019,"WI","     Wisconsin",5824581,17305,189,,2358,2994,11764,85796,12572,65687,7537,""
2019,"WV","     West Virginia",1795263,5725,100,,818,347,4460,27327,5282,19825,2220,""
2019,"WY","     Wyoming",580116,1247,13,,323,67,844,9097,1394,6981,722,""
2019,"","",328329953,1250393,16669,,143224,268483,822017,6995235,1118096,5152267,724872,""
2020,"AK","     Alaska",731158,6126,49,,1132,712,4233,16528,2775,11784,1969,""
2020,"AL","     Alabama",4921532,22322,471,,1608,2666,17577,105161,19660,74575,10926,""
2020,"AR","     Arkansas",3030522,20363,321,,2226,1577,16239,79200,15854,55413,7933,""
2020,"AZ","     Arizona",7421401,35980,513,,3263,6211,25993,165323,24488,122898,17937,""
2020,"CA","     California",39368078,174026,2203,,13449,44728,113646,842054,145529,528202,168323,""
2020,"CO","     Colorado",5807719,24570,294,,3652,3964,16660,164582,23246,110884,30452,""
2020,"CT","     Connecticut",3557006,6459,140,,594,2033,3692,55670,6656,40592,8422,""
2020,"DC","     District of Columbia",712816,7127,201,,311,2373,4242,24899,1964,19536,3399,""
2020,"DE","     Delaware",986809,4262,73,,261,700,3228,19355,2508,15182,1665,""
2020,"FL","     Florida",21733312,83368,1290,,7686,13521,60871,384556,52293,293992,38271,""
2020,"GA","     Georgia",10710017,42850,943,,3420,7016,31471,214988,31139,158343,25506,""
2020,"HI","     Hawaii",1407006,3576,41,,569,867,2099,33928,4630,23954,5344,""
2020,"IA","     Iowa",3163561,9601,111,,1289,943,7258,53725,11739,35751,6235,""
2020,"ID","     Idaho",1826913,4432,41,,832,174,3385,20313,3731,14815,1767,""
2020,"IL","     Illinois",12587530,53612,1151,,5090,12261,35110,196287,31020,143935,21332,""
2020,"IN","     Indiana",6754953,24161,505,,2348,4215,17093,120453,18938,86080,15435,""
2020,"KS","     Kansas",2913805,12385,100,,1263,928,10094,64077,9655,47193,7229,""
2020,"KY","     Kentucky",4477251,11600,323,,1371,2369,7537,79673,15407,52769,11497,""
2020,"LA","     Louisiana",4645318,29704,734,,2136,3747,23087,133989,23698,97891,12400,""
2020,"MA","     Massachusetts",6893574,21288,160,,1851,3015,16262,72602,10323,55444,6835,""
2020,"MD","     Maryland",6055802,24215,553,,1732,7174,14756,97487,15261,71757,10469,""
2020,"ME","     Maine",1350141,1466,22,,486,170,788,15610,2009,12739,862,""
2020,"MI","     Michigan",9966555,47641,754,,6065,4438,36384,135633,23231,94017,18385,""
2020,"MN","     Minnesota",5657342,15698,190,,2211,3877,9420,120212,17370,88696,14146,""
2020,"MO","     Missouri",6151548,33385,723,,2661,4575,25426,155698,23300,108209,24189,""
2020,"MS","     Mississippi",2966786,8638,315,,1148,1419,5756,62351,14488,41780,6083,""
2020,"MT","     Montana",1080577,5077,54,,598,279,4146,22917,2919,17322,2676,""
2020,"NC","     North Carolina",10600823,44451,852,,2922,7340,33337,236026,49952,165554,20520,""
2020,"ND","     North Dakota",765309,2518,32,,396,151,1939,16256,3196,10986,2074,""
2020,"NE","     Nebraska",1937552,6473,69,,1163,799,4442,36991,4455,27488,5048,""
2020,"NH","     New Hampshire",1366275,2000,12,,542,280,1166,15014,1412,12558,1044,""
2020,"NJ","     New Jersey",8882371,17353,329,,1277,4384,11363,102875,12983,79614,10278,""
2020,"NM","     New Mexico",2106319,16393,164,,1170,2086,12973,59859,13665,37188,9006,""
2020,"NV","     Nevada",3138259,14445,180,,1851,2785,9629,60462,11574,38332,10556,""
2020,"NY","     New York",19336776,70339,808,,5468,17525,46538,272788,32003,221129,19656,""
2020,"OH","     Ohio",11693217,36104,820,,5052,7826,22406,216363,37279,159007,20077,""
2020,"OK","     Oklahoma",3980783,18255,296,,2102,2351,13506,107705,24415,68243,15047,""
2020,"OR","     Oregon",4241507,12380,125,,1565,2180,8510,112782,14386,81811,16585,""
2020,"PA","     Pennsylvania",12783254,49793,1009,,4228,10728,33828,210167,31774,162919,15474,""
2020,"RI","     Rhode Island",1057125,2440,32,,407,336,1665,13166,1763,9894,1509,""
2020,"SC","     South Carolina",5218040,27691,549,,2086,3122,21934,141987,23377,103892,14718,""
2020,"SD","     South Dakota",892717,4476,40,,599,274,3563,17468,3036,12117,2315,""
2020,"TN","     Tennessee",6886834,46328,663,,2678,5575,37412,171675,26479,124098,21098,""
2020,"TX","     Texas",29360759,131084,1931,,13509,26834,88810,659160,108851,466033,84276,""
