"数据年月"	,"贸易伙伴编码"	,"贸易伙伴名称"	,"注册地编码"	,"注册地名称"	,"商品编码"	,"商品名称"	,"第一数量"	,"第一计量单位"	,"第二数量"	,"第二计量单位"	,"美元"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"87089490	"	,"其他机动车辆用转向盘、柱、器及零件	"	,"11234	"	,"千克	"	,"0	"	,"?	"	,"98,960	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"87089999	"	,"品目8701至8704所列其他车辆用未列名零、附件	"	,"1890	"	,"千克	"	,"0	"	,"?	"	,"37,800	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"87120081	"	,"16英寸及以下的未列名自行车	"	,"4	"	,"辆	"	,"90	"	,"千克	"	,"160	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"87120089	"	,"未列名自行车	"	,"426	"	,"辆	"	,"6480	"	,"千克	"	,"149,952	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"87131000	"	,"非机械驱动残疾人用车	"	,"843	"	,"辆	"	,"13065	"	,"千克	"	,"399,142	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"87149900	"	,"品目8711至8713其他车辆未列名零件、附件	"	,"2852	"	,"千克	"	,"0	"	,"?	"	,"21,379	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"87168000	"	,"未列名非机械驱动车辆	"	,"1310	"	,"辆	"	,"12135	"	,"千克	"	,"379,200	"	,
"202106	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"87169000	"	,"挂车及半挂车或其他非机械驱动车辆的零件	"	,"200	"	,"千克	"	,"0	"	,"?	"	,"200	"	,
"202106	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90041000	"	,"太阳镜	"	,"295	"	,"千克	"	,"3177	"	,"副	"	,"2,950	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90041000	"	,"太阳镜	"	,"4218	"	,"千克	"	,"33411	"	,"副	"	,"35,876	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90049090	"	,"未列名矫正视力、护目等用途的眼镜等物品	"	,"2804	"	,"千克	"	,"21078	"	,"副	"	,"33,832	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90058090	"	,"单筒望远镜、其他光学望远镜	"	,"1160	"	,"台	"	,"530	"	,"千克	"	,"55,912	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90069900	"	,"照相闪光灯装置的零件、附件	"	,"393	"	,"千克	"	,"0	"	,"?	"	,"1,650	"	,
"202108	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90089090	"	,"其他影像投影仪的零件、附件	"	,"126	"	,"千克	"	,"0	"	,"?	"	,"560	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90106000	"	,"银幕及其他投影屏幕	"	,"1600	"	,"个	"	,"730	"	,"千克	"	,"33,600	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90138010	"	,"放大镜	"	,"898	"	,"个	"	,"312	"	,"千克	"	,"8,095	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90138030	"	,"液晶显示板	"	,"696	"	,"个	"	,"1534	"	,"千克	"	,"24,360	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90139090	"	,"子目9013.80所列货品的零件、附件，编码9013.8030除外	"	,"1480	"	,"千克	"	,"0	"	,"?	"	,"199,800	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90171000	"	,"绘图台及绘图机	"	,"20	"	,"台	"	,"60	"	,"千克	"	,"5	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90172000	"	,"其他绘图、划线或数学计算器具	"	,"1	"	,"个	"	,"1	"	,"千克	"	,"10	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90173000	"	,"千分尺、卡尺及量规	"	,"400	"	,"个	"	,"95	"	,"千克	"	,"10,800	"	,
"202104	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90183900	"	,"其他针、导管、插管及类似品	"	,"3328	"	,"个	"	,"1164	"	,"千克	"	,"131,456	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90184990	"	,"牙科用未列名仪器及器具	"	,"1	"	,"台	"	,"1	"	,"千克	"	,"14	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90191010	"	,"按摩器具	"	,"10218	"	,"台	"	,"2195	"	,"千克	"	,"176,223	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90191010	"	,"按摩器具	"	,"90	"	,"台	"	,"1513	"	,"千克	"	,"58,856	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90191010	"	,"按摩器具	"	,"647	"	,"台	"	,"2594	"	,"千克	"	,"61,240	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90191010	"	,"按摩器具	"	,"25264	"	,"台	"	,"5210	"	,"千克	"	,"292,982	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90230090	"	,"其他专供示范（例如，教学或展览）而无其他用途的仪器、装置及模型	"	,"180	"	,"千克	"	,"0	"	,"?	"	,"9	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90269000	"	,"检测液体或气体变化量仪器及装置的零、附件	"	,"24	"	,"千克	"	,"0	"	,"?	"	,"9,898	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90318090	"	,"未列名测量或检验仪器、器具及机器	"	,"138	"	,"台	"	,"52	"	,"千克	"	,"4,205	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90318090	"	,"未列名测量或检验仪器、器具及机器	"	,"1	"	,"台	"	,"1	"	,"千克	"	,"1,339	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90321000	"	,"恒温器	"	,"200	"	,"台	"	,"100	"	,"千克	"	,"25	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90329000	"	,"自动调节或控制仪器及装置的零件及附件	"	,"52	"	,"千克	"	,"0	"	,"?	"	,"15,750	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90329000	"	,"自动调节或控制仪器及装置的零件及附件	"	,"76	"	,"千克	"	,"0	"	,"?	"	,"9,920	"	,
"202107	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90329000	"	,"自动调节或控制仪器及装置的零件及附件	"	,"33	"	,"千克	"	,"0	"	,"?	"	,"7,430	"	,
"202108	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90329000	"	,"自动调节或控制仪器及装置的零件及附件	"	,"93	"	,"千克	"	,"0	"	,"?	"	,"14,274	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90329000	"	,"自动调节或控制仪器及装置的零件及附件	"	,"249	"	,"千克	"	,"0	"	,"?	"	,"50,983	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"91051100	"	,"电动的闹钟	"	,"8392	"	,"只	"	,"1704	"	,"千克	"	,"109,454	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"91059190	"	,"未列名电动的钟	"	,"1	"	,"只	"	,"1	"	,"千克	"	,"13	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"91061000	"	,"考勤钟、时刻记录器	"	,"75	"	,"只	"	,"98	"	,"千克	"	,"3,000	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"91069000	"	,"其他测量、记录或指示时间间隔的装置	"	,"1	"	,"只	"	,"1	"	,"千克	"	,"10	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"91132000	"	,"贱金属表带及其零件，不论是否镀金或镀银	"	,"3296	"	,"千克	"	,"0	"	,"?	"	,"24,472	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"92029000	"	,"其他弦乐器	"	,"854	"	,"只	"	,"1108	"	,"千克	"	,"78,668	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"92059010	"	,"键盘管风琴；簧风琴等游离金属簧片键盘乐器	"	,"350	"	,"只	"	,"309	"	,"千克	"	,"77	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"92071000	"	,"通过电产生或扩大声音的键盘乐器	"	,"769	"	,"只	"	,"5300	"	,"千克	"	,"215,859	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"92079000	"	,"其他通过电产生或扩大声音的乐器	"	,"316	"	,"个	"	,"1589	"	,"千克	"	,"119,175	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"92089000	"	,"其他乐器；各种媒诱音响器、哨子、号角等	"	,"80	"	,"个	"	,"38	"	,"千克	"	,"6,400	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"92089000	"	,"其他乐器；各种媒诱音响器、哨子、号角等	"	,"120	"	,"个	"	,"210	"	,"千克	"	,"744	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"92099200	"	,"品目9202所列乐器的零件、附件	"	,"1600	"	,"千克	"	,"0	"	,"?	"	,"54,400	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"92099200	"	,"品目9202所列乐器的零件、附件	"	,"38	"	,"千克	"	,"0	"	,"?	"	,"350	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"92099400	"	,"品目9207所列乐器的零件、附件	"	,"101	"	,"千克	"	,"0	"	,"?	"	,"202	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94013000	"	,"可调高度的转动坐具	"	,"161	"	,"个	"	,"3091	"	,"千克	"	,"158,877	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94013000	"	,"可调高度的转动坐具	"	,"121	"	,"个	"	,"1405	"	,"千克	"	,"70,195	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94013000	"	,"可调高度的转动坐具	"	,"80	"	,"个	"	,"1107	"	,"千克	"	,"4,720	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94014090	"	,"其他能作床的两用椅，庭园坐具野营设备除外	"	,"48	"	,"个	"	,"1210	"	,"千克	"	,"199,650	"	,
"202107	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94014090	"	,"其他能作床的两用椅，庭园坐具野营设备除外	"	,"3	"	,"个	"	,"52	"	,"千克	"	,"6,240	"	,
"202103	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94016190	"	,"其他带软垫的木框架坐具	"	,"120	"	,"个	"	,"1800	"	,"千克	"	,"8,550	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94016190	"	,"其他带软垫的木框架坐具	"	,"122	"	,"个	"	,"3388	"	,"千克	"	,"399,506	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94016190	"	,"其他带软垫的木框架坐具	"	,"79	"	,"个	"	,"1029	"	,"千克	"	,"1,330	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94016190	"	,"其他带软垫的木框架坐具	"	,"98	"	,"个	"	,"3915	"	,"千克	"	,"212,335	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94016900	"	,"其他木框架坐具	"	,"60	"	,"个	"	,"720	"	,"千克	"	,"600	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94017110	"	,"皮革或再生皮革面的带软垫的金属框架坐具	"	,"1	"	,"个	"	,"25	"	,"千克	"	,"200	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94017190	"	,"其他带软垫的金属框架坐具	"	,"1195	"	,"个	"	,"18357	"	,"千克	"	,"1,193,592	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94017190	"	,"其他带软垫的金属框架坐具	"	,"130	"	,"个	"	,"679	"	,"千克	"	,"579	"	,
"202103	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94017190	"	,"其他带软垫的金属框架坐具	"	,"88	"	,"个	"	,"631	"	,"千克	"	,"15,144	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94017190	"	,"其他带软垫的金属框架坐具	"	,"103	"	,"个	"	,"1425	"	,"千克	"	,"81,129	"	,
"202106	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94017190	"	,"其他带软垫的金属框架坐具	"	,"23	"	,"个	"	,"420	"	,"千克	"	,"7,770	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94017190	"	,"其他带软垫的金属框架坐具	"	,"46	"	,"个	"	,"978	"	,"千克	"	,"428	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94017190	"	,"其他带软垫的金属框架坐具	"	,"344	"	,"个	"	,"3310	"	,"千克	"	,"153,005	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94017190	"	,"其他带软垫的金属框架坐具	"	,"27	"	,"个	"	,"999	"	,"千克	"	,"1,045	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94017900	"	,"其他金属框架坐具	"	,"198	"	,"个	"	,"1914	"	,"千克	"	,"205,020	"	,
"202104	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94017900	"	,"其他金属框架坐具	"	,"60	"	,"个	"	,"490	"	,"千克	"	,"79,800	"	,
"202107	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94017900	"	,"其他金属框架坐具	"	,"308	"	,"个	"	,"4167	"	,"千克	"	,"564,105	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94017900	"	,"其他金属框架坐具	"	,"1457	"	,"个	"	,"6946	"	,"千克	"	,"13,560	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94017900	"	,"其他金属框架坐具	"	,"27	"	,"个	"	,"681	"	,"千克	"	,"19,050	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94018090	"	,"其他坐具	"	,"688	"	,"个	"	,"760	"	,"千克	"	,"17,750	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94018090	"	,"其他坐具	"	,"80	"	,"个	"	,"640	"	,"千克	"	,"30,720	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94018090	"	,"其他坐具	"	,"1	"	,"个	"	,"16	"	,"千克	"	,"416	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94019019	"	,"其他机动车辆用坐具零件	"	,"2100	"	,"千克	"	,"0	"	,"?	"	,"2,520	"	,
"202103	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94019090	"	,"其他坐具零件	"	,"784	"	,"千克	"	,"0	"	,"?	"	,"14,112	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94019090	"	,"其他坐具零件	"	,"90	"	,"千克	"	,"0	"	,"?	"	,"14,877	"	,
"202107	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94019090	"	,"其他坐具零件	"	,"3786	"	,"千克	"	,"0	"	,"?	"	,"199,522	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94019090	"	,"其他坐具零件	"	,"432	"	,"千克	"	,"0	"	,"?	"	,"7,776	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94029000	"	,"其他医用家具及其零件	"	,"45	"	,"件	"	,"3730	"	,"千克	"	,"176,056	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94031000	"	,"办公室用金属家具	"	,"480	"	,"件	"	,"1400	"	,"千克	"	,"29,760	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94032000	"	,"其他金属家具	"	,"1984	"	,"件	"	,"16869	"	,"千克	"	,"1,028,194	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94032000	"	,"其他金属家具	"	,"1186	"	,"件	"	,"18693	"	,"千克	"	,"170,417	"	,
"202103	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94032000	"	,"其他金属家具	"	,"250	"	,"件	"	,"3126	"	,"千克	"	,"74,565	"	,
"202104	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94032000	"	,"其他金属家具	"	,"393	"	,"件	"	,"3327	"	,"千克	"	,"91,825	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94032000	"	,"其他金属家具	"	,"591	"	,"件	"	,"14184	"	,"千克	"	,"551,957	"	,
"202106	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94032000	"	,"其他金属家具	"	,"570	"	,"件	"	,"8027	"	,"千克	"	,"37,049	"	,
"202107	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94032000	"	,"其他金属家具	"	,"10	"	,"件	"	,"239	"	,"千克	"	,"28,202	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94032000	"	,"其他金属家具	"	,"679	"	,"件	"	,"9358	"	,"千克	"	,"229,275	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94032000	"	,"其他金属家具	"	,"1481	"	,"件	"	,"7430	"	,"千克	"	,"328,618	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94032000	"	,"其他金属家具	"	,"512	"	,"件	"	,"1186	"	,"千克	"	,"4,429	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94035099	"	,"其他卧室用木家具	"	,"87	"	,"件	"	,"1663	"	,"千克	"	,"31,597	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94036099	"	,"未列名木家具	"	,"1515	"	,"件	"	,"28198	"	,"千克	"	,"173,002	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94036099	"	,"未列名木家具	"	,"13	"	,"件	"	,"2434	"	,"千克	"	,"184,716	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94036099	"	,"未列名木家具	"	,"327	"	,"件	"	,"12288	"	,"千克	"	,"155,893	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94036099	"	,"未列名木家具	"	,"255	"	,"件	"	,"5782	"	,"千克	"	,"212,902	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94037000	"	,"塑料家具	"	,"1675	"	,"件	"	,"9068	"	,"千克	"	,"248,885	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94037000	"	,"塑料家具	"	,"176	"	,"件	"	,"6835	"	,"千克	"	,"199,845	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94038920	"	,"石制家具	"	,"6	"	,"件	"	,"150	"	,"千克	"	,"12,900	"	,
"202103	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94038920	"	,"石制家具	"	,"42	"	,"件	"	,"3036	"	,"千克	"	,"84,704	"	,
"202106	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94038920	"	,"石制家具	"	,"56	"	,"件	"	,"2788	"	,"千克	"	,"46,896	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94038920	"	,"石制家具	"	,"4	"	,"件	"	,"513	"	,"千克	"	,"5,118	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94038990	"	,"未列名材料制家具	"	,"198	"	,"件	"	,"17280	"	,"千克	"	,"397,440	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94038990	"	,"未列名材料制家具	"	,"106	"	,"件	"	,"5102	"	,"千克	"	,"254,031	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94039000	"	,"家具的零件	"	,"4595	"	,"千克	"	,"0	"	,"?	"	,"149,797	"	,
"202103	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94039000	"	,"家具的零件	"	,"2856	"	,"千克	"	,"0	"	,"?	"	,"55,692	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94039000	"	,"家具的零件	"	,"2479	"	,"千克	"	,"0	"	,"?	"	,"149,791	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94039000	"	,"家具的零件	"	,"5529	"	,"千克	"	,"0	"	,"?	"	,"96,138	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94039000	"	,"家具的零件	"	,"2086	"	,"千克	"	,"0	"	,"?	"	,"77,182	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94039000	"	,"家具的零件	"	,"2004	"	,"千克	"	,"0	"	,"?	"	,"116,945	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94041000	"	,"弹簧床垫	"	,"12	"	,"个	"	,"264	"	,"千克	"	,"8,448	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94049090	"	,"未列名寝具及类似用品	"	,"4320	"	,"千克	"	,"0	"	,"?	"	,"25,380	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94051000	"	,"枝形吊灯及天花板或墙壁上的电气照明装置	"	,"8260	"	,"个	"	,"27633	"	,"千克	"	,"2,094,519	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94051000	"	,"枝形吊灯及天花板或墙壁上的电气照明装置	"	,"1470	"	,"个	"	,"1747	"	,"千克	"	,"102,938	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94051000	"	,"枝形吊灯及天花板或墙壁上的电气照明装置	"	,"1497	"	,"个	"	,"5328	"	,"千克	"	,"356,663	"	,
"202106	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94051000	"	,"枝形吊灯及天花板或墙壁上的电气照明装置	"	,"2593	"	,"个	"	,"4438	"	,"千克	"	,"254,128	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94051000	"	,"枝形吊灯及天花板或墙壁上的电气照明装置	"	,"19806	"	,"个	"	,"44216	"	,"千克	"	,"2,517,969	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94051000	"	,"枝形吊灯及天花板或墙壁上的电气照明装置	"	,"8287	"	,"个	"	,"26307	"	,"千克	"	,"1,600,559	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94051000	"	,"枝形吊灯及天花板或墙壁上的电气照明装置	"	,"1262	"	,"个	"	,"3761	"	,"千克	"	,"207,530	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94052000	"	,"电气的台灯、床头灯或落地灯	"	,"8666	"	,"台	"	,"16068	"	,"千克	"	,"1,127,777	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94052000	"	,"电气的台灯、床头灯或落地灯	"	,"1640	"	,"台	"	,"5477	"	,"千克	"	,"534,935	"	,
"202104	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94052000	"	,"电气的台灯、床头灯或落地灯	"	,"2337	"	,"台	"	,"8694	"	,"千克	"	,"469,269	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94052000	"	,"电气的台灯、床头灯或落地灯	"	,"3405	"	,"台	"	,"6401	"	,"千克	"	,"311,887	"	,
"202106	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94052000	"	,"电气的台灯、床头灯或落地灯	"	,"1057	"	,"台	"	,"5586	"	,"千克	"	,"295,786	"	,
"202109	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94052000	"	,"电气的台灯、床头灯或落地灯	"	,"1310	"	,"台	"	,"4347	"	,"千克	"	,"310,313	"	,
"202110	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94052000	"	,"电气的台灯、床头灯或落地灯	"	,"5400	"	,"台	"	,"15921	"	,"千克	"	,"1,021,516	"	,
"202111	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94052000	"	,"电气的台灯、床头灯或落地灯	"	,"35229	"	,"台	"	,"104236	"	,"千克	"	,"4,884,184	"	,
"202112	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94052000	"	,"电气的台灯、床头灯或落地灯	"	,"4426	"	,"台	"	,"8012	"	,"千克	"	,"550,691	"	,
"202101	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94054090	"	,"未列名电灯及照明装置	"	,"4063	"	,"千克	"	,"0	"	,"?	"	,"146,752	"	,
"202102	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94054090	"	,"未列名电灯及照明装置	"	,"8965	"	,"千克	"	,"0	"	,"?	"	,"362,905	"	,
"202105	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94054090	"	,"未列名电灯及照明装置	"	,"2570	"	,"千克	"	,"0	"	,"?	"	,"163,663	"	,
"202106	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"94054090	"	,"未列名电灯及照明装置	"	,"621	"	,"千克	"	,"0	"	,"?	"	,"51,540	"	,
