,notice_date,effective_date,received_date,company,city,county,employees,layoff_closure,effective_year
2839,2018-09-24,2018-07-31,Ant Farm,Los Angeles,Los Angeles,,80.0,Closure Permanent,2018.0
2840,2018-09-30,2018-08-01,"BMA Car Wash, Inc.",Canoga Park,Los Angeles,,47.0,Closure Permanent,2018.0
2841,2018-09-27,2018-08-02,Pyramid Petaluma Management L.P.,Petaluma,Sonoma County,,89.0,Layoff Permanent,2018.0
2842,2018-09-30,2018-08-02,"Trinity Christian Center of Santa Ana, Inc.",Tustin,Orange County,,166.0,Layoff Permanent,2018.0
2843,2018-09-26,2018-08-03,National Steel and Shipbuilding Company,San Diego,San Diego County,,1493.0,Layoff Unknown at this time,2018.0
2844,2018-10-01,2018-08-03,DJO Global,Vista,San Diego County,,187.0,Layoff Permanent,2018.0
2845,2018-10-31,2018-08-07,Oxnard Lemon Company,Oxnard,Ventura County,,155.0,Layoff Permanent,2018.0
2846,2018-08-31,2018-08-09,"Genentech, Inc. and Genentech USA, Inc.",South San,San Mateo County,,223.0,Layoff Permanent,2018.0
2847,2018-10-07,2018-08-09,"Everyone Counts, Inc.",La Jolla,San Diego County,,18.0,Layoff Permanent,2018.0
2848,2018-11-09,2018-08-09,"Warner Media, LLC",Burbank,Los Angeles,,2.0,Layoff Permanent,2018.0
2849,2018-07-31,2018-08-10,"ISI Detention Contracting Group, Inc. dba Argyle",Orange,Orange County,,27.0,Closure Permanent,2018.0
2850,2018-10-03,2018-08-10,Apttus,San Mateo,San Mateo County,,65.0,Layoff Permanent,2018.0
2851,2018-10-07,2018-08-13,Kings Fish House Carlsbad,Carlsbad,San Diego County,,86.0,Closure Temporary,2018.0
2852,2018-10-12,2018-08-15,CODAN US Corporation,Santa Ana,Orange County,,98.0,Layoff Permanent,2018.0
2853,2018-09-03,2018-08-16,"MIDA Industries, Inc.",Fremont,Alameda County,,55.0,Layoff Unknown at this time,2018.0
2854,2018-10-15,2018-08-16,"AwesomenessTV Holdings, LLC",Santa Monica,Los Angeles,,98.0,Layoff Permanent,2018.0
2855,2018-10-15,2018-08-17,Archer Norris,Los Angeles,Los Angeles,,18.0,Closure Permanent,2018.0
2856,2018-10-15,2018-08-17,Archer Norris,Newport Beach,Orange County,,2.0,Closure Permanent,2018.0
2857,2018-10-15,2018-08-17,Archer Norris,San Francisco,San Francisco,,7.0,Closure Permanent,2018.0
2858,2018-10-15,2018-08-17,Archer Norris,Walnut Creek,Contra Costa,,97.0,Closure Permanent,2018.0
2859,2018-10-16,2018-08-17,Deluxe Entertainment Services Group Inc.,Burbank,Los Angeles,,22.0,Layoff Permanent,2018.0
2860,2018-10-16,2018-08-17,Deluxe Entertainment Services Group Inc.,Burbank,Los Angeles,,24.0,Layoff Permanent,2018.0
2861,2018-10-19,2018-08-20,AT&T,San Ramon,Contra Costa,,59.0,Layoff Permanent,2018.0
2862,2018-10-19,2018-08-20,"Global Cash Card, Inc.",Irvine,Orange County,,228.0,Layoff Permanent,2018.0
2863,2018-10-15,2018-08-21,Target,San Bernardino,San Bernardino,,108.0,Closure Permanent,2018.0
2864,2019-03-31,2018-08-21,"Peter Brasseler Holdings, LLC",Ventura,Ventura County,,56.0,Closure Permanent,2018.0
2865,2018-10-20,2018-08-21,"Jacobson Warehouse Company, Inc. dba XPO",Tracy,San Joaquin,,74.0,Closure Permanent,2018.0
2866,2018-10-19,2018-08-21,Mayfield Robotics,Redwood City,San Mateo County,,63.0,Closure Permanent,2018.0
2867,2018-11-16,2018-08-22,"Banc of California, N.A.",Santa Ana,Orange County,,4.0,Closure Permanent,2018.0
2868,2018-11-16,2018-08-22,"Banc of California, N.A.",Whittier,Los Angeles,,5.0,Closure Permanent,2018.0
2869,2018-10-20,2018-08-22,"Orchard Supply Company, LLC",Tracy,San Joaquin,,249.0,Closure Permanent,2018.0
2870,2018-10-20,2018-08-23,"Orchard Supply Company, LLC",Capitola,Santa Cruz,,52.0,Closure Permanent,2018.0
2871,2018-10-20,2018-08-23,"Orchard Supply Company, LLC",Chico,Butte County,,54.0,Closure Permanent,2018.0
2872,2018-10-20,2018-08-23,"Orchard Supply Company, LLC",Concord,Contra Costa,,50.0,Closure Permanent,2018.0
2873,2018-10-20,2018-08-23,"Orchard Supply Company, LLC",Goleta,Santa Barbara,,56.0,Closure Permanent,2018.0
2874,2018-10-20,2018-08-23,"Orchard Supply Company, LLC",La Crescenta,Los Angeles,,54.0,Closure Permanent,2018.0
2875,2018-10-20,2018-08-23,"Orchard Supply Company, LLC",Los Angeles,Los Angeles,,137.0,Closure Permanent,2018.0
2876,2018-10-20,2018-08-23,"Orchard Supply Company, LLC",Modesto,Stanislaus County,,59.0,Closure Permanent,2018.0
2877,2018-10-20,2018-08-23,"Orchard Supply Company, LLC",Mountain View,Santa Clara,,57.0,Closure Permanent,2018.0
2878,2018-10-20,2018-08-23,"Orchard Supply Company, LLC",Pasadena,Los Angeles,,125.0,Closure Permanent,2018.0
2879,2018-10-20,2018-08-23,"Orchard Supply Company, LLC",San Jose,Santa Clara,,406.0,Closure Permanent,2018.0
2880,2018-10-20,2018-08-23,"Orchard Supply Company, LLC",San Leandro,Alameda County,,57.0,Closure Permanent,2018.0
2881,2018-10-20,2018-08-23,"Orchard Supply Company, LLC",San Rafael,Marin County,,50.0,Closure Permanent,2018.0
2882,2018-10-20,2018-08-23,"Orchard Supply Company, LLC",Thousand Oaks,Ventura County,,57.0,Closure Permanent,2018.0
2883,2018-10-20,2018-08-23,"Orchard Supply Company, LLC",Torrance,Los Angeles,,52.0,Closure Permanent,2018.0
2884,2018-08-22,2018-08-24,Symantec Corporation,Mountain View,Santa Clara,,20.0,Layoff Permanent,2018.0
2885,2018-09-10,2018-08-27,"Cavium, Inc.",San Jose,Santa Clara,,41.0,Layoff Permanent,2018.0
2886,2018-10-21,2018-08-28,Silgan Containers,Modesto,Stanislaus County,,86.0,Layoff Temporary,2018.0
2887,2018-10-21,2018-08-28,Silgan Containers,Modesto,Stanislaus County,,95.0,Layoff Temporary,2018.0
2888,2018-10-22,2018-08-28,Silgan Containers,Riverbank,Stanislaus County,,157.0,Layoff Temporary,2018.0
2889,2018-10-19,2018-08-28,Menzies Aviation,San Francisco,San Francisco,,172.0,Layoff Permanent,2018.0
2890,2018-12-01,2018-08-28,Novanta,San Jose,Santa Clara,,42.0,Layoff Permanent,2018.0
2891,2018-11-25,2018-08-29,Kmart Corporation,Clovis,Fresno County,,64.0,Closure Permanent,2018.0
2892,2018-11-25,2018-08-29,Kmart Corporation,Los Angeles,Los Angeles,,120.0,Closure Permanent,2018.0
2893,2018-11-25,2018-08-29,Kmart Corporation,Antioch,Contra Costa,,68.0,Closure Permanent,2018.0
2894,2018-08-31,2018-08-31,California Medical Business Services,Arcadia,Los Angeles,,59.0,Closure Permanent,2018.0
2895,2018-09-21,2018-08-31,"Golden State Overnight Delivery Service, Inc.",Santa Fe,Los Angeles,,74.0,Layoff Permanent,2018.0
2896,2018-09-28,2018-08-31,"Golden State Overnight Delivery Service, Inc.",Ontario,San Bernardino,,84.0,Layoff Permanent,2018.0
2897,2018-10-22,2018-08-31,Silgan Containers,Modesto,Stanislaus County,,62.0,Layoff Temporary,2018.0
2898,2018-10-30,2018-08-31,Allstate Insurance Company,San Diego,San Diego County,,58.0,Closure Permanent,2018.0
2899,2018-10-30,2018-08-31,"Rainbow Disposal Co., Inc.",Huntington,Orange County,,71.0,Layoff Permanent,2018.0
2900,2018-10-31,2018-08-31,"InterContinental Hotels Group Resources, Inc.",San Francisco,San Francisco,,186.0,Layoff Permanent,2018.0
2901,2018-10-03,2018-09-04,"Golden State Overnight Delivery Service, Inc.",San Diego,San Diego County,,52.0,Layoff Permanent,2018.0
2902,2018-12-15,2018-09-04,ThredUp Inc.,San Leandro,Alameda County,,118.0,Closure Permanent,2018.0
2903,2018-09-04,2018-09-06,Adventist Health St. Helena,Saint Helena,Napa County,,5.0,Layoff Permanent,2018.0
2904,2018-10-30,2018-09-06,"Renovate America, Inc.",San Diego,San Diego County,,83.0,Layoff Permanent,2018.0
2905,2018-12-31,2018-09-06,Extreme Logistics Solutions Inc.,Victorville,San Bernardino,,56.0,Closure Permanent,2018.0
2906,2018-09-13,2018-09-06,"Carbine, LLC",Aliso Viejo,Orange County,,47.0,Layoff Unknown at this time,2018.0
2907,2018-11-05,2018-09-06,Peninsula Packaging,Hollister,San Benito County,,156.0,Closure Permanent,2018.0
2908,2018-09-04,2018-09-07,Meta Company,San Mateo,San Mateo County,,88.0,Layoff Temporary,2018.0
2909,2018-11-08,2018-09-07,Brinderson,Martinez,Contra Costa,,98.0,Layoff Permanent,2018.0
2910,2018-11-12,2018-09-07,Silgan Containers,Sacramento,Sacramento,,49.0,Layoff Temporary,2018.0
2911,2018-11-09,2018-09-11,"Super Rx, Inc.",Encinitas,San Diego County,,11.0,Closure Permanent,2018.0
2912,2018-11-09,2018-09-11,"Super Rx, Inc.",Fullerton,Orange County,,12.0,Closure Permanent,2018.0
2913,2018-11-09,2018-09-11,"Super Rx, Inc.",Palm Springs,Riverside County,,40.0,Closure Permanent,2018.0
2914,2018-11-09,2018-09-11,"Super Rx, Inc.",San Bernardino,San Bernardino,,35.0,Closure Permanent,2018.0
2915,2018-07-02,2018-09-13,Credit.org/Springboard Solutions,Riverside,Riverside County,,214.0,Closure Permanent,2018.0
2916,2018-12-09,2018-09-13,Kmart Corporation,Pinole,Contra Costa,,67.0,Closure Permanent,2018.0
2917,2018-11-04,2018-09-13,Savers,Milpitas,Santa Clara,,54.0,Closure Permanent,2018.0
2918,2018-11-16,2018-09-13,CoreLogic,Los Angeles,Los Angeles,,60.0,Closure Permanent,2018.0
2919,2018-12-14,2018-09-17,"Conduent Education Services, LLC",Long Beach,Los Angeles,,20.0,Layoff Permanent,2018.0
2920,2019-03-15,2018-09-18,CentralSquare Technologies,San Diego,San Diego County,,144.0,Closure Permanent,2018.0
2921,2018-10-03,2018-09-19,"Golden State Overnight Delivery Service, Inc.",Santa Clarita,Los Angeles,,67.0,Layoff Permanent,2018.0
2922,2018-11-13,2018-09-19,"Addepar, Inc.",Mountain View,Santa Clara,,20.0,Layoff Permanent,2018.0
2923,2019-03-19,2018-09-19,Masonite Corporation,Stockton,San Joaquin,,131.0,Closure Permanent,2018.0
2924,2018-09-30,2018-09-19,"VeriFone, Inc.",San Jose,Santa Clara,,69.0,Layoff Permanent,2018.0
2925,2018-11-20,2018-09-19,Qualcomm Incorporated,San Diego,San Diego County,,94.0,Layoff Unknown at this time,2018.0
2926,2018-12-31,2018-09-19,"Entegris, Inc.",San Diego,San Diego County,,16.0,Closure Permanent,2018.0
2927,2018-12-31,2018-09-19,"Hollar, Inc.",Commerce,Los Angeles,,23.0,Layoff Permanent,2018.0
2928,2018-09-14,2018-09-20,"Vital Therapies, Inc.",San Diego,San Diego County,,83.0,Layoff Permanent,2018.0
2929,2018-11-20,2018-09-20,Color Spot Nurseries,Carson,Los Angeles,,52.0,Closure Permanent,2018.0
2930,2018-04-01,2018-09-21,Adventist Health Bakersfield,Bakersfield,Kern County,,174.0,Layoff Permanent,2018.0
2931,2018-11-19,2018-09-24,Jabil Inc.,Fremont,Alameda County,,343.0,Closure Temporary,2018.0
2932,2018-11-19,2018-09-24,Jabil Inc.,Livermore,Alameda County,,92.0,Closure Temporary,2018.0
2933,2019-01-15,2018-09-26,"Jackpot Harvesting Company, Inc.",Gonzales,Monterey County,,256.0,Closure Permanent,2018.0
2934,2018-06-22,2018-10-01,Wells Fargo,Rancho,San Bernardino,,86.0,Closure Unknown at this time,2018.0
2935,2018-11-29,2018-10-01,Aerojet Rocketdyne,Rancho Cordova,Sacramento,,120.0,Layoff Permanent,2018.0
2936,2018-11-30,2018-10-01,"American Career College, Inc. - Lynwood",Lynwood,Los Angeles,,11.0,Closure Permanent,2018.0
2937,2018-11-30,2018-10-01,"IAP Worldwide Services, Inc.",Mcclellan,Sacramento,,8.0,Layoff Permanent,2018.0
2938,2018-12-28,2018-10-01,"Conduent Education Services, LLC",Long Beach,Los Angeles,,18.0,Layoff Permanent,2018.0
2939,2018-11-26,2018-10-01,"Century Blinds, Inc.",Corona,Riverside County,,59.0,Closure Permanent,2018.0
2940,2018-11-30,2018-10-02,Twin Arbors Athletic Club,Lodi,San Joaquin,,143.0,Closure Permanent,2018.0
2941,2018-12-02,2018-10-02,Healthy Living Network,Newark,Alameda County,,128.0,Closure Permanent,2018.0
2942,2019-03-29,2018-10-02,"Alpine Electronics of America, Inc.",Torrance,Los Angeles,,72.0,Layoff Unknown at this time,2018.0
2943,2019-03-29,2018-10-02,"Alpine Electronics Research of America, Inc.",Torrance,Los Angeles,,56.0,Layoff Unknown at this time,2018.0
2944,2018-10-05,2018-10-03,New Avon LLC,Pasadena,Los Angeles,,77.0,Closure Permanent,2018.0
2945,2018-11-06,2018-10-03,Pyramid Building Maintenance Company DBA,Santa Clara,Santa Clara,,11.0,Closure Permanent,2018.0
2946,2018-11-30,2018-10-03,State Farm Mutual Automobile Insurance,Roseville,Placer County,,78.0,Closure Permanent,2018.0
2947,2018-11-30,2018-10-03,State Farm Mutual Automobile Insurance,Vallejo,Solano County,,77.0,Closure Permanent,2018.0
2948,2018-11-30,2018-10-03,State Farm Mutual Automobile Insurance,Westlake Village,Ventura County,,69.0,Closure Permanent,2018.0
2949,2018-12-06,2018-10-03,Brinderson,Carson,Los Angeles,,110.0,Layoff Permanent,2018.0
2950,2018-12-06,2018-10-03,Brinderson,Wilmington,Los Angeles,,115.0,Layoff Permanent,2018.0
2951,2018-10-30,2018-10-03,Adventist Health Bakersfield,Bakersfield,Kern County,,20.0,Layoff Permanent,2018.0
2952,2018-12-03,2018-10-04,Bayer US LLC,Berkeley,Alameda County,,227.0,Layoff Permanent,2018.0
2953,2018-09-13,2018-10-11,"NC Interactive, LLC",Aliso Viejo,Orange County,,52.0,Layoff Unknown at this time,2018.0
2954,2018-04-07,2018-10-15,Concentra Inc.,Valencia,Los Angeles,,182.0,Layoff Permanent,2018.0
2955,2018-11-30,2018-10-15,"Nestle USA, Inc.",Bakersfield,Kern County,,769.0,Closure Temporary,2018.0
2956,2018-11-30,2018-10-15,"Nestle USA, Inc.",Tulare,Tulare County,,273.0,Closure Temporary,2018.0
2957,2018-12-03,2018-10-15,Urban Fulfillment Services,Westlake Village,Ventura County,,85.0,Closure Permanent,2018.0
2958,2018-12-09,2018-10-15,"Total Airport Services, LLC",El Segundo,Los Angeles,,111.0,Closure Permanent,2018.0
2959,2018-12-31,2018-10-15,Crispin Porter Bogusky LLC,Santa Monica,Los Angeles,,13.0,Closure Permanent,2018.0
2960,2018-12-03,2018-10-16,Kaiser Foundation Hospitals/Health Plan,Downey,Los Angeles,,69.0,Closure Permanent,2018.0
2961,2018-10-12,2018-10-16,"CareFusion Resources, LLC",San Diego,San Diego County,,102.0,Layoff Permanent,2018.0
2962,2018-12-10,2018-10-16,Kaiser Foundation Hospitals,Corona,Riverside County,,14.0,Layoff Permanent,2018.0
2963,2018-12-10,2018-10-16,Kaiser Foundation Hospitals,Oakland,Alameda County,,10.0,Layoff Permanent,2018.0
2964,2018-12-10,2018-10-16,Kaiser Foundation Hospitals,Pasadena,Los Angeles,,15.0,Layoff Permanent,2018.0
2965,2018-12-10,2018-10-16,Kaiser Foundation Hospitals,Pleasanton,Alameda County,,49.0,Layoff Permanent,2018.0
2966,2018-12-10,2018-10-16,Kaiser Foundation Hospitals,Walnut Creek,Contra Costa,,5.0,Layoff Permanent,2018.0
2967,2018-12-10,2018-10-16,"TDG Operations, LLC",Los Angeles,Los Angeles,,60.0,Closure Permanent,2018.0
2968,2018-12-13,2018-10-16,Brinderson,Rodeo,Contra Costa,,99.0,Layoff Permanent,2018.0
2969,2018-12-26,2018-10-16,"Providence Industries, LLC",Long Beach,Los Angeles,,96.0,Closure Temporary,2018.0
2970,2018-12-04,2018-10-17,Boardriders,Mira Loma,Riverside County,,270.0,Layoff Temporary,2018.0
2971,2018-12-31,2018-10-17,"Warner Media, LLC",Burbank,Los Angeles,,1.0,Layoff Unknown at this time,2018.0
2972,2018-12-24,2018-10-17,"MD2 Industries, LLC",Long Beach,Los Angeles,,158.0,Closure Temporary,2018.0
2973,2018-12-26,2018-10-18,"West Coast Warehouse, Inc.",Fontana,San Bernardino,,18.0,Closure Permanent,2018.0
2974,2019-04-01,2018-10-19,Los Amigos Harvesting,Watsonville,Santa Cruz,,175.0,Closure Permanent,2018.0
2975,2018-12-31,2018-10-19,Kmart Corporation,Delano,Kern County,,68.0,Closure Permanent,2018.0
2976,2018-12-31,2018-10-19,Kmart Corporation,Lemoore,Kings County,,83.0,Closure Permanent,2018.0
2977,2018-12-31,2018-10-19,Kmart Corporation,Modesto,Stanislaus County,,62.0,Closure Permanent,2018.0
2978,2018-12-31,2018-10-19,Kmart Corporation,Ontario,San Bernardino,,59.0,Closure Permanent,2018.0
2979,2018-12-31,2018-10-19,Kmart Corporation,Placerville,El Dorado County,,55.0,Closure Permanent,2018.0
2980,2018-12-31,2018-10-19,Kmart Corporation,Riverside,Riverside County,,93.0,Closure Permanent,2018.0
2981,2018-12-31,2018-10-19,Kmart Corporation,Visalia,Tulare County,,64.0,Closure Permanent,2018.0
2982,2018-12-16,2018-10-19,Metal Partners International,Bakersfield,Kern County,,9.0,Closure Permanent,2018.0
2983,2018-12-31,2018-10-19,CTC myCFO,Palo Alto,Santa Clara,,51.0,Layoff Permanent,2018.0
2984,2018-12-18,2018-10-19,Adventist Health Tehachapi Valley,Tehachapi,Kern County,,1.0,Layoff Permanent,2018.0
2985,2018-12-20,2018-10-19,Jabil Inc.,San Jose,Santa Clara,,220.0,Closure Temporary,2018.0
2986,2018-12-21,2018-10-19,Jabil Inc.,Chula Vista,San Diego County,,99.0,Closure Temporary,2018.0
2987,2018-12-31,2018-10-19,Raytheon Company,Fort Irwin,San Bernardino,,57.0,Closure Permanent,2018.0
2988,2018-12-31,2018-10-22,"Sears, Roebuck and Co.",Bakersfield,Kern County,,106.0,Closure Permanent,2018.0
2989,2018-12-31,2018-10-22,"Sears, Roebuck and Co.",CERRITOS,Los Angeles,,101.0,Closure Permanent,2018.0
2990,2018-12-31,2018-10-22,"Sears, Roebuck and Co.",Costa Mesa,Orange County,,19.0,Closure Permanent,2018.0
2991,2018-12-31,2018-10-22,"Sears, Roebuck and Co.",Costa Mesa,Orange County,,106.0,Closure Permanent,2018.0
2992,2018-12-31,2018-10-22,"Sears, Roebuck and Co.",Montebello,Los Angeles,,79.0,Closure Permanent,2018.0
2993,2018-12-31,2018-10-22,"Sears, Roebuck and Co.",Sacramento,Sacramento,,5.0,Closure Permanent,2018.0
2994,2018-12-31,2018-10-22,"Sears, Roebuck and Co.",Sacramento,Sacramento,,80.0,Closure Permanent,2018.0
2995,2018-12-31,2018-10-23,"Sears, Roebuck and Co.",CERRITOS,Los Angeles,,19.0,Closure Permanent,2018.0
2996,2018-12-31,2018-10-23,"Sears, Roebuck and Co.",El Centro,Imperial County,,10.0,Closure Permanent,2018.0
2997,2018-12-31,2018-10-23,"Sears, Roebuck and Co.",El Centro,Imperial County,,57.0,Closure Permanent,2018.0
2998,2018-12-31,2018-10-23,"Sears, Roebuck and Co.",Merced,Merced County,,11.0,Closure Permanent,2018.0
2999,2018-12-31,2018-10-23,"Sears, Roebuck and Co.",Merced,Merced County,,48.0,Closure Permanent,2018.0
3000,2018-12-31,2018-10-23,"Sears, Roebuck and Co.",Modesto,Stanislaus County,,18.0,Closure Permanent,2018.0
3001,2018-12-31,2018-10-23,"Sears, Roebuck and Co.",Modesto,Stanislaus County,,68.0,Closure Permanent,2018.0
3002,2018-08-02,2018-10-24,JCPenney,Buena Park,Orange County,,278.0,Closure Permanent,2018.0
3003,2018-12-21,2018-10-24,Bon Appetit,San Francisco,San Francisco,,91.0,Closure Permanent,2018.0
3004,2018-12-21,2018-10-24,Jabil Inc.,San Jose,Santa Clara,,562.0,Closure Temporary,2018.0
3005,2018-12-26,2018-10-24,Jabil Inc.,San Jose,Santa Clara,,289.0,Closure Temporary,2018.0
3006,2018-12-19,2018-10-24,"Super Deluxe, LLC",Los Angeles,Los Angeles,,103.0,Closure Permanent,2018.0
3007,2018-10-26,2018-10-24,"DigiCert, Inc.",Mountain View,Santa Clara,,73.0,Layoff Permanent,2018.0
3008,2019-01-04,2018-10-24,Jack in the Box Inc.,San Diego,San Diego County,,66.0,Layoff Permanent,2018.0
3009,2018-11-06,2018-10-25,"Graystone Public Affairs, LLC",Corona,Riverside County,,55.0,Closure Permanent,2018.0
3010,2018-11-06,2018-10-25,"Graystone Public Affairs, LLC",Torrance,Los Angeles,,80.0,Closure Permanent,2018.0
3011,2018-10-23,2018-10-25,ARM Inc.,San Jose,Santa Clara,,70.0,Layoff Unknown at this time,2018.0
3012,2018-12-31,2018-10-25,National General Management Corp.,Van Nuys,Los Angeles,,54.0,Closure Permanent,2018.0
3013,2017-01-31,2018-10-26,Novartis Pharmaceuticals Corporation,San Carlos,San Mateo County,,75.0,Layoff Permanent,2018.0
3014,2018-12-17,2018-10-26,La Jolla Pharmaceutical Company,San Diego,San Diego County,,166.0,Layoff Permanent,2018.0
3015,2018-12-28,2018-10-26,"Bottling Group, LLC",Buena Park,Orange County,,95.0,Closure Permanent,2018.0
3016,2018-12-31,2018-10-26,PVH Neckwear Inc.,Los Angeles,Los Angeles,,94.0,Closure Permanent,2018.0
3017,2018-04-30,2018-10-29,"Veritas Technologies, LLC",Mountain View,Santa Clara,,121.0,Layoff Permanent,2018.0
3018,2018-11-06,2018-10-29,"Western Digital Technology, Inc.",Irvine,Orange County,,51.0,Layoff Permanent,2018.0
3019,2018-11-06,2018-10-29,"Western Digital Technology, Inc.",San Jose,Santa Clara,,66.0,Closure Permanent,2018.0
3020,2018-12-30,2018-10-29,"Stockton Spaghetti Restaurant, Inc. dba The Old",Stockton,San Joaquin,,51.0,Closure Permanent,2018.0
3021,2018-12-31,2018-10-29,"Mexicali, Inc.",Bakersfield,Kern County,,55.0,Closure Permanent,2018.0
3022,2019-01-25,2018-10-29,"Conduent Education Services, LLC",Long Beach,Los Angeles,,9.0,Layoff Permanent,2018.0
3023,2019-01-02,2018-10-30,Phils BBQ,San Diego,San Diego County,,118.0,Closure Temporary,2018.0
3024,2019-01-04,2018-10-30,Levys,Inglewood,Los Angeles,,272.0,Closure Permanent,2018.0
3025,2018-12-26,2018-10-30,Davis Wire Corporation,Irwindale,Los Angeles,,109.0,Closure Temporary,2018.0
3026,2018-12-31,2018-10-30,"Burke Industries (Delaware), Inc.",San Jose,Santa Clara,,61.0,Layoff Permanent,2018.0
3027,2018-12-26,2018-10-31,"Thermal Structures, Inc.",Corona,Riverside County,,1.0,Closure Temporary,2018.0
3028,2018-10-26,2018-10-31,"Zacky & Sons Poultry, LLC",Fresno,Fresno County,,323.0,Closure Unknown at this time,2018.0
3029,2018-10-26,2018-10-31,"Zacky & Sons Poultry, LLC",Stockton,San Joaquin,,142.0,Closure Unknown at this time,2018.0
3030,2018-12-12,2018-10-31,Symantec Corporation,Mountain View,Santa Clara,,19.0,Layoff Permanent,2018.0
3031,2018-12-31,2018-10-31,Keter Environmental Services,Encino,Los Angeles,,4.0,Closure Permanent,2018.0
3032,2018-12-31,2018-10-31,Symbotic LLC,Oceanside,San Diego County,,48.0,Closure Permanent,2018.0
3033,2019-01-02,2018-10-31,Cavium LLC,Irvine,Orange County,,36.0,Layoff Permanent,2018.0
3034,2019-01-02,2018-10-31,Cavium LLC,Roseville,Placer County,,13.0,Layoff Permanent,2018.0
3035,2019-01-02,2018-10-31,Cavium LLC,San Jose,Santa Clara,,17.0,Layoff Permanent,2018.0
3036,2019-01-02,2018-10-31,Cavium LLC,Santa Clara,Santa Clara,,7.0,Layoff Permanent,2018.0
3037,2019-01-02,2018-10-31,Marvell Semiconductor Inc.,Santa Clara,Santa Clara,,11.0,Layoff Permanent,2018.0
3038,2018-12-31,2018-10-31,"Ahtna Support & Training Services, LLC",Fort Irwin,San Bernardino,,53.0,Layoff Permanent,2018.0
3039,2019-01-02,2018-10-31,Raytheon,Los Angeles,Los Angeles,,21.0,Closure Permanent,2018.0
