y1_statefips,y1_countyfips,y2_statefips,y2_countyfips,y2_state,y2_countyname,n1,n2,agi
47,077,98,000,TN,Henderson County Total Migration-Foreign,-1,-1,-1
47,077,47,077,TN,Henderson County Non-migrants,9309,20980,437115
47,077,47,113,TN,Madison County,76,141,1996
47,077,47,039,TN,Decatur County,63,128,1054
47,077,47,017,TN,Carroll County,40,70,872
47,077,47,023,TN,Chester County,30,60,741
47,077,58,000,SS,Other flows - Same State,124,228,3738
47,077,59,000,DS,Other flows - Different State,90,166,5172
47,077,59,001,DS,Other flows - Northeast,-1,-1,-1
47,077,59,003,DS,Other flows - Midwest,32,56,718
47,077,59,005,DS,Other flows - South,58,110,4454
47,077,59,007,DS,Other flows - West,-1,-1,-1
47,077,57,009,FR,Foreign - Other flows,-1,-1,-1
47,079,96,000,TN,Henry County Total Migration-US and Foreign,519,986,18830
47,079,97,000,TN,Henry County Total Migration-US,519,986,18830
47,079,97,001,TN,Henry County Total Migration-Same State,259,471,7779
47,079,97,003,TN,Henry County Total Migration-Different State,260,515,11051
47,079,98,000,TN,Henry County Total Migration-Foreign,-1,-1,-1
47,079,47,079,TN,Henry County Non-migrants,11107,23736,543358
47,079,21,035,KY,Calloway County,46,77,1230
47,079,47,017,TN,Carroll County,46,105,1261
47,079,47,005,TN,Benton County,26,49,752
47,079,47,183,TN,Weakley County,21,40,583
47,079,58,000,SS,Other flows - Same State,166,277,5183
47,079,59,000,DS,Other flows - Different State,214,438,9820
47,079,59,001,DS,Other flows - Northeast,-1,-1,-1
47,079,59,003,DS,Other flows - Midwest,51,113,1643
47,079,59,005,DS,Other flows - South,128,266,6899
47,079,59,007,DS,Other flows - West,35,59,1278
47,079,57,009,FR,Foreign - Other flows,-1,-1,-1
47,081,96,000,TN,Hickman County Total Migration-US and Foreign,434,902,13312
47,081,97,000,TN,Hickman County Total Migration-US,434,902,13312
47,081,97,001,TN,Hickman County Total Migration-Same State,368,771,11432
47,081,97,003,TN,Hickman County Total Migration-Different State,66,131,1880
47,081,47,081,TN,Hickman County Non-migrants,7205,16171,323875
47,081,47,043,TN,Dickson County,140,308,4057
47,081,47,187,TN,Williamson County,46,117,1827
47,081,47,037,TN,Davidson County,42,62,1264
47,081,47,119,TN,Maury County,29,61,1057
47,081,47,149,TN,Rutherford County,23,32,738
47,081,58,000,SS,Other flows - Same State,88,191,2489
47,081,59,000,DS,Other flows - Different State,66,131,1880
47,081,59,001,DS,Other flows - Northeast,-1,-1,-1
47,081,59,003,DS,Other flows - Midwest,-1,-1,-1
47,081,59,005,DS,Other flows - South,66,131,1880
47,081,59,007,DS,Other flows - West,-1,-1,-1
47,083,96,000,TN,Houston County Total Migration-US and Foreign,154,325,5891
47,083,97,000,TN,Houston County Total Migration-US,154,325,5891
47,083,97,001,TN,Houston County Total Migration-Same State,130,271,5278
47,083,97,003,TN,Houston County Total Migration-Different State,24,54,614
47,083,47,083,TN,Houston County Non-migrants,2645,5944,118870
47,083,47,125,TN,Montgomery County,44,81,2394
47,083,47,161,TN,Stewart County,24,59,999
47,083,58,000,SS,Other flows - Same State,62,131,1884
47,083,59,000,DS,Other flows - Different State,24,54,614
47,083,59,001,DS,Other flows - Northeast,-1,-1,-1
47,083,59,003,DS,Other flows - Midwest,-1,-1,-1
47,083,59,005,DS,Other flows - South,24,54,614
47,083,59,007,DS,Other flows - West,-1,-1,-1
47,085,96,000,TN,Humphreys County Total Migration-US and Foreign,283,541,9287
47,085,97,000,TN,Humphreys County Total Migration-US,283,541,9287
47,085,97,001,TN,Humphreys County Total Migration-Same State,202,385,6880
47,085,97,003,TN,Humphreys County Total Migration-Different State,81,156,2407
47,085,98,000,TN,Humphreys County Total Migration-Foreign,-1,-1,-1
47,085,47,085,TN,Humphreys County Non-migrants,6319,13970,324112
47,085,47,043,TN,Dickson County,54,106,2089
47,085,47,005,TN,Benton County,25,54,732
47,085,58,000,SS,Other flows - Same State,123,225,4059
47,085,59,000,DS,Other flows - Different State,81,156,2407
47,085,59,001,DS,Other flows - Northeast,-1,-1,-1
47,085,59,003,DS,Other flows - Midwest,24,45,544
47,085,59,005,DS,Other flows - South,57,111,1863
47,085,59,007,DS,Other flows - West,-1,-1,-1
47,085,57,009,FR,Foreign - Other flows,-1,-1,-1
47,087,96,000,TN,Jackson County Total Migration-US and Foreign,201,403,5529
47,087,97,000,TN,Jackson County Total Migration-US,201,403,5529
47,087,97,001,TN,Jackson County Total Migration-Same State,173,353,4805
47,087,97,003,TN,Jackson County Total Migration-Different State,28,50,724
47,087,98,000,TN,Jackson County Total Migration-Foreign,-1,-1,-1
47,087,47,087,TN,Jackson County Non-migrants,3457,7505,136099
47,087,47,141,TN,Putnam County,95,183,2661
47,087,58,000,SS,Other flows - Same State,78,170,2144
47,087,59,000,DS,Other flows - Different State,28,50,724
47,087,59,001,DS,Other flows - Northeast,-1,-1,-1
47,087,59,003,DS,Other flows - Midwest,-1,-1,-1
47,087,59,005,DS,Other flows - South,28,50,724
47,087,59,007,DS,Other flows - West,-1,-1,-1
47,087,57,009,FR,Foreign - Other flows,-1,-1,-1
47,089,96,000,TN,Jefferson County Total Migration-US and Foreign,1131,2231,32437
47,089,97,000,TN,Jefferson County Total Migration-US,1131,2231,32437
47,089,97,001,TN,Jefferson County Total Migration-Same State,868,1730,25203
47,089,97,003,TN,Jefferson County Total Migration-Different State,263,501,7234
47,089,98,000,TN,Jefferson County Total Migration-Foreign,-1,-1,-1
47,089,47,089,TN,Jefferson County Non-migrants,16782,37414,817659
47,089,47,093,TN,Knox County,213,410,7045
47,089,47,063,TN,Hamblen County,212,462,5410
47,089,47,155,TN,Sevier County,162,308,4351
47,089,47,029,TN,Cocke County,58,126,2084
47,089,47,057,TN,Grainger County,33,57,915
47,089,47,009,TN,Blount County,23,43,711
47,089,58,000,SS,Other flows - Same State,167,324,4687
47,089,59,000,DS,Other flows - Different State,263,501,7234
47,089,59,001,DS,Other flows - Northeast,-1,-1,-1
47,089,59,003,DS,Other flows - Midwest,47,87,1055
47,089,59,005,DS,Other flows - South,181,353,5055
47,089,59,007,DS,Other flows - West,35,61,1125
47,089,57,009,FR,Foreign - Other flows,-1,-1,-1
47,091,96,000,TN,Johnson County Total Migration-US and Foreign,166,332,5653
47,091,97,000,TN,Johnson County Total Migration-US,166,332,5653
47,091,97,001,TN,Johnson County Total Migration-Same State,82,151,3419
47,091,97,003,TN,Johnson County Total Migration-Different State,84,181,2234
47,091,47,091,TN,Johnson County Non-migrants,5133,11077,222608
47,091,47,019,TN,Carter County,32,63,1333
47,091,58,000,SS,Other flows - Same State,50,88,2086
47,091,59,000,DS,Other flows - Different State,84,181,2234
47,091,59,001,DS,Other flows - Northeast,-1,-1,-1
47,091,59,003,DS,Other flows - Midwest,-1,-1,-1
47,091,59,005,DS,Other flows - South,84,181,2234
47,091,59,007,DS,Other flows - West,-1,-1,-1
47,093,96,000,TN,Knox County Total Migration-US and Foreign,7564,13559,362199
47,093,97,000,TN,Knox County Total Migration-US,7508,13449,358257
47,093,97,001,TN,Knox County Total Migration-Same State,4002,7347,167266
47,093,97,003,TN,Knox County Total Migration-Different State,3506,6102,190990
47,093,98,000,TN,Knox County Total Migration-Foreign,56,110,3942
47,093,47,093,TN,Knox County Non-migrants,159295,338442,11990495
47,093,47,009,TN,Blount County,630,1209,26022
47,093,47,001,TN,Anderson County,588,1112,19071
47,093,47,155,TN,Sevier County,361,681,13079
47,093,47,105,TN,Loudon County,349,673,24404
47,093,47,037,TN,Davidson County,279,373,9922
47,093,47,089,TN,Jefferson County,183,365,6668
47,093,47,173,TN,Union County,180,423,5154
47,093,47,145,TN,Roane County,165,317,7122
47,093,47,065,TN,Hamilton County,149,246,7596
47,093,47,157,TN,Shelby County,91,141,3779
47,093,47,149,TN,Rutherford County,83,140,2906
47,093,47,063,TN,Hamblen County,74,133,2290
47,093,47,179,TN,Washington County,65,102,2512
47,093,13,089,GA,DeKalb County,64,106,3058
47,093,47,013,TN,Campbell County,63,128,1896
47,093,47,057,TN,Grainger County,62,129,2042
47,093,47,163,TN,Sullivan County,59,93,2530
47,093,47,187,TN,Williamson County,59,99,4289
47,093,13,121,GA,Fulton County,57,85,4138
47,093,57,001,FR,Foreign - Overseas,56,110,3942
47,093,37,119,NC,Mecklenburg County,51,94,4737
47,093,48,453,TX,Travis County,51,76,1506
47,093,17,031,IL,Cook County,46,68,1781
47,093,47,123,TN,Monroe County,46,86,1346
47,093,06,037,CA,Los Angeles County,45,70,2404
47,093,13,067,GA,Cobb County,42,75,2073
47,093,48,201,TX,Harris County,40,66,1835
47,093,13,135,GA,Gwinnett County,36,83,1525
47,093,47,165,TN,Sumner County,36,65,2726
47,093,12,095,FL,Orange County,35,69,2414
47,093,12,103,FL,Pinellas County,35,59,1651
47,093,37,021,NC,Buncombe County,35,49,1935
47,093,37,183,NC,Wake County,35,61,2108
47,093,06,073,CA,San Diego County,34,54,1292
47,093,12,057,FL,Hillsborough County,34,47,1199
47,093,47,141,TN,Putnam County,34,61,1472
47,093,47,025,TN,Claiborne County,33,57,1016
47,093,47,107,TN,McMinn County,33,51,1003
47,093,47,011,TN,Bradley County,31,63,2101
47,093,47,035,TN,Cumberland County,30,55,1472
47,093,04,013,AZ,Maricopa County,29,58,1887
47,093,45,019,SC,Charleston County,28,38,1177
47,093,47,189,TN,Wilson County,28,50,2711
47,093,21,111,KY,Jefferson County,27,45,663
47,093,47,129,TN,Morgan County,25,48,860
47,093,39,049,OH,Franklin County,24,41,1017
47,093,01,073,AL,Jefferson County,23,32,922
47,093,45,045,SC,Greenville County,23,43,823
47,093,47,073,TN,Hawkins County,23,39,837
47,093,11,001,DC,District of Columbia,22,27,966
47,093,12,086,FL,Miami-Dade County,22,42,1192
47,093,12,099,FL,Palm Beach County,22,35,1338
47,093,48,439,TX,Tarrant County,21,35,1537
47,093,51,059,VA,Fairfax County,21,30,2265
47,093,47,029,TN,Cocke County,20,40,677
47,093,47,059,TN,Greene County,20,35,739
47,093,12,031,FL,Duval County,19,31,802
47,093,58,000,SS,Other flows - Same State,202,330,7627
47,093,59,000,DS,Other flows - Different State,2584,4581,138566
47,093,59,001,DS,Other flows - Northeast,246,383,11591
47,093,59,003,DS,Other flows - Midwest,485,889,23827
47,093,59,005,DS,Other flows - South,1427,2595,77160
47,093,59,007,DS,Other flows - West,426,714,25988
47,093,57,009,FR,Foreign - Other flows,-1,-1,-1
47,095,96,000,TN,Lake County Total Migration-US and Foreign,108,219,3442
47,095,97,000,TN,Lake County Total Migration-US,108,219,3442
47,095,97,001,TN,Lake County Total Migration-Same State,88,182,2759
47,095,97,003,TN,Lake County Total Migration-Different State,20,37,683
47,095,47,095,TN,Lake County Non-migrants,1701,3645,66974
47,095,47,045,TN,Dyer County,45,87,1425
47,095,47,131,TN,Obion County,20,53,508
47,095,58,000,SS,Other flows - Same State,23,42,826
47,095,59,000,DS,Other flows - Different State,20,37,683
47,095,59,003,DS,Other flows - Midwest,-1,-1,-1
47,095,59,005,DS,Other flows - South,20,37,683
47,095,59,007,DS,Other flows - West,-1,-1,-1
47,097,96,000,TN,Lauderdale County Total Migration-US and Foreign,397,801,11386
47,097,97,000,TN,Lauderdale County Total Migration-US,397,801,11386
47,097,97,001,TN,Lauderdale County Total Migration-Same State,310,641,8558
47,097,97,003,TN,Lauderdale County Total Migration-Different State,87,160,2828
47,097,47,097,TN,Lauderdale County Non-migrants,7735,17407,318281
47,097,47,167,TN,Tipton County,76,180,1907
47,097,47,045,TN,Dyer County,61,120,1815
47,097,47,157,TN,Shelby County,43,84,1314
47,097,47,075,TN,Haywood County,26,64,777
47,097,47,037,TN,Davidson County,20,39,468
47,097,58,000,SS,Other flows - Same State,84,154,2277
47,097,59,000,DS,Other flows - Different State,87,160,2828
47,097,59,001,DS,Other flows - Northeast,-1,-1,-1
47,097,59,003,DS,Other flows - Midwest,31,51,860
47,097,59,005,DS,Other flows - South,56,109,1969
47,097,59,007,DS,Other flows - West,-1,-1,-1
47,099,96,000,TN,Lawrence County Total Migration-US and Foreign,475,969,16312
47,099,97,000,TN,Lawrence County Total Migration-US,475,969,16312
47,099,97,001,TN,Lawrence County Total Migration-Same State,281,559,9992
47,099,97,003,TN,Lawrence County Total Migration-Different State,194,410,6320
47,099,98,000,TN,Lawrence County Total Migration-Foreign,-1,-1,-1
47,099,47,099,TN,Lawrence County Non-migrants,13237,30537,612015
47,099,47,119,TN,Maury County,73,152,2538
47,099,47,055,TN,Giles County,49,104,2100
47,099,01,077,AL,Lauderdale County,39,78,1371
47,099,47,037,TN,Davidson County,24,34,936
47,099,47,181,TN,Wayne County,23,51,710
47,099,47,149,TN,Rutherford County,21,31,935
47,099,58,000,SS,Other flows - Same State,91,187,2774
47,099,59,000,DS,Other flows - Different State,155,332,4950
47,099,59,001,DS,Other flows - Northeast,-1,-1,-1
47,099,59,003,DS,Other flows - Midwest,23,51,704
47,099,59,005,DS,Other flows - South,112,242,3708
47,099,59,007,DS,Other flows - West,20,39,538
47,099,57,009,FR,Foreign - Other flows,-1,-1,-1
47,101,96,000,TN,Lewis County Total Migration-US and Foreign,180,346,5645
47,101,97,000,TN,Lewis County Total Migration-US,180,346,5645
47,101,97,001,TN,Lewis County Total Migration-Same State,146,283,4673
47,101,97,003,TN,Lewis County Total Migration-Different State,34,63,971
47,101,98,000,TN,Lewis County Total Migration-Foreign,-1,-1,-1
47,101,47,101,TN,Lewis County Non-migrants,3757,8401,158547
47,101,47,119,TN,Maury County,42,68,1218
47,101,47,099,TN,Lawrence County,21,44,790
47,101,58,000,SS,Other flows - Same State,83,171,2665
47,101,59,000,DS,Other flows - Different State,34,63,971
47,101,59,001,DS,Other flows - Northeast,-1,-1,-1
47,101,59,003,DS,Other flows - Midwest,-1,-1,-1
47,101,59,005,DS,Other flows - South,34,63,971
47,101,59,007,DS,Other flows - West,-1,-1,-1
47,101,57,009,FR,Foreign - Other flows,-1,-1,-1
47,103,96,000,TN,Lincoln County Total Migration-US and Foreign,549,1081,18357
47,103,97,000,TN,Lincoln County Total Migration-US,549,1081,18357
47,103,97,001,TN,Lincoln County Total Migration-Same State,252,465,8415
47,103,97,003,TN,Lincoln County Total Migration-Different State,297,616,9942
47,103,98,000,TN,Lincoln County Total Migration-Foreign,-1,-1,-1
47,103,47,103,TN,Lincoln County Non-migrants,11898,26401,609885
47,103,01,089,AL,Madison County,116,236,4074
47,103,47,051,TN,Franklin County,44,115,1396
47,103,47,117,TN,Marshall County,35,60,1478
47,103,47,003,TN,Bedford County,30,56,708
47,103,01,083,AL,Limestone County,24,50,771
47,103,47,149,TN,Rutherford County,24,31,728
47,103,58,000,SS,Other flows - Same State,119,203,4106
47,103,59,000,DS,Other flows - Different State,157,330,5097
47,103,59,001,DS,Other flows - Northeast,-1,-1,-1
47,103,59,003,DS,Other flows - Midwest,31,63,856
47,103,59,005,DS,Other flows - South,105,226,3295
47,103,59,007,DS,Other flows - West,21,41,946
47,103,57,009,FR,Foreign - Other flows,-1,-1,-1
47,105,96,000,TN,Loudon County Total Migration-US and Foreign,1145,2219,51332
47,105,97,000,TN,Loudon County Total Migration-US,1145,2219,51332
47,105,97,001,TN,Loudon County Total Migration-Same State,801,1569,32875
47,105,97,003,TN,Loudon County Total Migration-Different State,344,650,18456
47,105,98,000,TN,Loudon County Total Migration-Foreign,-1,-1,-1
47,105,47,105,TN,Loudon County Non-migrants,18693,40706,1277660
47,105,47,093,TN,Knox County,300,544,13693
47,105,47,009,TN,Blount County,128,267,4950
47,105,47,123,TN,Monroe County,126,280,4699
47,105,47,145,TN,Roane County,80,168,2909
47,105,47,107,TN,McMinn County,26,49,864
47,105,47,001,TN,Anderson County,24,43,372
47,105,58,000,SS,Other flows - Same State,117,218,5388
47,105,59,000,DS,Other flows - Different State,344,650,18456
47,105,59,001,DS,Other flows - Northeast,23,58,654
47,105,59,003,DS,Other flows - Midwest,63,110,9872
47,105,59,005,DS,Other flows - South,197,380,4698
47,105,59,007,DS,Other flows - West,61,102,3233
47,105,57,009,FR,Foreign - Other flows,-1,-1,-1
47,107,96,000,TN,McMinn County Total Migration-US and Foreign,944,1893,32265
47,107,97,000,TN,McMinn County Total Migration-US,944,1893,32265
47,107,97,001,TN,McMinn County Total Migration-Same State,651,1336,21710
47,107,97,003,TN,McMinn County Total Migration-Different State,293,557,10555
47,107,98,000,TN,McMinn County Total Migration-Foreign,-1,-1,-1
47,107,47,107,TN,McMinn County Non-migrants,17152,37895,836436
47,107,47,123,TN,Monroe County,157,358,4363
47,107,47,011,TN,Bradley County,145,310,4383
47,107,47,121,TN,Meigs County,72,160,2393
47,107,47,065,TN,Hamilton County,62,128,4088
47,107,47,139,TN,Polk County,39,74,1135
47,107,47,093,TN,Knox County,37,54,1128
47,107,58,000,SS,Other flows - Same State,139,252,4220
47,107,59,000,DS,Other flows - Different State,293,557,10555
47,107,59,001,DS,Other flows - Northeast,-1,-1,-1
47,107,59,003,DS,Other flows - Midwest,53,105,1632
47,107,59,005,DS,Other flows - South,199,383,7289
47,107,59,007,DS,Other flows - West,41,69,1634
47,107,57,009,FR,Foreign - Other flows,-1,-1,-1
47,109,96,000,TN,McNairy County Total Migration-US and Foreign,398,850,14988
47,109,97,000,TN,McNairy County Total Migration-US,398,850,14988
47,109,97,001,TN,McNairy County Total Migration-Same State,262,560,9390
47,109,97,003,TN,McNairy County Total Migration-Different State,136,290,5597
47,109,98,000,TN,McNairy County Total Migration-Foreign,-1,-1,-1
47,109,47,109,TN,McNairy County Non-migrants,8054,18390,359083
47,109,47,071,TN,Hardin County,91,209,3033
47,109,28,003,MS,Alcorn County,41,92,1050
47,109,47,113,TN,Madison County,37,66,1277
47,109,47,023,TN,Chester County,29,76,934
47,109,47,157,TN,Shelby County,22,46,1194
47,109,58,000,SS,Other flows - Same State,83,163,2952
47,109,59,000,DS,Other flows - Different State,95,198,4548
47,109,59,001,DS,Other flows - Northeast,-1,-1,-1
47,109,59,003,DS,Other flows - Midwest,-1,-1,-1
47,109,59,005,DS,Other flows - South,95,198,4548
47,109,59,007,DS,Other flows - West,-1,-1,-1
47,109,57,009,FR,Foreign - Other flows,-1,-1,-1
47,111,96,000,TN,Macon County Total Migration-US and Foreign,372,776,9623
47,111,97,000,TN,Macon County Total Migration-US,372,776,9623
47,111,97,001,TN,Macon County Total Migration-Same State,248,513,6407
47,111,97,003,TN,Macon County Total Migration-Different State,124,263,3216
47,111,98,000,TN,Macon County Total Migration-Foreign,-1,-1,-1
47,111,47,111,TN,Macon County Non-migrants,7357,17098,333124
47,111,47,165,TN,Sumner County,99,210,2948
47,111,47,169,TN,Trousdale County,28,60,722
47,111,58,000,SS,Other flows - Same State,121,243,2737
47,111,59,000,DS,Other flows - Different State,124,263,3216
47,111,59,001,DS,Other flows - Northeast,-1,-1,-1
47,111,59,003,DS,Other flows - Midwest,25,61,524
47,111,59,005,DS,Other flows - South,99,202,2692
47,111,59,007,DS,Other flows - West,-1,-1,-1
47,111,57,009,FR,Foreign - Other flows,-1,-1,-1
47,113,96,000,TN,Madison County Total Migration-US and Foreign,1999,3870,71349
